seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_072414.2_cds_XP_016782697.1_79170	48.99	51.01	0.00992	51.50	3.80	3.97
lcl|NC_072414.2_cds_XP_024205059.2_79197	64.17	35.83	-0.04114	74.64	4.23	3.42
lcl|NC_072414.2_cds_XP_054523798.1_79261	43.69	56.31	0.05098	38.02	3.61	4.15
lcl|NC_072414.2_cds_XP_054523810.1_79295	47.70	52.3	-0.04880	46.08	3.62	3.87
lcl|NC_072414.2_cds_XP_054523042.1_79342	52.82	47.18	0.04854	62.67	4.36	4.13
lcl|NC_072414.2_cds_XP_523125.2_79361	40.73	59.27	0.08659	30.08	3.42	4.34
lcl|NC_072414.2_cds_XP_024205082.2_79383	65.96	34.04	-0.04973	77.24	4.57	3.42
lcl|NC_072414.2_cds_XP_001153586.1_79397	54.81	45.19	-0.05585	74.65	4.05	3.90
lcl|NC_072414.2_cds_XP_001154012.1_79402	51.87	48.13	-0.05957	63.90	3.77	4.07
lcl|NC_072414.2_cds_XP_001156578.2_79436	53.26	46.74	0.00460	66.52	3.99	3.81
lcl|NC_072414.2_cds_NP_001181859.2_79446	55.51	44.49	-0.05570	59.20	3.79	3.73
lcl|NC_072414.2_cds_XP_510545.5_79459	51.04	48.96	-0.02728	61.67	3.70	3.96
lcl|NC_072414.2_cds_XP_510546.4_79462	44.66	55.34	0.07989	41.30	3.52	4.22
lcl|NC_072414.2_cds_XP_024205100.2_79478	50.49	49.51	0.04554	50.71	3.75	3.94
lcl|NC_072414.2_cds_XP_016782802.1_79491	51.39	48.61	-0.04824	58.09	3.86	3.74
lcl|NC_072414.2_cds_XP_001159946.1_79531	57.09	42.91	-0.00809	70.82	4.23	3.56
lcl|NC_072414.2_cds_XP_016782817.1_79572	57.20	42.8	-0.07537	64.83	3.94	3.60
lcl|NC_072414.2_cds_XP_016782822.2_79577	61.58	38.42	0.05533	67.29	4.25	3.31
lcl|NC_072414.2_cds_XP_016782828.1_79585	57.42	42.58	-0.02107	67.92	3.85	3.43
lcl|NC_072414.2_cds_XP_009428039.4_79601	49.30	50.7	0.07084	48.63	3.69	3.86
lcl|NC_072414.2_cds_XP_009428054.3_79650	51.86	48.14	-0.01091	59.87	3.51	3.85
lcl|NC_072414.2_cds_XP_016782576.1_79656	54.57	45.43	-0.01554	70.06	3.78	3.70
lcl|NC_072414.2_cds_XP_054523120.1_79691	57.28	42.72	0.01769	54.54	4.08	3.53
lcl|NC_072414.2_cds_XP_009428076.4_79705	43.29	56.71	0.05330	45.97	3.52	4.01
lcl|NC_072414.2_cds_XP_016782887.2_79731	60.55	39.45	0.03783	73.73	4.31	3.61
lcl|NC_072414.2_cds_XP_016782890.3_79748	51.83	48.17	-0.03465	51.62	4.03	3.91
lcl|NC_072414.2_cds_XP_054523882.1_79755	66.31	33.69	0.09847	83.38	4.81	3.35
lcl|NC_072414.2_cds_XP_016782899.1_79770	57.02	42.98	-0.08454	80.48	4.08	3.62
lcl|NC_072414.2_cds_XP_016782901.1_79782	62.17	37.83	-0.05958	78.38	4.42	3.56
lcl|NC_072414.2_cds_XP_523157.3_79823	45.92	54.08	0.06392	51.09	3.61	4.20
lcl|NC_072414.2_cds_XP_510594.5_79829	39.96	60.04	0.01765	35.05	3.47	4.40
lcl|NC_072414.2_cds_XP_063651449.1_79837	61.87	38.13	0.04805	79.67	4.15	3.14
lcl|NC_072414.2_cds_XP_016782925.2_79846	59.07	40.93	-0.06718	75.00	4.07	3.45
lcl|NC_072414.2_cds_XP_016782928.1_79859	58.98	41.02	0.10287	73.12	4.19	3.44
lcl|NC_072414.2_cds_XP_063650420.1_79949	45.86	54.14	0.11365	47.39	3.60	4.18
lcl|NC_072414.2_cds_XP_016782963.2_79961	45.88	54.12	0.04740	50.59	3.66	4.12
lcl|NC_072414.2_cds_XP_016782981.1_80008	55.09	44.91	0.00089	72.45	4.21	3.74
lcl|NC_072414.2_cds_XP_003314921.2_80015	57.80	42.2	0.14603	62.53	4.46	3.66
lcl|NC_072414.2_cds_XP_024205143.2_80113	61.63	38.37	0.01085	74.35	4.86	3.77
lcl|NC_072414.2_cds_XP_016783038.1_80153	57.89	42.11	-0.01971	74.65	4.17	3.95
lcl|NC_072414.2_cds_XP_054523209.1_80165	58.93	41.07	0.02904	67.86	4.63	4.00
lcl|NC_072415.2_cds_XP_063651561.1_80215	39.76	60.24	0.07289	32.95	3.45	4.44
lcl|NC_072415.2_cds_XP_024206731.3_80253	42.51	57.49	0.02770	35.29	3.49	4.30
lcl|NC_072415.2_cds_XP_009431900.2_80322	39.20	60.8	0.15141	36.96	3.53	4.44
lcl|NC_072415.2_cds_XP_054527853.2_80338	47.10	52.9	0.02667	57.57	3.62	4.30
lcl|NC_072415.2_cds_XP_009431917.1_80351	46.43	53.57	0.05225	43.57	3.95	4.24
lcl|NC_072415.2_cds_XP_016788792.2_80379	36.13	63.87	0.04562	27.19	3.34	4.41
lcl|NC_072415.2_cds_XP_016788807.4_80395	63.82	36.18	0.02255	75.86	4.85	3.60
lcl|NC_072415.2_cds_XP_009431930.2_80410	49.40	50.6	0.00404	53.46	3.83	3.92
lcl|NC_072415.2_cds_XP_009431945.4_80419	51.32	48.68	0.03557	55.70	3.82	3.89
lcl|NC_072415.2_cds_XP_063652034.1_80463	50.15	49.85	0.02880	53.69	3.92	3.99
lcl|NC_072415.2_cds_XP_016788863.3_80537	58.84	41.16	-0.06651	72.87	4.33	3.90
lcl|NC_072415.2_cds_XP_024206748.3_80577	49.43	50.57	0.07040	52.19	3.87	4.01
lcl|NC_072415.2_cds_XP_009432027.1_80581	48.86	51.14	-0.00950	51.82	3.84	3.87
lcl|NC_072415.2_cds_XP_063651602.1_80591	56.24	43.76	0.02177	62.46	4.42	3.81
lcl|NC_072415.2_cds_XP_016788893.1_80594	38.78	61.22	0.10093	29.80	3.70	4.57
lcl|NC_072415.2_cds_XP_001151982.1_80640	37.76	62.24	0.18567	33.51	3.35	4.36
lcl|NC_072415.2_cds_XP_054528135.1_80647	49.29	50.71	-0.03248	54.38	3.79	3.96
lcl|NC_072415.2_cds_XP_024206753.1_80654	37.30	62.7	0.06695	30.68	3.25	4.58
lcl|NC_072415.2_cds_XP_003315915.2_80665	46.04	53.96	0.16751	38.33	3.74	3.90
lcl|NC_072415.2_cds_XP_054527863.2_80674	39.33	60.67	0.04233	31.19	3.56	4.31
lcl|NC_072415.2_cds_XP_024206756.2_80720	49.83	50.17	-0.01860	58.07	3.74	4.00
lcl|NC_072415.2_cds_XP_009432082.3_80727	50.85	49.15	0.03477	52.95	3.89	4.03
lcl|NC_072415.2_cds_XP_009432085.4_80754	43.71	56.29	0.07618	42.69	3.51	4.11
lcl|NC_072415.2_cds_XP_016788963.3_80769	48.48	51.52	-0.05660	56.33	3.66	3.76
lcl|NC_072415.2_cds_XP_016788970.1_80780	47.08	52.92	-0.06973	40.44	4.06	4.03
lcl|NC_072415.2_cds_XP_009432097.3_80783	61.74	38.26	-0.02494	78.87	5.20	3.75
lcl|NC_072415.2_cds_XP_523898.3_80795	46.27	53.73	0.00874	44.32	3.66	4.20
lcl|NC_072415.2_cds_XP_009432106.5_80797	42.40	57.6	0.07800	35.56	3.83	4.42
lcl|NC_072415.2_cds_XP_512077.5_80799	43.09	56.91	0.05146	37.58	3.76	4.39
lcl|NC_072415.2_cds_XP_512078.4_80801	41.68	58.32	0.03485	35.64	3.48	4.28
lcl|NC_072415.2_cds_XP_016788976.4_80802	43.09	56.91	0.06932	36.22	3.49	4.19
lcl|NC_072415.2_cds_XP_009432109.5_80804	45.00	55	0.07757	40.47	3.69	4.17
lcl|NC_072415.2_cds_XP_523900.7_80805	45.37	54.63	0.02719	38.70	3.57	4.15
lcl|NC_072415.2_cds_XP_512079.4_80806	44.03	55.97	0.04060	37.71	3.62	4.09
lcl|NC_072415.2_cds_XP_009432113.4_80818	40.43	59.57	0.01779	31.80	3.59	4.36
lcl|NC_072415.2_cds_XP_009432118.3_80833	52.34	47.66	-0.06899	57.13	3.78	3.72
lcl|NC_072415.2_cds_XP_001160604.4_80837	35.91	64.09	0.12513	32.60	3.28	4.72
lcl|NC_072415.2_cds_XP_054527728.1_80845	46.01	53.99	-0.07534	40.09	3.64	4.04
lcl|NC_072415.2_cds_XP_512097.3_80960	52.46	47.54	0.00786	57.59	4.09	3.77
lcl|NC_072415.2_cds_XP_016789030.3_80963	54.44	45.56	0.02029	62.39	4.01	3.95
lcl|NC_072415.2_cds_XP_001142812.1_81047	41.70	58.3	0.11251	39.86	3.51	4.40
lcl|NC_072415.2_cds_XP_016789092.1_81055	53.33	46.67	-0.06301	61.05	3.98	3.74
lcl|NC_072415.2_cds_XP_016789094.2_81063	55.22	44.78	-0.11811	70.54	3.84	3.40
lcl|NC_072415.2_cds_XP_512111.3_81074	47.52	52.48	-0.00462	51.36	3.61	4.00
lcl|NC_072415.2_cds_XP_054528147.2_81103	54.38	45.62	0.12417	71.84	3.98	3.72
lcl|NC_072415.2_cds_XP_054528175.2_81140	63.44	36.56	-0.02005	70.45	4.47	3.56
lcl|NC_072415.2_cds_XP_054528167.2_81141	63.38	36.62	-0.02100	70.28	4.46	3.56
lcl|NC_072415.2_cds_XP_054528169.2_81142	63.38	36.62	-0.02100	70.28	4.46	3.56
lcl|NC_072415.2_cds_XP_054528170.2_81143	63.41	36.59	-0.02052	70.36	4.46	3.56
lcl|NC_072415.2_cds_XP_054528171.2_81144	63.41	36.59	-0.02052	70.36	4.46	3.56
lcl|NC_072415.2_cds_XP_523920.5_81159	59.85	40.15	-0.01095	65.32	4.23	3.61
lcl|NC_072415.2_cds_XP_016789145.3_81175	67.69	32.31	-0.05882	79.37	6.33	4.00
lcl|NC_072415.2_cds_XP_003953333.4_81288	52.49	47.51	0.00584	68.49	3.87	3.81
lcl|NC_072415.2_cds_XP_063651784.1_81389	48.64	51.36	-0.04026	45.26	3.59	3.93
lcl|NC_072415.2_cds_XP_009432334.3_81511	46.30	53.7	0.00859	41.02	3.69	4.17
lcl|NC_072415.2_cds_XP_016789275.1_81534	45.45	54.55	0.01582	50.08	3.72	4.15
lcl|NC_072415.2_cds_XP_016789284.1_81551	54.46	45.54	-0.02500	58.99	4.44	3.94
lcl|NC_072415.2_cds_XP_016789296.3_81568	47.77	52.23	0.02602	45.21	3.55	4.03
lcl|NC_072415.2_cds_XP_063651831.1_81573	44.50	55.5	0.06920	41.34	4.12	4.31
lcl|NC_072415.2_cds_XP_024206636.1_81589	50.12	49.88	-0.07016	56.69	3.68	3.95
lcl|NC_072415.2_cds_XP_016789308.3_81657	40.51	59.49	0.01525	38.83	3.33	4.23
lcl|NC_072415.2_cds_XP_054528070.2_81671	44.74	55.26	0.05680	39.40	3.87	4.08
lcl|NC_072415.2_cds_XP_016789323.3_81695	54.75	45.25	-0.04438	54.83	4.91	3.83
lcl|NC_072415.2_cds_XP_523952.5_81700	58.99	41.01	-0.01804	66.74	5.07	3.86
lcl|NC_072415.2_cds_XP_523962.1_81742	40.09	59.91	0.06594	36.63	3.50	4.52
lcl|NC_072415.2_cds_XP_016789358.4_81794	43.37	56.63	-0.01300	41.18	3.46	4.12
lcl|NC_072415.2_cds_XP_016789382.4_81852	47.92	52.08	0.08259	48.38	4.11	4.13
lcl|NC_072415.2_cds_XP_001137580.5_81856	58.81	41.19	-0.05889	79.13	4.29	3.55
lcl|NC_072415.2_cds_XP_016789398.4_81885	65.66	34.34	0.00508	79.05	4.93	3.58
lcl|NC_072415.2_cds_XP_016789418.1_81894	53.66	46.34	-0.04874	61.74	3.95	3.97
lcl|NC_072415.2_cds_XP_512182.4_81905	68.73	31.27	-0.09895	87.33	5.55	3.63
lcl|NC_072415.2_cds_XP_063652172.1_81913	50.75	49.25	0.04863	59.91	3.91	3.87
lcl|NC_072415.2_cds_XP_024206712.2_81928	65.08	34.92	-0.15898	80.30	4.78	3.69
lcl|NC_072415.2_cds_XP_016789444.4_81938	64.35	35.65	0.07485	77.13	4.71	3.76
lcl|NC_072415.2_cds_XP_512186.3_81959	50.27	49.73	-0.03062	51.24	3.81	4.08
lcl|NC_072416.2_cds_XP_054524056.1_81981	63.10	36.9	-0.06005	81.53	4.33	3.20
lcl|NC_072416.2_cds_XP_024205362.1_82069	62.06	37.94	0.04245	75.19	4.23	3.69
lcl|NC_072416.2_cds_XP_024205394.2_82090	69.61	30.39	-0.02405	86.32	4.84	3.14
lcl|NC_072416.2_cds_XP_054524555.1_82123	65.69	34.31	-0.03538	79.90	4.44	3.30
lcl|NC_072416.2_cds_XP_024205445.2_82240	67.16	32.84	0.02224	82.57	4.69	3.24
lcl|NC_072416.2_cds_XP_054524593.1_82266	65.39	34.61	-0.03934	85.33	4.68	3.54
lcl|NC_072416.2_cds_XP_024205473.2_82297	64.11	35.89	0.01094	81.73	4.24	3.29
lcl|NC_072416.2_cds_XP_016784658.3_82348	66.35	33.65	0.02398	83.65	4.53	3.22
lcl|NC_072416.2_cds_XP_016784638.1_82355	59.34	40.66	0.05678	77.76	4.23	3.70
lcl|NC_072416.2_cds_XP_016784654.1_82364	62.72	37.28	-0.05717	73.50	4.70	3.31
lcl|NC_072416.2_cds_XP_024205790.2_82380	62.88	37.12	0.02875	82.24	4.40	3.43
lcl|NC_072416.2_cds_XP_054524638.1_82415	43.03	56.97	0.03034	38.75	3.93	4.49
lcl|NC_072416.2_cds_XP_054524661.1_82437	67.15	32.85	-0.01893	83.75	4.66	3.49
lcl|NC_072416.2_cds_XP_024205801.1_82456	60.20	39.8	-0.04074	78.98	4.21	3.53
lcl|NC_072416.2_cds_XP_016784681.3_82469	66.45	33.55	-0.06579	79.45	4.86	3.62
lcl|NC_072416.2_cds_XP_016784112.2_82549	69.18	30.82	-0.06057	82.89	5.18	3.48
lcl|NC_072416.2_cds_XP_016784117.1_82560	65.95	34.05	0.01446	79.74	4.57	3.39
lcl|NC_072416.2_cds_XP_016784110.2_82578	60.14	39.86	-0.04421	82.05	4.18	3.65
lcl|NC_072416.2_cds_XP_054524667.1_82615	55.46	44.54	-0.15462	44.93	4.03	3.55
lcl|NC_072416.2_cds_XP_016802170.2_82769	58.86	41.14	0.03924	68.58	4.37	3.55
lcl|NC_072416.2_cds_XP_016784787.3_82841	62.88	37.12	-0.00249	79.27	4.22	3.49
lcl|NC_072416.2_cds_XP_510772.4_82844	59.00	41	0.00554	65.07	4.21	3.64
lcl|NC_072416.2_cds_XP_009428488.2_82875	56.77	43.23	-0.10771	63.55	4.04	3.76
lcl|NC_072416.2_cds_XP_016784794.2_82878	57.78	42.22	-0.02353	77.79	4.33	3.86
lcl|NC_072416.2_cds_XP_016784796.1_82884	58.52	41.48	0.07082	65.38	4.09	3.71
lcl|NC_072416.2_cds_NP_001334908.1_82895	63.74	36.26	-0.01795	75.21	4.19	3.46
lcl|NC_072416.2_cds_NP_001334909.1_82897	64.29	35.71	-0.02688	75.70	4.14	3.35
lcl|NC_072416.2_cds_XP_001169928.1_82985	53.63	46.37	-0.00329	57.09	3.76	3.91
lcl|NC_072416.2_cds_XP_016784844.2_82991	60.37	39.63	0.14268	81.45	4.31	3.34
lcl|NC_072416.2_cds_XP_024205521.1_83079	43.19	56.81	0.11966	45.33	3.66	4.29
lcl|NC_072416.2_cds_XP_054523994.1_83086	52.10	47.9	-0.02009	67.51	3.86	3.74
lcl|NC_072416.2_cds_XP_063652694.1_83171	61.78	38.22	-0.02695	71.77	4.30	3.49
lcl|NC_072416.2_cds_XP_009428580.1_83191	54.63	45.37	-0.05452	69.39	4.07	4.29
lcl|NC_072416.2_cds_XP_016784915.3_83211	63.10	36.9	0.00653	76.29	4.14	3.33
lcl|NC_072416.2_cds_XP_016784927.1_83226	53.19	46.81	-0.04508	60.89	4.29	4.05
lcl|NC_072416.2_cds_XP_016784930.1_83235	40.71	59.29	0.08172	35.60	3.50	4.44
lcl|NC_072416.2_cds_XP_510831.2_83274	45.15	54.85	0.03704	43.62	3.84	4.19
lcl|NC_072416.2_cds_XP_063652762.1_83275	51.44	48.56	-0.14682	51.65	3.73	3.79
lcl|NC_072416.2_cds_XP_054524858.1_83400	47.23	52.77	-0.06192	47.88	3.72	4.05
lcl|NC_072416.2_cds_XP_054934596.1_83417	56.43	43.57	0.11754	77.27	4.01	3.62
lcl|NC_072416.2_cds_XP_016784995.1_83431	56.74	43.26	-0.01411	78.52	4.07	3.64
lcl|NC_072416.2_cds_XP_054524928.1_83463	60.98	39.02	-0.02725	72.74	3.97	3.36
lcl|NC_072416.2_cds_XP_054524939.1_83466	51.95	48.05	0.02227	61.75	4.05	3.78
lcl|NC_072416.2_cds_XP_024205182.2_83472	66.55	33.45	-0.01426	81.83	4.50	3.36
lcl|NC_072416.2_cds_XP_054524940.1_83474	61.21	38.79	0.02696	74.81	4.47	4.13
lcl|NC_072416.2_cds_XP_063652854.1_83481	54.76	45.24	-0.04840	61.02	4.17	3.89
lcl|NC_072416.2_cds_XP_009428658.3_83487	61.14	38.86	-0.01535	77.37	4.69	3.47
lcl|NC_072416.2_cds_XP_054524210.1_83492	61.18	38.82	0.02639	74.49	4.46	4.13
lcl|NC_072416.2_cds_XP_063653750.1_83494	66.67	33.33	-0.01508	81.83	4.51	3.35
lcl|NC_072416.2_cds_XP_054524218.1_83495	51.87	48.13	0.02382	61.51	4.01	3.77
lcl|NC_072416.2_cds_XP_024205545.2_83511	44.17	55.83	0.06708	40.76	3.56	4.10
lcl|NC_072416.2_cds_XP_016785051.3_83550	47.55	52.45	-0.06815	55.46	3.60	3.92
lcl|NC_072416.2_cds_XP_003315040.3_83564	39.52	60.48	0.07077	31.39	3.29	4.14
lcl|NC_072416.2_cds_XP_016785068.2_83568	50.11	49.89	-0.01481	60.21	3.98	3.97
lcl|NC_072416.2_cds_XP_016785104.2_83683	48.98	51.02	0.01538	61.53	3.73	3.82
lcl|NC_072416.2_cds_XP_009428743.2_83723	51.42	48.58	-0.00875	63.46	3.81	3.76
lcl|NC_072416.2_cds_XP_054524985.1_83762	53.39	46.61	-0.02410	64.56	3.81	3.75
lcl|NC_072416.2_cds_XP_016785109.1_83775	56.14	43.86	-0.05024	61.37	4.54	3.73
lcl|NC_072416.2_cds_XP_510877.4_83799	42.60	57.4	-0.01516	35.47	3.51	4.35
lcl|NC_072416.2_cds_XP_510880.5_83809	61.63	38.37	-0.05134	72.17	4.16	3.62
lcl|NC_072416.2_cds_XP_016785129.1_83816	41.05	58.95	-0.01375	31.46	3.47	4.38
lcl|NC_072416.2_cds_XP_016785133.2_83821	48.62	51.38	0.01494	43.16	3.67	3.94
lcl|NC_072416.2_cds_XP_510887.2_83871	54.27	45.73	-0.09610	54.31	4.15	3.87
lcl|NC_072416.2_cds_XP_001165098.1_83888	49.79	50.21	0.08852	50.52	3.67	3.87
lcl|NC_072416.2_cds_XP_009428807.4_83902	60.82	39.18	-0.02266	70.39	4.07	3.74
lcl|NC_072416.2_cds_XP_016785167.1_83934	56.16	43.84	0.03347	69.91	3.96	3.72
lcl|NC_072416.2_cds_XP_009428817.4_83935	55.52	44.48	-0.00929	65.00	4.05	3.91
lcl|NC_072416.2_cds_XP_001138416.1_83965	51.10	48.9	-0.04171	65.01	3.85	3.79
lcl|NC_072416.2_cds_NP_001289346.1_83979	54.23	45.77	0.04909	70.68	3.91	3.84
lcl|NC_072416.2_cds_XP_054525091.1_83995	63.91	36.09	0.28941	64.37	4.01	3.44
lcl|NC_072416.2_cds_XP_054525092.1_83999	54.49	45.51	0.04819	71.23	3.91	3.83
lcl|NC_072416.2_cds_XP_054525033.1_84017	63.77	36.23	0.28525	64.52	4.04	3.46
lcl|NC_072416.2_cds_XP_054525100.1_84059	64.25	35.75	0.29121	64.61	4.01	3.41
lcl|NC_072416.2_cds_XP_054525178.1_84102	54.52	45.48	0.04883	71.23	3.93	3.84
lcl|NC_072416.2_cds_XP_510917.3_84160	62.89	37.11	0.02659	73.22	4.45	3.50
lcl|NC_072416.2_cds_XP_016784230.1_84171	63.53	36.47	-0.07893	73.92	4.41	3.37
lcl|NC_072416.2_cds_XP_016784235.2_84180	61.89	38.11	0.07108	76.40	4.31	3.43
lcl|NC_072416.2_cds_XP_016784229.1_84260	58.66	41.34	-0.00400	77.29	4.09	3.38
lcl|NC_072416.2_cds_XP_016784194.1_84316	60.63	39.37	-0.14343	61.05	4.58	3.46
lcl|NC_072416.2_cds_XP_054525193.1_84338	54.45	45.55	0.04889	71.12	3.93	3.84
lcl|NC_072416.2_cds_XP_054525211.1_84345	63.72	36.28	-0.03226	72.56	4.34	3.54
lcl|NC_072416.2_cds_NP_001029341.1_84424	55.34	44.66	0.03498	67.98	4.10	3.66
lcl|NC_072416.2_cds_XP_009428936.4_84458	68.67	31.33	-0.15106	71.22	5.24	3.42
lcl|NC_072416.2_cds_XP_016785194.2_84463	58.53	41.47	-0.10621	54.71	4.10	3.62
lcl|NC_072416.2_cds_XP_016785199.1_84492	59.95	40.05	0.10988	72.95	4.38	3.42
lcl|NC_072416.2_cds_XP_523345.2_84495	63.42	36.58	-0.11620	82.70	4.44	3.68
lcl|NC_072416.2_cds_XP_016785210.2_84515	62.65	37.35	-0.09221	70.78	4.55	3.58
lcl|NC_072416.2_cds_XP_016785224.3_84539	61.70	38.3	-0.02622	67.94	4.05	3.32
lcl|NC_072416.2_cds_NP_001181863.1_84562	55.92	44.08	-0.00723	70.54	4.10	3.64
lcl|NC_072416.2_cds_XP_016785242.1_84567	57.82	42.18	-0.02328	73.20	4.00	3.70
lcl|NC_072416.2_cds_XP_016785244.4_84570	57.65	42.35	-0.00690	72.66	3.97	3.48
lcl|NC_072416.2_cds_XP_016785246.1_84573	67.57	32.43	-0.02775	71.48	4.62	3.29
lcl|NC_072416.2_cds_XP_054525308.1_84616	58.94	41.06	-0.08701	69.66	4.30	3.81
lcl|NC_072416.2_cds_XP_063652405.1_84637	58.07	41.93	-0.00403	70.38	4.12	3.79
lcl|NC_072416.2_cds_XP_009429002.4_84642	39.44	60.56	0.11953	35.76	3.75	4.31
lcl|NC_072416.2_cds_XP_001162360.2_84671	43.69	56.31	0.04045	41.86	3.65	4.27
lcl|NC_072416.2_cds_XP_009429018.2_84688	50.52	49.48	0.01062	61.38	3.74	3.72
lcl|NC_072416.2_cds_XP_009429028.2_84696	52.35	47.65	0.00460	67.46	3.87	4.01
lcl|NC_072416.2_cds_XP_024205592.1_84697	47.96	52.04	0.04674	47.74	3.97	4.16
lcl|NC_072416.2_cds_XP_520627.3_84706	44.78	55.22	0.01743	41.58	3.95	4.27
lcl|NC_072416.2_cds_XP_054524337.1_84713	59.14	40.86	-0.06895	82.45	4.11	3.62
lcl|NC_072416.2_cds_XP_016785295.1_84729	61.33	38.67	-0.01760	83.53	4.32	3.27
lcl|NC_072416.2_cds_NP_001098710.2_84752	58.89	41.11	-0.00816	71.28	3.96	3.55
lcl|NC_072416.2_cds_XP_016785309.1_84756	42.66	57.34	0.07617	39.41	3.41	4.33
lcl|NC_072416.2_cds_XP_054524357.1_84768	53.93	46.07	-0.12792	60.95	4.00	3.82
lcl|NC_072416.2_cds_XP_016785315.2_84773	40.89	59.11	0.02783	31.45	3.46	4.25
lcl|NC_072416.2_cds_XP_009429072.3_84810	45.32	54.68	0.01548	42.28	3.89	4.31
lcl|NC_072416.2_cds_XP_063653203.1_84825	40.36	59.64	0.06744	35.85	3.43	4.46
lcl|NC_072416.2_cds_XP_510983.5_84910	58.58	41.42	-0.07285	79.92	4.03	3.48
lcl|NC_072416.2_cds_XP_016785367.1_84922	59.42	40.58	-0.03185	72.90	3.95	3.41
lcl|NC_072416.2_cds_XP_016783962.1_85043	57.14	42.86	0.03333	80.57	4.23	3.65
lcl|NC_072416.2_cds_XP_063653223.1_85064	63.45	36.55	0.06962	79.32	4.41	3.14
lcl|NC_072416.2_cds_XP_063653254.1_85095	59.11	40.89	0.03784	72.36	4.31	3.67
lcl|NC_072416.2_cds_XP_054524402.1_85177	45.20	54.8	-0.01763	43.71	3.45	4.10
lcl|NC_072416.2_cds_XP_054525369.1_85268	60.10	39.9	-0.03243	68.74	3.98	3.44
lcl|NC_072416.2_cds_XP_016785514.2_85361	61.40	38.6	-0.05014	69.35	4.49	3.32
lcl|NC_072416.2_cds_XP_016785517.1_85363	58.60	41.4	-0.01332	73.24	3.99	3.47
lcl|NC_072416.2_cds_XP_063653323.1_85368	63.39	36.61	-0.00692	72.06	4.13	3.36
lcl|NC_072416.2_cds_XP_523391.2_85373	53.79	46.21	-0.05615	64.51	3.74	3.72
lcl|NC_072416.2_cds_XP_009429319.1_85402	61.16	38.84	-0.11951	67.78	4.20	3.47
lcl|NC_072416.2_cds_XP_016784356.3_85414	64.79	35.21	-0.02042	72.98	4.54	3.38
lcl|NC_072416.2_cds_XP_009429344.3_85467	59.27	40.73	-0.03481	66.69	3.99	3.60
lcl|NC_072416.2_cds_XP_016784376.1_85484	59.15	40.85	0.00363	77.90	4.27	3.58
lcl|NC_072416.2_cds_XP_016784385.1_85507	46.21	53.79	-0.11198	33.03	3.80	4.01
lcl|NC_072416.2_cds_XP_016784397.1_85546	58.83	41.17	0.04212	67.87	4.09	3.74
lcl|NC_072416.2_cds_XP_001168150.1_85591	51.34	48.66	-0.04118	56.85	3.97	3.87
lcl|NC_072416.2_cds_XP_511059.2_85592	50.15	49.85	0.05033	52.37	3.90	3.77
lcl|NC_072416.2_cds_XP_016785572.1_85624	44.89	55.11	-0.10451	39.77	3.56	4.03
lcl|NC_072416.2_cds_NP_001258587.1_85650	55.95	44.05	-0.02189	68.77	4.02	3.65
lcl|NC_072416.2_cds_XP_063653418.1_85661	53.82	46.18	0.05155	62.66	4.01	3.94
lcl|NC_072416.2_cds_XP_016785642.1_85673	56.17	43.83	-0.08023	65.63	4.20	3.68
lcl|NC_072416.2_cds_XP_016785633.1_85695	50.24	49.76	0.10506	66.67	3.76	3.82
lcl|NC_072416.2_cds_XP_063653429.1_85705	56.89	43.11	0.08588	70.36	4.09	3.75
lcl|NC_072416.2_cds_XP_511095.4_85722	47.61	52.39	-0.06101	53.66	3.58	3.89
lcl|NC_072416.2_cds_XP_511230.6_85768	49.79	50.21	-0.01182	54.38	3.79	3.83
lcl|NC_072416.2_cds_XP_009429461.4_85853	49.70	50.3	-0.03681	59.12	3.74	3.90
lcl|NC_072416.2_cds_XP_511081.3_85869	49.23	50.77	0.04836	52.63	3.55	3.74
lcl|NC_072416.2_cds_XP_054525523.1_85878	64.65	35.35	0.04906	75.39	4.34	3.34
lcl|NC_072416.2_cds_XP_016785595.3_85910	53.22	46.78	0.08856	61.40	3.74	3.61
lcl|NC_072416.2_cds_XP_063653496.1_85914	57.78	42.22	-0.02526	57.71	4.26	3.25
lcl|NC_072416.2_cds_XP_016785650.1_85919	50.66	49.34	0.09180	59.14	4.11	4.09
lcl|NC_072416.2_cds_XP_016785662.1_85933	53.69	46.31	-0.00687	61.17	3.84	3.75
lcl|NC_072416.2_cds_XP_016785680.1_85960	66.23	33.77	-0.06476	77.86	4.65	3.28
lcl|NC_072416.2_cds_XP_001143566.3_86013	45.61	54.39	0.04969	44.31	3.60	4.21
lcl|NC_072416.2_cds_XP_016785706.3_86032	51.64	48.36	0.02795	53.89	4.11	4.09
lcl|NC_072416.2_cds_XP_001148089.4_86107	52.50	47.5	0.00802	70.46	3.97	3.75
lcl|NC_072416.2_cds_XP_063652409.1_86131	57.62	42.38	-0.03210	57.66	4.48	3.71
lcl|NC_072416.2_cds_XP_003315258.1_86150	51.82	48.18	0.02505	58.78	3.93	3.88
lcl|NC_072416.2_cds_XP_054524484.1_86161	54.37	45.63	0.04379	56.09	3.86	3.98
lcl|NC_072416.2_cds_XP_009429582.3_86175	65.21	34.79	-0.08343	74.71	4.33	3.36
