sequence	Cluster
lcl|NC_071993.2_cds_XP_009243977.2_32517	2
lcl|NC_071993.2_cds_XP_002821105.2_32542	4
lcl|NC_071993.2_cds_XP_009243980.4_32545	4
lcl|NC_071993.2_cds_XP_054378754.2_32582	4
lcl|NC_071993.2_cds_XP_024108683.3_32590	3
lcl|NC_071993.2_cds_XP_024109372.1_32593	3
lcl|NC_071993.2_cds_NP_001361276.1_32608	3
lcl|NC_071993.2_cds_XP_009244003.1_32670	2
lcl|NC_071993.2_cds_XP_024109132.3_32684	3
lcl|NC_071993.2_cds_XP_054379397.2_32694	3
lcl|NC_071993.2_cds_XP_024109998.1_32712	3
lcl|NC_071993.2_cds_XP_054379409.2_32720	3
lcl|NC_071993.2_cds_XP_002821156.1_32790	2
lcl|NC_071993.2_cds_XP_024109322.1_32817	3
lcl|NC_071993.2_cds_XP_063583798.1_32848	3
lcl|NC_071993.2_cds_XP_024109609.1_32859	2
lcl|NC_071993.2_cds_XP_024109503.3_32861	4
lcl|NC_071993.2_cds_XP_054378788.2_32874	2
lcl|NC_071993.2_cds_XP_002821179.2_32888	4
lcl|NC_071993.2_cds_XP_024109502.1_32889	2
lcl|NC_071993.2_cds_XP_054378810.2_32892	2
lcl|NC_071993.2_cds_NP_001126947.1_32936	3
lcl|NC_071993.2_cds_XP_002821189.3_32937	4
lcl|NC_071993.2_cds_XP_024109741.1_33054	4
lcl|NC_071993.2_cds_XP_002821207.4_33066	2
lcl|NC_071993.2_cds_XP_024108825.3_33072	2
lcl|NC_071993.2_cds_XP_054378877.2_33075	2
lcl|NC_071993.2_cds_XP_054378883.1_33084	4
lcl|NC_071993.2_cds_XP_024109914.2_33097	2
lcl|NC_071993.2_cds_XP_002821229.3_33153	2
lcl|NC_071993.2_cds_XP_009244114.1_33169	3
lcl|NC_071993.2_cds_NP_001361274.1_33200	3
lcl|NC_071993.2_cds_XP_024109469.2_33216	3
lcl|NC_071993.2_cds_NP_001124693.2_33222	4
lcl|NC_071993.2_cds_XP_054378952.2_33253	4
lcl|NC_071993.2_cds_XP_063583309.1_33303	4
lcl|NC_071993.2_cds_XP_024109103.3_33398	2
lcl|NC_071993.2_cds_XP_024109807.3_33403	2
lcl|NC_071993.2_cds_XP_024109634.3_33442	4
lcl|NC_071993.2_cds_XP_054379029.2_33445	2
lcl|NC_071993.2_cds_XP_024109201.3_33464	4
lcl|NC_071993.2_cds_XP_024109587.2_33497	2
lcl|NC_071993.2_cds_XP_024109550.2_33518	2
lcl|NC_071993.2_cds_XP_024109494.2_33520	4
lcl|NC_071993.2_cds_XP_009244231.2_33528	2
lcl|NC_071993.2_cds_XP_054379482.1_33560	3
lcl|NC_071994.2_cds_XP_024097119.2_33594	2
lcl|NC_071994.2_cds_XP_054379999.1_33605	2
lcl|NC_071994.2_cds_XP_054380039.1_33662	3
lcl|NC_071994.2_cds_XP_024111030.2_33675	4
lcl|NC_071994.2_cds_XP_063583945.1_33685	2
lcl|NC_071994.2_cds_XP_024111237.2_33712	3
lcl|NC_071994.2_cds_NP_001125028.1_33748	2
lcl|NC_071994.2_cds_XP_054379970.1_33750	4
lcl|NC_071994.2_cds_XP_054379971.1_33751	4
lcl|NC_071994.2_cds_XP_054382148.1_33752	4
lcl|NC_071994.2_cds_XP_054380062.1_33753	4
lcl|NC_071994.2_cds_XP_054380063.1_33760	2
lcl|NC_071994.2_cds_XP_024111315.2_33816	2
lcl|NC_071994.2_cds_XP_063584420.1_33859	4
lcl|NC_071994.2_cds_XP_054380132.1_33904	4
lcl|NC_071994.2_cds_XP_054380139.1_33932	2
lcl|NC_071994.2_cds_XP_054380161.1_33940	4
lcl|NC_071994.2_cds_XP_024111064.3_33960	2
lcl|NC_071994.2_cds_XP_054379839.1_34006	2
lcl|NC_071994.2_cds_XP_063584122.1_34021	2
lcl|NC_071994.2_cds_XP_024111152.1_34028	2
lcl|NC_071994.2_cds_XP_024111517.2_34068	2
lcl|NC_071994.2_cds_XP_024110861.1_34117	3
lcl|NC_071994.2_cds_XP_054381550.1_34158	3
lcl|NC_071994.2_cds_XP_002821514.2_34174	4
lcl|NC_071994.2_cds_XP_054381555.1_34176	3
lcl|NC_071994.2_cds_XP_024110892.1_34233	2
lcl|NC_071994.2_cds_XP_024110893.1_34237	3
lcl|NC_071994.2_cds_XP_003777754.3_34275	3
lcl|NC_071994.2_cds_XP_024110606.1_34289	2
lcl|NC_071994.2_cds_XP_024110611.2_34300	3
lcl|NC_071994.2_cds_XP_002821555.1_34302	3
lcl|NC_071994.2_cds_XP_002821557.2_34308	3
lcl|NC_071994.2_cds_XP_063584440.1_34313	2
lcl|NC_071994.2_cds_XP_054381617.1_34365	3
lcl|NC_071994.2_cds_XP_024111669.2_34397	3
lcl|NC_071994.2_cds_XP_002821590.3_34401	3
lcl|NC_071994.2_cds_XP_054381644.1_34405	4
lcl|NC_071994.2_cds_XP_024111443.2_34424	3
lcl|NC_071994.2_cds_XP_054381656.1_34433	2
lcl|NC_071994.2_cds_XP_024110557.2_34470	3
lcl|NC_071994.2_cds_XP_024111008.1_34486	3
lcl|NC_071994.2_cds_XP_054379686.1_34557	4
lcl|NC_071994.2_cds_XP_002821698.1_34636	3
lcl|NC_071994.2_cds_XP_054380198.1_34637	3
lcl|NC_071994.2_cds_XP_024110844.1_34649	3
lcl|NC_071994.2_cds_XP_054379544.1_34653	3
lcl|NC_071994.2_cds_XP_024110848.2_34663	4
lcl|NC_071994.2_cds_XP_024111617.1_34688	3
lcl|NC_071994.2_cds_XP_024111581.2_34725	3
lcl|NC_071994.2_cds_XP_024111699.1_34734	2
lcl|NC_071994.2_cds_NP_001126613.1_34774	3
lcl|NC_071994.2_cds_XP_024110808.2_34775	4
lcl|NC_071994.2_cds_XP_054380263.1_34803	3
lcl|NC_071994.2_cds_XP_054379937.1_34964	3
lcl|NC_071994.2_cds_XP_002821835.3_35021	3
lcl|NC_071994.2_cds_XP_054381716.1_35041	2
lcl|NC_071994.2_cds_NP_001126067.2_35043	3
lcl|NC_071994.2_cds_XP_024110897.1_35045	2
lcl|NC_071994.2_cds_XP_054381719.1_35051	4
lcl|NC_071994.2_cds_XP_024111078.2_35128	3
lcl|NC_071994.2_cds_XP_063584183.1_35162	3
lcl|NC_071994.2_cds_XP_024111175.2_35209	3
lcl|NC_071994.2_cds_XP_054381779.1_35211	3
lcl|NC_071994.2_cds_XP_009244690.2_35264	3
lcl|NC_071994.2_cds_XP_054380362.1_35294	3
lcl|NC_071994.2_cds_XP_063584530.1_35360	4
lcl|NC_071994.2_cds_XP_054380446.1_35424	4
lcl|NC_071994.2_cds_XP_054380462.1_35454	4
lcl|NC_071994.2_cds_XP_002821940.2_35532	2
lcl|NC_071994.2_cds_XP_024111288.1_35533	3
lcl|NC_071994.2_cds_XP_054380483.1_35549	4
lcl|NC_071994.2_cds_XP_024111385.2_35552	3
lcl|NC_071994.2_cds_XP_024111292.2_35567	3
lcl|NC_071994.2_cds_XP_054380495.1_35572	2
lcl|NC_071994.2_cds_XP_054380508.1_35606	4
lcl|NC_071994.2_cds_XP_024111325.1_35630	4
lcl|NC_071994.2_cds_XP_002821984.4_35638	2
lcl|NC_071994.2_cds_XP_024111597.3_35651	4
lcl|NC_071994.2_cds_XP_024111174.2_35669	2
lcl|NC_071994.2_cds_XP_054381810.1_35718	4
lcl|NC_071994.2_cds_XP_002822008.1_35730	4
lcl|NC_071994.2_cds_XP_024111695.2_35752	3
lcl|NC_071994.2_cds_XP_063584586.1_35783	3
lcl|NC_071994.2_cds_XP_054381837.1_35826	3
lcl|NC_071994.2_cds_XP_024110490.2_35829	3
lcl|NC_071994.2_cds_XP_054381838.1_35830	4
lcl|NC_071994.2_cds_NP_001125626.1_35874	2
lcl|NC_071994.2_cds_XP_054381889.1_35879	4
lcl|NC_071994.2_cds_XP_054379637.1_35885	4
lcl|NC_071994.2_cds_XP_054381907.1_35939	2
lcl|NC_071994.2_cds_XP_003777852.2_35942	3
lcl|NC_071994.2_cds_XP_002822053.3_35950	2
lcl|NC_071994.2_cds_XP_063567322.1_36003	4
lcl|NC_071994.2_cds_XP_009244891.1_36022	3
lcl|NC_071994.2_cds_XP_054380637.1_36036	3
lcl|NC_071994.2_cds_XP_002822077.2_36037	2
lcl|NC_071994.2_cds_XP_009244897.3_36039	4
lcl|NC_071994.2_cds_XP_054380645.1_36059	3
lcl|NC_071994.2_cds_XP_024110736.1_36088	3
lcl|NC_071994.2_cds_XP_024110876.1_36095	3
lcl|NC_071994.2_cds_XP_024111255.1_36101	4
lcl|NC_071994.2_cds_XP_063583928.1_36129	3
lcl|NC_071994.2_cds_XP_054380687.1_36143	3
lcl|NC_071994.2_cds_XP_054379832.1_36217	4
lcl|NC_071994.2_cds_XP_024111507.1_36235	3
lcl|NC_071994.2_cds_XP_024111637.2_36276	3
lcl|NC_071994.2_cds_XP_054380736.1_36288	3
lcl|NC_071994.2_cds_XP_024110311.2_36320	3
lcl|NC_071994.2_cds_XP_054381923.1_36479	3
lcl|NC_071994.2_cds_XP_009245068.2_36521	3
lcl|NC_071994.2_cds_XP_054381966.1_36570	3
lcl|NC_071994.2_cds_XP_054381971.1_36588	2
lcl|NC_071994.2_cds_XP_054381983.1_36599	3
lcl|NC_071994.2_cds_XP_024110858.1_36636	3
lcl|NC_071994.2_cds_XP_063584274.1_36686	4
lcl|NC_071994.2_cds_XP_054380816.1_36778	3
lcl|NC_071994.2_cds_XP_024110928.2_36810	4
lcl|NC_071994.2_cds_XP_002822324.1_36838	2
lcl|NC_071994.2_cds_XP_024111079.2_36858	3
lcl|NC_071994.2_cds_XP_054380834.1_36877	2
lcl|NC_071994.2_cds_XP_054382056.1_36900	3
lcl|NC_071994.2_cds_XP_054380842.1_36919	4
lcl|NC_071994.2_cds_XP_009245164.1_36932	3
lcl|NC_071994.2_cds_XP_054382077.1_36954	4
lcl|NC_071994.2_cds_XP_054379896.1_37022	4
lcl|NC_071994.2_cds_XP_024111058.2_37105	2
lcl|NC_071994.2_cds_XP_054380877.1_37163	4
lcl|NC_071994.2_cds_XP_024111690.2_37189	2
lcl|NC_071994.2_cds_XP_024111425.2_37236	4
lcl|NC_071994.2_cds_XP_002822409.3_37249	4
lcl|NC_071994.2_cds_XP_009245239.2_37250	4
lcl|NC_071994.2_cds_XP_002822418.3_37293	4
lcl|NC_071994.2_cds_XP_054380941.1_37305	4
lcl|NC_071994.2_cds_XP_002822431.1_37308	4
lcl|NC_071994.2_cds_XP_002822433.2_37312	2
lcl|NC_071994.2_cds_XP_024111625.1_37313	2
lcl|NC_071994.2_cds_XP_024111660.2_37316	2
lcl|NC_071994.2_cds_XP_054379721.1_37357	3
lcl|NC_071994.2_cds_XP_054379806.1_37382	4
lcl|NC_071994.2_cds_XP_024111657.2_37406	2
lcl|NC_071994.2_cds_XP_054380971.1_37423	2
lcl|NC_071994.2_cds_XP_024110822.2_37424	2
lcl|NC_071994.2_cds_XP_024111570.2_37454	4
lcl|NC_071994.2_cds_XP_054379792.1_37457	3
lcl|NC_071994.2_cds_XP_024111668.2_37461	4
lcl|NC_071994.2_cds_XP_002822488.2_37469	4
lcl|NC_071994.2_cds_NP_001124763.1_37499	4
lcl|NC_071994.2_cds_XP_054381053.1_37565	3
lcl|NC_071994.2_cds_XP_054381076.1_37620	3
lcl|NC_071994.2_cds_XP_054381476.1_37642	4
lcl|NC_071994.2_cds_XP_009245370.2_37664	3
lcl|NC_071994.2_cds_XP_024110498.1_37670	4
lcl|NC_071994.2_cds_XP_054381114.1_37680	3
lcl|NC_071994.2_cds_XP_024110710.2_37705	4
lcl|NC_071994.2_cds_XP_054379938.1_37743	3
lcl|NC_071994.2_cds_XP_063567479.1_37757	3
lcl|NC_071994.2_cds_XP_063567501.1_37808	3
lcl|NC_071994.2_cds_XP_054381197.1_37841	3
lcl|NC_071994.2_cds_XP_024110339.1_37863	3
lcl|NC_071994.2_cds_NP_001126261.2_37867	3
lcl|NC_071994.2_cds_XP_009245435.2_37896	3
lcl|NC_071994.2_cds_XP_002822650.2_37913	3
lcl|NC_071994.2_cds_XP_002822637.2_37945	3
lcl|NC_071994.2_cds_XP_024111674.1_37951	4
lcl|NC_071994.2_cds_XP_063567541.1_37964	4
lcl|NC_071994.2_cds_XP_024110815.2_37983	3
lcl|NC_071994.2_cds_XP_024111438.2_38033	2
lcl|NC_071994.2_cds_XP_054379620.1_38107	2
lcl|NC_071994.2_cds_XP_063567554.1_38115	4
lcl|NC_071994.2_cds_XP_054381310.1_38122	2
lcl|NC_071994.2_cds_XP_024110772.1_38219	3
lcl|NC_071994.2_cds_XP_054381394.1_38282	3
lcl|NC_071994.2_cds_XP_024110559.2_38301	3
lcl|NC_071994.2_cds_XP_009245530.2_38313	2
lcl|NC_071994.2_cds_XP_002822743.3_38324	2
lcl|NC_071994.2_cds_XP_002833682.3_38336	2
lcl|NC_071994.2_cds_XP_002833683.1_38337	3
lcl|NC_071994.2_cds_XP_002822755.2_38339	3
lcl|NC_071994.2_cds_XP_054381431.1_38349	3
lcl|NC_071994.2_cds_XP_024110931.2_38354	3
lcl|NC_071995.2_cds_XP_054382602.1_38380	2
lcl|NC_071995.2_cds_XP_024112193.1_38393	3
lcl|NC_071995.2_cds_XP_024112202.2_38402	3
lcl|NC_071995.2_cds_XP_054383781.1_38408	3
lcl|NC_071995.2_cds_XP_054383791.1_38451	3
lcl|NC_071995.2_cds_XP_054383835.1_38502	4
lcl|NC_071995.2_cds_XP_054382621.1_38514	4
lcl|NC_071995.2_cds_XP_054382670.1_38590	4
lcl|NC_071995.2_cds_XP_054382693.1_38615	4
lcl|NC_071995.2_cds_XP_054382708.1_38633	3
lcl|NC_071995.2_cds_NP_001233206.1_38635	4
lcl|NC_071995.2_cds_XP_024112251.2_38655	3
lcl|NC_071995.2_cds_XP_063567775.1_38689	3
lcl|NC_071995.2_cds_NP_001127051.1_38774	3
lcl|NC_071995.2_cds_XP_024112932.2_38792	3
lcl|NC_071995.2_cds_XP_024112086.2_38818	3
lcl|NC_071995.2_cds_XP_063568076.1_38834	4
lcl|NC_071995.2_cds_XP_054382725.1_38840	4
lcl|NC_071995.2_cds_XP_054382753.1_38881	3
lcl|NC_071995.2_cds_XP_054382754.1_38886	3
lcl|NC_071995.2_cds_NP_001126929.1_38901	3
lcl|NC_071995.2_cds_XP_002822921.2_38902	4
lcl|NC_071995.2_cds_XP_054383770.1_38903	4
lcl|NC_071995.2_cds_XP_054382760.1_38907	3
lcl|NC_071995.2_cds_XP_054382814.1_39032	3
lcl|NC_071995.2_cds_XP_002823014.3_39069	4
lcl|NC_071995.2_cds_XP_054382845.1_39075	3
lcl|NC_071995.2_cds_XP_002823018.2_39082	3
lcl|NC_071995.2_cds_XP_024113150.2_39107	4
lcl|NC_071995.2_cds_XP_024112666.2_39140	4
lcl|NC_071995.2_cds_XP_054382880.1_39154	2
lcl|NC_071995.2_cds_XP_024113065.2_39181	4
lcl|NC_071995.2_cds_XP_054382915.1_39195	3
lcl|NC_071995.2_cds_XP_024112980.1_39218	4
lcl|NC_071995.2_cds_XP_054382292.1_39228	2
lcl|NC_071995.2_cds_XP_054382939.1_39263	2
lcl|NC_071995.2_cds_XP_024112506.2_39323	2
lcl|NC_071995.2_cds_XP_054383004.1_39372	3
lcl|NC_071995.2_cds_XP_024113222.2_39404	4
lcl|NC_071995.2_cds_XP_009245862.2_39408	2
lcl|NC_071995.2_cds_XP_002823120.1_39411	3
lcl|NC_071995.2_cds_XP_054383014.1_39412	2
lcl|NC_071995.2_cds_XP_054383046.1_39475	4
lcl|NC_071995.2_cds_XP_002823135.2_39483	2
lcl|NC_071995.2_cds_XP_054383060.1_39497	3
lcl|NC_071995.2_cds_XP_009245873.2_39512	4
lcl|NC_071995.2_cds_XP_024113159.1_39534	4
lcl|NC_071995.2_cds_XP_054383079.1_39556	3
lcl|NC_071995.2_cds_XP_054383097.1_39567	2
lcl|NC_071995.2_cds_XP_054384475.1_39570	4
lcl|NC_071995.2_cds_XP_054382276.1_39571	4
lcl|NC_071995.2_cds_XP_002823151.4_39576	2
lcl|NC_071995.2_cds_XP_054383123.1_39626	4
lcl|NC_071995.2_cds_XP_054382575.1_39663	2
lcl|NC_071995.2_cds_XP_024112478.1_39672	4
lcl|NC_071995.2_cds_XP_002823175.1_39677	3
lcl|NC_071995.2_cds_XP_054383153.1_39680	2
lcl|NC_071995.2_cds_XP_063567691.1_39729	3
lcl|NC_071995.2_cds_XP_024112951.2_39735	3
lcl|NC_071995.2_cds_XP_054383164.1_39750	3
lcl|NC_071995.2_cds_XP_063567627.1_39766	3
lcl|NC_071995.2_cds_XP_024112798.1_39801	3
lcl|NC_071995.2_cds_XP_054382313.1_39808	3
lcl|NC_071995.2_cds_XP_054383178.1_39828	3
lcl|NC_071995.2_cds_XP_024112756.1_39859	3
lcl|NC_071995.2_cds_XP_054383909.1_39865	4
lcl|NC_071995.2_cds_XP_054383917.1_39870	3
lcl|NC_071995.2_cds_XP_009245964.1_39889	3
lcl|NC_071995.2_cds_XP_024112823.2_39896	3
lcl|NC_071995.2_cds_XP_054383941.1_39939	4
lcl|NC_071995.2_cds_XP_009245998.2_39957	2
lcl|NC_071995.2_cds_XP_054383217.1_40051	3
lcl|NC_071995.2_cds_XP_054383232.1_40055	4
lcl|NC_071995.2_cds_XP_054383949.1_40136	4
lcl|NC_071995.2_cds_XP_024113272.1_40164	3
lcl|NC_071995.2_cds_NP_001125309.1_40250	3
lcl|NC_071995.2_cds_XP_063568229.1_40334	3
lcl|NC_071995.2_cds_XP_002823395.1_40340	3
lcl|NC_071995.2_cds_XP_024112305.2_40385	3
lcl|NC_071995.2_cds_XP_009246148.2_40442	3
lcl|NC_071995.2_cds_XP_024111913.1_40451	3
lcl|NC_071995.2_cds_NP_001153254.1_40470	3
lcl|NC_071995.2_cds_XP_002823440.1_40480	3
lcl|NC_071995.2_cds_XP_054383278.1_40494	3
lcl|NC_071995.2_cds_XP_002823442.3_40501	3
lcl|NC_071995.2_cds_XP_002823445.3_40508	3
lcl|NC_071995.2_cds_XP_054384062.1_40542	3
lcl|NC_071995.2_cds_XP_054384094.1_40567	4
lcl|NC_071995.2_cds_XP_024112696.2_40578	3
lcl|NC_071995.2_cds_NP_001126709.1_40584	3
lcl|NC_071995.2_cds_XP_024112522.2_40585	3
lcl|NC_071995.2_cds_XP_054382409.1_40597	4
lcl|NC_071995.2_cds_XP_002823476.2_40614	3
lcl|NC_071995.2_cds_XP_063568245.1_40618	3
lcl|NC_071995.2_cds_XP_024112219.1_40622	4
lcl|NC_071995.2_cds_XP_054382397.1_40630	3
lcl|NC_071995.2_cds_XP_054383291.1_40669	2
lcl|NC_071995.2_cds_XP_063568249.1_40684	4
lcl|NC_071995.2_cds_XP_002823502.2_40691	4
lcl|NC_071995.2_cds_XP_002823509.1_40700	2
lcl|NC_071995.2_cds_XP_024112742.2_40707	2
lcl|NC_071995.2_cds_XP_009246260.2_40720	4
lcl|NC_071995.2_cds_NP_001125829.1_40738	2
lcl|NC_071995.2_cds_XP_024112139.2_40746	2
lcl|NC_071995.2_cds_XP_024113137.2_40749	2
lcl|NC_071995.2_cds_XP_009246273.3_40781	2
lcl|NC_071995.2_cds_XP_054383361.1_40794	4
lcl|NC_071995.2_cds_NP_001126520.1_40808	3
lcl|NC_071995.2_cds_XP_024112472.1_40836	2
lcl|NC_071995.2_cds_XP_009246302.3_40874	4
lcl|NC_071995.2_cds_XP_024113112.2_40880	4
lcl|NC_071995.2_cds_XP_002823562.3_40922	4
lcl|NC_071995.2_cds_XP_002823565.1_40923	2
lcl|NC_071995.2_cds_XP_002823568.4_40939	2
lcl|NC_071995.2_cds_XP_054382344.1_40979	3
lcl|NC_071995.2_cds_XP_002823588.2_40996	4
lcl|NC_071995.2_cds_XP_024112616.2_41002	4
lcl|NC_071995.2_cds_XP_024113172.2_41028	2
lcl|NC_071995.2_cds_NP_001360905.1_41031	2
lcl|NC_071995.2_cds_XP_024112721.1_41032	4
lcl|NC_071995.2_cds_XP_063567696.1_41050	4
lcl|NC_071995.2_cds_XP_002823597.1_41071	4
lcl|NC_071995.2_cds_NP_001127446.1_41075	2
lcl|NC_071995.2_cds_XP_063568278.1_41086	2
lcl|NC_071995.2_cds_XP_054383439.1_41126	2
lcl|NC_071995.2_cds_XP_024113063.2_41128	4
lcl|NC_071995.2_cds_XP_054383461.1_41162	3
lcl|NC_071995.2_cds_XP_024112984.2_41174	3
lcl|NC_071995.2_cds_XP_002823641.3_41202	2
lcl|NC_071995.2_cds_XP_024113282.2_41233	3
lcl|NC_071995.2_cds_XP_054383503.1_41292	2
lcl|NC_071995.2_cds_XP_054384128.1_41312	3
lcl|NC_071995.2_cds_XP_024111933.1_41331	4
lcl|NC_071995.2_cds_XP_024112991.1_41338	2
lcl|NC_071995.2_cds_XP_024112944.2_41345	3
lcl|NC_071995.2_cds_XP_054383517.1_41356	4
lcl|NC_071995.2_cds_XP_024112949.2_41366	4
lcl|NC_071995.2_cds_XP_054383527.1_41370	4
lcl|NC_071995.2_cds_XP_002823695.2_41388	4
lcl|NC_071995.2_cds_XP_024112527.2_41422	4
lcl|NC_071995.2_cds_NP_001359175.1_41469	3
lcl|NC_071995.2_cds_XP_003778156.1_41494	2
lcl|NC_071995.2_cds_XP_024113248.2_41528	2
lcl|NC_071995.2_cds_NP_001124858.1_41555	3
lcl|NC_071995.2_cds_XP_054383593.1_41568	4
lcl|NC_071995.2_cds_XP_024112956.2_41586	4
lcl|NC_071995.2_cds_XP_002823772.4_41591	4
lcl|NC_071995.2_cds_XP_063568317.1_41603	3
lcl|NC_071995.2_cds_XP_024113283.2_41638	2
lcl|NC_071995.2_cds_XP_024112208.2_41685	3
lcl|NC_071995.2_cds_XP_024113197.2_41739	2
lcl|NC_071995.2_cds_XP_054384238.1_41793	2
lcl|NC_071995.2_cds_XP_024112165.2_41803	4
lcl|NC_071995.2_cds_XP_002823808.1_41817	4
lcl|NC_071995.2_cds_XP_002823810.3_41820	4
lcl|NC_071995.2_cds_XP_002823815.3_41833	3
lcl|NC_071995.2_cds_XP_024112393.2_41846	2
lcl|NC_071995.2_cds_XP_024112461.1_41866	3
lcl|NC_071995.2_cds_XP_002823828.2_41875	2
lcl|NC_071995.2_cds_XP_024112184.1_41887	3
lcl|NC_071995.2_cds_XP_054383626.1_41906	4
lcl|NC_071995.2_cds_XP_054383629.1_41919	4
lcl|NC_071995.2_cds_XP_054383638.1_41953	4
lcl|NC_071995.2_cds_XP_063568334.1_41954	4
lcl|NC_071995.2_cds_XP_009246570.1_41968	3
lcl|NC_071995.2_cds_XP_024112712.2_41988	2
lcl|NC_071995.2_cds_XP_024112166.2_41993	3
lcl|NC_071995.2_cds_XP_054382434.1_41997	4
lcl|NC_071995.2_cds_XP_054384311.1_42081	2
lcl|NC_071995.2_cds_XP_054384313.1_42088	3
lcl|NC_071995.2_cds_XP_024111834.1_42095	4
lcl|NC_071995.2_cds_XP_024112548.1_42101	2
lcl|NC_071995.2_cds_XP_054384326.1_42143	4
lcl|NC_071995.2_cds_XP_063568023.1_42156	2
lcl|NC_071995.2_cds_NP_001125143.1_42165	2
lcl|NC_071995.2_cds_XP_063568346.1_42206	2
lcl|NC_071995.2_cds_XP_024112788.2_42219	2
lcl|NC_071995.2_cds_XP_024112624.2_42245	3
lcl|NC_071995.2_cds_XP_003778203.2_42285	4
lcl|NC_071995.2_cds_XP_054383667.1_42287	2
lcl|NC_071995.2_cds_XP_054383686.1_42363	2
lcl|NC_071995.2_cds_XP_024113141.2_42394	2
lcl|NC_071995.2_cds_XP_054383709.1_42401	4
lcl|NC_071995.2_cds_XP_009246675.3_42405	4
lcl|NC_071995.2_cds_XP_024113301.2_42418	4
lcl|NC_071995.2_cds_XP_024112526.1_42425	2
lcl|NC_071995.2_cds_XP_054383715.1_42429	4
lcl|NC_071995.2_cds_XP_024112150.2_42451	4
lcl|NC_071995.2_cds_XP_024112698.2_42454	2
lcl|NC_071995.2_cds_XP_024113052.2_42468	2
lcl|NC_071995.2_cds_XP_054384411.1_42473	2
lcl|NC_071995.2_cds_XP_054384434.1_42506	2
lcl|NC_071995.2_cds_XP_024112299.1_42523	3
lcl|NC_071995.2_cds_XP_024112446.1_42531	2
lcl|NC_071995.2_cds_XP_024113118.2_42537	2
lcl|NC_071995.2_cds_XP_024112532.1_42606	4
lcl|NC_071996.2_cds_XP_063568729.1_42632	4
lcl|NC_071996.2_cds_XP_024098768.2_42640	4
lcl|NC_071996.2_cds_XP_054405076.2_42700	4
lcl|NC_071996.2_cds_XP_024099301.2_42709	4
lcl|NC_071996.2_cds_XP_024099453.3_42716	4
lcl|NC_071996.2_cds_XP_024099176.3_42725	3
lcl|NC_071996.2_cds_XP_024099218.1_42729	3
lcl|NC_071996.2_cds_XP_002812412.2_42756	2
lcl|NC_071996.2_cds_XP_063568716.1_42766	4
lcl|NC_071996.2_cds_XP_054405161.2_42842	4
lcl|NC_071996.2_cds_XP_063568788.1_42850	3
lcl|NC_071996.2_cds_XP_024099487.3_42883	2
lcl|NC_071996.2_cds_XP_054405203.1_42907	2
lcl|NC_071996.2_cds_XP_002812458.3_42925	4
lcl|NC_071996.2_cds_XP_054405246.2_42988	4
lcl|NC_071996.2_cds_XP_054405282.1_43031	4
lcl|NC_071996.2_cds_XP_063568834.1_43032	3
lcl|NC_071996.2_cds_XP_054405283.1_43039	4
lcl|NC_071996.2_cds_XP_054404522.1_43055	4
lcl|NC_071996.2_cds_XP_024099033.2_43084	4
lcl|NC_071996.2_cds_XP_024099324.3_43092	4
lcl|NC_071996.2_cds_XP_024099585.3_43102	4
lcl|NC_071996.2_cds_XP_024098645.1_43115	2
lcl|NC_071996.2_cds_XP_054405322.2_43146	4
lcl|NC_071996.2_cds_XP_024099370.1_43171	4
lcl|NC_071996.2_cds_XP_063568872.1_43193	2
lcl|NC_071996.2_cds_XP_024098922.3_43196	4
lcl|NC_071996.2_cds_XP_054404849.2_43206	2
lcl|NC_071996.2_cds_XP_009235985.2_43224	2
lcl|NC_071996.2_cds_XP_002812541.5_43257	4
lcl|NC_071996.2_cds_XP_054404873.1_43280	4
lcl|NC_071996.2_cds_XP_024099104.3_43297	4
lcl|NC_071996.2_cds_XP_054404904.2_43327	3
lcl|NC_071996.2_cds_XP_002812561.4_43364	2
lcl|NC_071996.2_cds_XP_024098730.3_43367	2
lcl|NC_071996.2_cds_XP_063568904.1_43404	3
lcl|NC_071996.2_cds_XP_024099252.3_43419	4
lcl|NC_071996.2_cds_XP_054405373.2_43432	4
lcl|NC_071996.2_cds_XP_009236060.2_43441	2
lcl|NC_071996.2_cds_XP_054405387.1_43447	4
lcl|NC_071996.2_cds_XP_054405397.2_43455	4
lcl|NC_071996.2_cds_XP_024099468.3_43469	2
lcl|NC_071996.2_cds_XP_009236064.1_43473	4
lcl|NC_071996.2_cds_XP_024099146.3_43478	4
lcl|NC_071996.2_cds_XP_063568916.1_43485	4
lcl|NC_071996.2_cds_XP_063568917.1_43487	2
lcl|NC_071996.2_cds_XP_054405430.2_43509	4
lcl|NC_071996.2_cds_XP_054405431.2_43515	4
lcl|NC_071996.2_cds_XP_024098817.3_43576	2
lcl|NC_071996.2_cds_XP_063568934.1_43579	4
lcl|NC_071996.2_cds_XP_024098928.1_43630	2
lcl|NC_071996.2_cds_XP_054404797.1_43635	3
lcl|NC_071996.2_cds_NP_001125971.1_43665	4
lcl|NC_071996.2_cds_XP_054405512.1_43740	3
lcl|NC_071996.2_cds_XP_054405517.1_43749	4
lcl|NC_071996.2_cds_XP_063568970.1_43800	4
lcl|NC_071996.2_cds_XP_054405534.1_43801	3
lcl|NC_071996.2_cds_NP_001125780.1_43814	4
lcl|NC_071996.2_cds_XP_002812692.1_43818	2
