sequence	Cluster
lcl|NC_073231.2_cds_XP_063565681.1_32337	4
lcl|NC_073231.2_cds_XP_030869697.1_32376	3
lcl|NC_073231.2_cds_XP_018887734.1_32381	4
lcl|NC_073231.2_cds_XP_055204530.2_32420	2
lcl|NC_073231.2_cds_XP_063565704.1_32437	3
lcl|NC_073232.2_cds_XP_055209715.1_32598	3
lcl|NC_073232.2_cds_XP_055209343.1_32626	3
lcl|NC_073232.2_cds_XP_055209109.2_32666	2
lcl|NC_073232.2_cds_XP_055209129.2_32692	2
lcl|NC_073232.2_cds_XP_055209161.2_32731	3
lcl|NC_073232.2_cds_XP_030871307.1_32734	2
lcl|NC_073232.2_cds_XP_018890985.3_32735	2
lcl|NC_073232.2_cds_XP_030871477.1_32740	3
lcl|NC_073232.2_cds_XP_055208264.1_32777	2
lcl|NC_073232.2_cds_XP_055208297.1_32787	4
lcl|NC_073232.2_cds_XP_004049106.4_32793	4
lcl|NC_073232.2_cds_XP_018891189.3_32815	2
lcl|NC_073232.2_cds_XP_055208346.1_32866	3
lcl|NC_073232.2_cds_XP_030871241.1_32930	3
lcl|NC_073232.2_cds_XP_004049142.4_32931	2
lcl|NC_073232.2_cds_XP_030871268.3_32947	2
lcl|NC_073232.2_cds_XP_030871516.1_32968	3
lcl|NC_073232.2_cds_XP_055210114.2_33017	2
lcl|NC_073232.2_cds_XP_030871177.2_33027	2
lcl|NC_073232.2_cds_XP_055209845.2_33032	3
lcl|NC_073232.2_cds_XP_055209824.1_33035	3
lcl|NC_073232.2_cds_XP_018889869.1_33083	4
lcl|NC_073232.2_cds_XP_004049214.2_33101	2
lcl|NC_073232.2_cds_XP_030871174.2_33123	2
lcl|NC_073232.2_cds_XP_004049229.2_33134	3
lcl|NC_073232.2_cds_XP_018889882.2_33138	2
lcl|NC_073232.2_cds_XP_055209307.2_33173	3
lcl|NC_073232.2_cds_XP_004049248.2_33186	3
lcl|NC_073232.2_cds_XP_018890511.1_33215	2
lcl|NC_073232.2_cds_XP_030871287.1_33225	4
lcl|NC_073232.2_cds_XP_030871092.2_33227	4
lcl|NC_073232.2_cds_XP_063566041.1_33231	3
lcl|NC_073232.2_cds_XP_030871217.3_33283	2
lcl|NC_073232.2_cds_XP_004049661.1_33298	4
lcl|NC_073232.2_cds_XP_004049653.1_33332	4
lcl|NC_073232.2_cds_XP_018890164.1_33338	4
lcl|NC_073232.2_cds_XP_063566053.1_33349	4
lcl|NC_073232.2_cds_XP_004049638.5_33353	4
lcl|NC_073232.2_cds_XP_063565794.1_33355	4
lcl|NC_073232.2_cds_XP_018890098.3_33419	4
lcl|NC_073232.2_cds_XP_063566066.1_33482	4
lcl|NC_073232.2_cds_XP_004049602.4_33489	4
lcl|NC_073232.2_cds_XP_018891064.4_33526	4
lcl|NC_073232.2_cds_XP_055209514.2_33532	4
lcl|NC_073232.2_cds_XP_030870998.1_33593	4
lcl|NC_073232.2_cds_XP_004049563.1_33597	2
lcl|NC_073232.2_cds_XP_004049554.4_33611	3
lcl|NC_073232.2_cds_XP_018890652.1_33625	3
lcl|NC_073232.2_cds_XP_030871486.1_33632	2
lcl|NC_073232.2_cds_XP_030871334.1_33640	3
lcl|NC_073232.2_cds_XP_004049537.1_33670	2
lcl|NC_073232.2_cds_XP_055209635.1_33673	3
lcl|NC_073232.2_cds_XP_055209666.2_33705	2
lcl|NC_073232.2_cds_XP_063566130.1_33711	3
lcl|NC_073232.2_cds_XP_004049505.4_33728	2
lcl|NC_073232.2_cds_XP_055210116.2_33767	3
lcl|NC_073232.2_cds_XP_004049490.2_33794	2
lcl|NC_073232.2_cds_XP_055208043.2_33814	2
lcl|NC_073232.2_cds_XP_030862286.3_33847	4
lcl|NC_073232.2_cds_XP_055209217.1_33853	3
lcl|NC_073232.2_cds_XP_004049439.3_33872	4
lcl|NC_073232.2_cds_XP_063566152.1_33879	2
lcl|NC_073232.2_cds_XP_018891019.4_33887	2
lcl|NC_073232.2_cds_XP_030871397.3_33934	2
lcl|NC_073232.2_cds_XP_004049418.5_33973	2
lcl|NC_073232.2_cds_XP_055209077.2_34029	4
lcl|NC_073232.2_cds_XP_055208242.2_34100	3
lcl|NC_073232.2_cds_XP_030871243.3_34104	4
lcl|NC_073232.2_cds_XP_055209679.2_34129	2
lcl|NC_073232.2_cds_XP_063565760.1_34159	3
lcl|NC_073232.2_cds_XP_030871152.1_34209	3
lcl|NC_073232.2_cds_XP_063566283.1_34251	2
lcl|NC_073232.2_cds_XP_063566255.1_34284	3
lcl|NC_073232.2_cds_XP_004049288.1_34294	3
lcl|NC_073232.2_cds_XP_004049286.1_34296	3
lcl|NC_073232.2_cds_XP_004049285.2_34297	4
lcl|NC_073232.2_cds_XP_030871129.1_34307	3
lcl|NC_073232.2_cds_XP_055207920.1_34325	2
lcl|NC_073232.2_cds_XP_018890981.2_34365	2
lcl|NC_073232.2_cds_XP_063566313.1_34368	2
lcl|NC_073232.2_cds_XP_018889849.3_34422	3
lcl|NC_073232.2_cds_XP_055208408.2_34438	3
lcl|NC_073232.2_cds_XP_055208066.2_34511	2
lcl|NC_073232.2_cds_XP_063566360.1_34518	3
lcl|NC_073232.2_cds_XP_030871434.1_34531	2
lcl|NC_073232.2_cds_XP_018890815.1_34537	4
lcl|NC_073232.2_cds_XP_030871022.3_34552	3
lcl|NC_073232.2_cds_XP_055209168.2_34558	3
lcl|NC_073232.2_cds_XP_055209804.2_34640	4
lcl|NC_073232.2_cds_XP_004049837.1_34671	4
lcl|NC_073232.2_cds_XP_018890875.1_34673	3
lcl|NC_073232.2_cds_XP_018890633.3_34696	3
lcl|NC_073232.2_cds_XP_030871197.1_34705	4
lcl|NC_073232.2_cds_XP_004049847.5_34721	2
lcl|NC_073232.2_cds_XP_018891191.3_34726	2
lcl|NC_073232.2_cds_XP_063566396.1_34738	2
lcl|NC_073232.2_cds_XP_055208494.2_34744	3
lcl|NC_073232.2_cds_XP_004049859.2_34748	3
lcl|NC_073232.2_cds_XP_055208518.1_34764	2
lcl|NC_073232.2_cds_XP_055208588.2_34843	3
lcl|NC_073232.2_cds_XP_030871259.3_34852	2
lcl|NC_073232.2_cds_XP_055208590.1_34858	2
lcl|NC_073232.2_cds_XP_018890733.3_34871	4
lcl|NC_073232.2_cds_XP_055208611.2_34882	4
lcl|NC_073232.2_cds_XP_004049938.3_34907	4
lcl|NC_073232.2_cds_XP_018891085.1_35034	3
lcl|NC_073232.2_cds_XP_018891063.3_35062	2
lcl|NC_073232.2_cds_XP_055208711.2_35065	4
lcl|NC_073232.2_cds_XP_018890121.3_35108	3
lcl|NC_073232.2_cds_XP_030871079.1_35110	4
lcl|NC_073232.2_cds_XP_055208731.2_35124	4
lcl|NC_073232.2_cds_XP_004050038.1_35174	3
lcl|NC_073232.2_cds_XP_004050055.2_35199	4
lcl|NC_073232.2_cds_XP_055208792.2_35228	4
lcl|NC_073232.2_cds_XP_018890194.1_35235	4
lcl|NC_073232.2_cds_XP_018890193.2_35247	4
lcl|NC_073232.2_cds_XP_004050077.2_35285	3
lcl|NC_073232.2_cds_XP_018890668.2_35322	4
lcl|NC_073232.2_cds_XP_018890294.2_35356	4
lcl|NC_073232.2_cds_XP_004050097.5_35366	4
lcl|NC_073232.2_cds_XP_018890943.1_35370	2
lcl|NC_073232.2_cds_XP_030871000.3_35376	3
lcl|NC_073232.2_cds_XP_004050109.2_35388	2
lcl|NC_073232.2_cds_XP_055208030.2_35391	3
lcl|NC_073232.2_cds_XP_055209984.2_35392	3
lcl|NC_073232.2_cds_XP_030871332.1_35447	4
lcl|NC_073232.2_cds_XP_004050140.5_35449	2
lcl|NC_073232.2_cds_XP_055208150.1_35554	2
lcl|NC_073232.2_cds_XP_018890866.2_35559	3
lcl|NC_073232.2_cds_XP_055208160.1_35564	3
lcl|NC_073232.2_cds_XP_055208162.2_35565	2
lcl|NC_073232.2_cds_XP_055208165.2_35590	2
lcl|NC_073232.2_cds_XP_018891043.1_35610	3
lcl|NC_073232.2_cds_XP_004050211.3_35661	3
lcl|NC_073232.2_cds_XP_030870914.1_35676	4
lcl|NC_073232.2_cds_XP_030870993.3_35695	4
lcl|NC_073232.2_cds_XP_004050238.2_35700	4
lcl|NC_073232.2_cds_XP_018890786.1_35708	4
lcl|NC_073232.2_cds_XP_018890701.1_35716	2
lcl|NC_073232.2_cds_XP_063566614.1_35731	2
lcl|NC_073232.2_cds_XP_063566625.1_35769	4
lcl|NC_073232.2_cds_XP_030870916.1_35847	3
lcl|NC_073232.2_cds_XP_018890618.2_35853	3
lcl|NC_073232.2_cds_XP_018890431.3_35882	2
lcl|NC_073232.2_cds_XP_018890659.2_35893	3
lcl|NC_073232.2_cds_XP_030871215.3_35908	2
lcl|NC_073232.2_cds_XP_063566653.1_35931	3
lcl|NC_073232.2_cds_XP_030863149.3_35950	3
lcl|NC_073232.2_cds_XP_063566663.1_35952	2
lcl|NC_073232.2_cds_XP_055209944.2_35954	2
lcl|NC_073232.2_cds_XP_055209956.2_35965	2
lcl|NC_073232.2_cds_XP_063566666.1_35968	2
lcl|NC_073232.2_cds_XP_055209971.2_35994	3
lcl|NC_073232.2_cds_XP_055209972.2_35996	3
lcl|NC_073233.2_cds_XP_063566893.1_36048	3
lcl|NC_073233.2_cds_XP_030862175.3_36049	2
lcl|NC_073233.2_cds_XP_055211665.1_36057	3
lcl|NC_073233.2_cds_XP_055211668.2_36060	4
lcl|NC_073233.2_cds_XP_055211672.2_36070	2
lcl|NC_073233.2_cds_XP_030872030.3_36108	2
lcl|NC_073233.2_cds_XP_055211723.1_36164	4
lcl|NC_073233.2_cds_XP_030871688.1_36193	3
lcl|NC_073233.2_cds_XP_063566935.1_36197	2
lcl|NC_073233.2_cds_XP_055211762.1_36198	4
lcl|NC_073233.2_cds_XP_055211763.1_36199	2
lcl|NC_073233.2_cds_XP_063566894.1_36200	2
lcl|NC_073233.2_cds_XP_055211132.2_36266	3
lcl|NC_073233.2_cds_XP_063566961.1_36311	2
lcl|NC_073233.2_cds_XP_055211180.2_36341	4
lcl|NC_073233.2_cds_XP_004050628.1_36491	4
lcl|NC_073233.2_cds_XP_030863493.3_36519	4
lcl|NC_073233.2_cds_XP_004050645.4_36532	4
lcl|NC_073233.2_cds_XP_004050662.3_36534	2
lcl|NC_073233.2_cds_XP_004050677.5_36553	4
lcl|NC_073233.2_cds_XP_055211298.1_36561	2
lcl|NC_073233.2_cds_XP_030863510.3_36645	4
lcl|NC_073233.2_cds_XP_063567025.1_36657	4
lcl|NC_073233.2_cds_XP_004050722.3_36689	4
lcl|NC_073233.2_cds_XP_004050712.2_36697	4
lcl|NC_073233.2_cds_XP_030863523.1_36705	4
lcl|NC_073233.2_cds_XP_063566718.1_36720	4
lcl|NC_073233.2_cds_XP_055211409.1_36742	2
lcl|NC_073233.2_cds_XP_004050758.1_36748	4
lcl|NC_073233.2_cds_XP_004050756.2_36749	4
lcl|NC_073233.2_cds_XP_055212394.1_36760	4
lcl|NC_073233.2_cds_XP_055212240.2_36767	2
lcl|NC_073233.2_cds_XP_018893034.4_36815	3
lcl|NC_073233.2_cds_XP_018892553.3_36830	4
lcl|NC_073233.2_cds_XP_055211841.2_36838	3
lcl|NC_073233.2_cds_XP_055211860.1_36864	2
lcl|NC_073233.2_cds_XP_030872067.1_36873	3
lcl|NC_073233.2_cds_XP_018891932.4_36885	2
lcl|NC_073233.2_cds_XP_055211939.2_36949	2
lcl|NC_073233.2_cds_XP_063567098.1_36955	4
lcl|NC_073233.2_cds_XP_055211951.1_36989	4
lcl|NC_073233.2_cds_XP_055211971.1_37021	4
lcl|NC_073233.2_cds_XP_055210942.2_37033	2
lcl|NC_073233.2_cds_XP_055212398.2_37040	2
lcl|NC_073233.2_cds_XP_055212430.2_37058	3
lcl|NC_073233.2_cds_XP_004050875.3_37061	4
lcl|NC_073233.2_cds_XP_063567123.1_37085	2
lcl|NC_073233.2_cds_XP_030871860.1_37099	3
lcl|NC_073233.2_cds_XP_004050908.1_37112	2
lcl|NC_073233.2_cds_XP_055212877.2_37123	2
lcl|NC_073233.2_cds_XP_055212871.2_37124	2
lcl|NC_073233.2_cds_XP_055212507.1_37165	3
lcl|NC_073233.2_cds_XP_055212513.1_37170	3
lcl|NC_073233.2_cds_XP_030872021.1_37181	4
lcl|NC_073233.2_cds_XP_018893065.4_37185	2
lcl|NC_073233.2_cds_XP_055211487.1_37200	4
lcl|NC_073233.2_cds_XP_004050970.3_37202	3
lcl|NC_073233.2_cds_XP_055211515.2_37258	4
lcl|NC_073233.2_cds_XP_018892285.1_37284	2
lcl|NC_073233.2_cds_XP_018893045.2_37326	2
lcl|NC_073233.2_cds_XP_018892509.1_37404	4
lcl|NC_073233.2_cds_XP_018892668.1_37435	4
lcl|NC_073233.2_cds_XP_018892714.3_37488	4
lcl|NC_073233.2_cds_XP_030872050.3_37494	4
lcl|NC_073233.2_cds_XP_063567190.1_37525	4
lcl|NC_073233.2_cds_XP_055210869.1_37575	4
lcl|NC_073233.2_cds_XP_055210902.1_37633	2
lcl|NC_073233.2_cds_XP_018892767.1_37638	3
lcl|NC_073233.2_cds_XP_004051123.1_37641	4
lcl|NC_073233.2_cds_XP_055210919.2_37644	3
lcl|NC_073233.2_cds_XP_004051199.5_37759	4
lcl|NC_073233.2_cds_XP_018891862.2_37802	4
lcl|NC_073233.2_cds_XP_004051341.2_37959	4
lcl|NC_073233.2_cds_XP_018891827.4_37983	2
lcl|NC_073233.2_cds_XP_018891828.3_37987	4
lcl|NC_073233.2_cds_XP_063549278.1_38029	3
lcl|NC_073233.2_cds_XP_018892027.2_38036	4
lcl|NC_073233.2_cds_XP_018893127.4_38069	4
lcl|NC_073233.2_cds_XP_030872170.3_38091	4
lcl|NC_073233.2_cds_XP_004051405.3_38096	4
lcl|NC_073233.2_cds_XP_055210287.1_38105	4
lcl|NC_073233.2_cds_XP_004051399.3_38113	4
lcl|NC_073233.2_cds_XP_004051418.2_38114	4
lcl|NC_073233.2_cds_XP_055210335.2_38207	2
lcl|NC_073233.2_cds_XP_018891735.3_38270	4
lcl|NC_073233.2_cds_XP_055210366.1_38298	4
lcl|NC_073233.2_cds_XP_055210368.1_38335	3
lcl|NC_073233.2_cds_XP_030871736.1_38350	4
lcl|NC_073233.2_cds_XP_055210411.1_38388	4
lcl|NC_073233.2_cds_XP_055210419.1_38404	4
lcl|NC_073233.2_cds_XP_063566750.1_38501	3
lcl|NC_073233.2_cds_XP_030872314.1_38505	3
lcl|NC_073233.2_cds_XP_004051564.1_38510	4
lcl|NC_073233.2_cds_XP_018892277.1_38511	4
lcl|NC_073233.2_cds_XP_004051562.3_38517	3
lcl|NC_073233.2_cds_XP_004051571.1_38534	4
lcl|NC_073233.2_cds_XP_004051619.1_38586	4
lcl|NC_073233.2_cds_XP_030871661.1_38590	3
lcl|NC_073233.2_cds_XP_018892080.1_38626	4
lcl|NC_073233.2_cds_XP_055210527.1_38636	4
lcl|NC_073233.2_cds_XP_004051651.2_38640	2
lcl|NC_073233.2_cds_XP_018892827.2_38663	4
lcl|NC_073233.2_cds_XP_030871783.1_38691	4
lcl|NC_073233.2_cds_XP_055210582.1_38718	4
lcl|NC_073233.2_cds_XP_004051689.3_38736	3
lcl|NC_073233.2_cds_XP_018892822.1_38781	3
lcl|NC_073233.2_cds_XP_030872107.1_38792	3
lcl|NC_073233.2_cds_XP_055210633.1_38793	3
lcl|NC_073233.2_cds_XP_004051731.5_38851	3
lcl|NC_073233.2_cds_XP_055211982.1_38879	2
lcl|NC_073233.2_cds_XP_018892105.2_38886	3
lcl|NC_073233.2_cds_XP_055212022.1_38925	2
lcl|NC_073233.2_cds_XP_018891880.1_38997	4
lcl|NC_073233.2_cds_XP_055212708.1_39035	4
lcl|NC_073233.2_cds_XP_055212717.1_39051	3
lcl|NC_073233.2_cds_XP_055212718.1_39060	4
lcl|NC_073233.2_cds_XP_004051828.5_39084	4
lcl|NC_073233.2_cds_XP_018892349.4_39111	2
lcl|NC_073233.2_cds_XP_018893079.3_39210	4
lcl|NC_073233.2_cds_XP_055212834.1_39239	4
lcl|NC_073233.2_cds_XP_030871822.3_39261	3
lcl|NC_073233.2_cds_XP_030872072.2_39272	4
lcl|NC_073233.2_cds_XP_018892395.3_39286	3
lcl|NC_073233.2_cds_XP_063549497.1_39306	4
lcl|NC_073233.2_cds_XP_018892780.3_39316	2
lcl|NC_073233.2_cds_XP_055211543.2_39339	4
lcl|NC_073233.2_cds_XP_055211547.2_39357	2
lcl|NC_073233.2_cds_XP_030872041.3_39435	2
lcl|NC_073233.2_cds_XP_055212589.1_39535	3
lcl|NC_073233.2_cds_XP_055212026.2_39574	3
lcl|NC_073233.2_cds_XP_018892252.3_39592	3
lcl|NC_073233.2_cds_XP_004052027.1_39613	2
lcl|NC_073233.2_cds_XP_004052035.2_39629	2
lcl|NC_073233.2_cds_XP_018892742.3_39633	2
lcl|NC_073233.2_cds_XP_055212100.1_39679	2
lcl|NC_073233.2_cds_XP_018891230.3_39693	2
lcl|NC_073233.2_cds_XP_018893191.1_39695	2
lcl|NC_073233.2_cds_XP_004052058.1_39697	3
lcl|NC_073233.2_cds_XP_018891488.1_39698	3
lcl|NC_073233.2_cds_XP_004052068.3_39706	3
lcl|NC_073233.2_cds_XP_030872141.3_39742	4
lcl|NC_073233.2_cds_XP_055212249.1_39762	2
lcl|NC_073233.2_cds_XP_004052119.4_39784	3
lcl|NC_073233.2_cds_XP_063549572.1_39802	3
lcl|NC_073233.2_cds_XP_030871796.3_39804	3
lcl|NC_073233.2_cds_XP_004052128.5_39819	2
lcl|NC_073233.2_cds_XP_030872201.1_39821	3
lcl|NC_073233.2_cds_XP_055211450.2_39830	2
lcl|NC_073233.2_cds_XP_030872329.2_39837	2
lcl|NC_073233.2_cds_XP_004052156.1_39863	2
lcl|NC_073233.2_cds_XP_055211477.2_39873	4
lcl|NC_073233.2_cds_XP_063549593.1_39920	4
lcl|NC_073233.2_cds_XP_055212881.1_39982	4
lcl|NC_073233.2_cds_XP_055210946.1_40021	4
lcl|NC_073233.2_cds_XP_018891691.2_40028	2
lcl|NC_073233.2_cds_XP_055210951.2_40038	4
lcl|NC_073233.2_cds_XP_004052252.5_40075	4
lcl|NC_073233.2_cds_XP_018892653.1_40111	4
lcl|NC_073233.2_cds_XP_055211001.1_40114	4
lcl|NC_073233.2_cds_XP_055211020.2_40139	4
lcl|NC_073233.2_cds_XP_018892893.1_40186	4
lcl|NC_073233.2_cds_XP_063549668.1_40212	4
lcl|NC_073233.2_cds_XP_004052301.1_40220	4
lcl|NC_073233.2_cds_XP_055211091.1_40248	4
lcl|NC_073233.2_cds_XP_004052320.1_40266	4
lcl|NC_073233.2_cds_XP_030871774.1_40302	4
lcl|NC_073233.2_cds_XP_030872341.1_40307	2
lcl|NC_073233.2_cds_XP_018891279.3_40310	2
lcl|NC_073233.2_cds_XP_055211769.2_40318	4
lcl|NC_073233.2_cds_XP_030871690.3_40343	3
lcl|NC_073233.2_cds_XP_004052399.2_40423	2
lcl|NC_073233.2_cds_XP_063549705.1_40441	4
lcl|NC_073233.2_cds_XP_055211110.2_40446	2
lcl|NC_073233.2_cds_XP_018893194.4_40542	4
lcl|NC_073233.2_cds_XP_055212359.1_40597	4
lcl|NC_073233.2_cds_XP_063549745.1_40614	4
lcl|NC_073233.2_cds_XP_004052483.3_40623	3
lcl|NC_073233.2_cds_XP_018891461.2_40630	3
lcl|NC_073233.2_cds_XP_030871603.2_40648	3
lcl|NC_073233.2_cds_XP_004052497.4_40649	4
lcl|NC_073233.2_cds_XP_004052498.4_40650	4
lcl|NC_073233.2_cds_XP_055212399.2_40676	4
lcl|NC_073233.2_cds_XP_055212405.1_40683	4
lcl|NC_073234.2_cds_XP_018894725.3_40720	3
lcl|NC_073234.2_cds_XP_030857028.1_40734	4
lcl|NC_073234.2_cds_XP_018894791.2_40749	4
lcl|NC_073234.2_cds_XP_055213459.1_40755	4
lcl|NC_073234.2_cds_XP_055213477.1_40799	4
lcl|NC_073234.2_cds_XP_063549819.1_40837	2
lcl|NC_073234.2_cds_XP_063550627.1_40842	2
lcl|NC_073234.2_cds_XP_004052579.4_40971	2
lcl|NC_073234.2_cds_XP_030857026.2_40991	4
lcl|NC_073234.2_cds_XP_030872518.2_40992	2
lcl|NC_073234.2_cds_XP_004052604.3_41012	4
lcl|NC_073234.2_cds_XP_030863096.2_41060	4
lcl|NC_073234.2_cds_XP_004052641.2_41128	4
lcl|NC_073234.2_cds_XP_030863116.2_41144	4
lcl|NC_073234.2_cds_XP_055214547.1_41166	4
lcl|NC_073234.2_cds_XP_055214563.1_41184	2
lcl|NC_073234.2_cds_XP_063549864.1_41192	2
lcl|NC_073234.2_cds_XP_018893718.3_41247	4
lcl|NC_073234.2_cds_XP_018893719.2_41255	4
lcl|NC_073234.2_cds_XP_004052716.2_41270	4
lcl|NC_073234.2_cds_XP_004052718.3_41271	2
lcl|NC_073234.2_cds_XP_004052790.4_41389	4
lcl|NC_073234.2_cds_XP_055214688.1_41428	2
lcl|NC_073234.2_cds_XP_055214690.1_41431	4
lcl|NC_073234.2_cds_XP_030856792.1_41436	2
lcl|NC_073234.2_cds_XP_018893971.3_41468	2
lcl|NC_073234.2_cds_XP_018894993.2_41500	2
lcl|NC_073234.2_cds_XP_055214366.1_41522	3
lcl|NC_073234.2_cds_XP_018894942.2_41556	3
lcl|NC_073234.2_cds_XP_004053554.3_41564	3
lcl|NC_073234.2_cds_XP_018894716.1_41573	3
lcl|NC_073234.2_cds_XP_063549919.1_41583	2
lcl|NC_073234.2_cds_XP_004053537.1_41607	3
lcl|NC_073234.2_cds_XP_018894554.1_41612	3
lcl|NC_073234.2_cds_XP_004053523.1_41631	2
lcl|NC_073234.2_cds_XP_063550670.1_41641	4
lcl|NC_073234.2_cds_XP_030872500.1_41659	3
lcl|NC_073234.2_cds_XP_018893699.2_41691	4
lcl|NC_073234.2_cds_XP_055215249.1_41697	2
lcl|NC_073234.2_cds_XP_063549941.1_41711	4
lcl|NC_073234.2_cds_XP_018893714.2_41717	4
lcl|NC_073234.2_cds_XP_063549945.1_41723	2
lcl|NC_073234.2_cds_XP_055215293.1_41774	4
lcl|NC_073234.2_cds_XP_063550676.1_41776	4
lcl|NC_073234.2_cds_XP_063550675.1_41789	4
lcl|NC_073234.2_cds_XP_055215303.1_41815	2
lcl|NC_073234.2_cds_XP_018893863.1_41828	4
lcl|NC_073234.2_cds_XP_030856910.2_41849	4
lcl|NC_073234.2_cds_XP_004053424.4_41853	4
lcl|NC_073234.2_cds_XP_063550698.1_41857	4
lcl|NC_073234.2_cds_XP_055215347.1_41886	4
lcl|NC_073234.2_cds_XP_063549962.1_41909	4
lcl|NC_073234.2_cds_XP_055215359.1_41922	4
lcl|NC_073234.2_cds_XP_030872443.1_41927	4
lcl|NC_073234.2_cds_XP_018894025.2_41988	4
lcl|NC_073234.2_cds_XP_004053326.1_42025	4
lcl|NC_073234.2_cds_XP_004053311.3_42028	4
lcl|NC_073234.2_cds_XP_030856810.1_42131	4
lcl|NC_073234.2_cds_XP_055213111.1_42204	4
lcl|NC_073234.2_cds_XP_018893838.3_42231	2
lcl|NC_073234.2_cds_XP_063550049.1_42300	2
lcl|NC_073234.2_cds_XP_018894614.2_42308	4
lcl|NC_073234.2_cds_XP_018894637.2_42381	4
lcl|NC_073234.2_cds_XP_063550077.1_42411	2
lcl|NC_073234.2_cds_XP_004053135.4_42446	4
lcl|NC_073234.2_cds_XP_063550717.1_42463	4
lcl|NC_073234.2_cds_XP_063550720.1_42476	4
lcl|NC_073234.2_cds_XP_004053138.3_42486	2
lcl|NC_073234.2_cds_XP_055213251.1_42492	4
lcl|NC_073234.2_cds_XP_018893477.3_42503	4
lcl|NC_073234.2_cds_XP_055213277.1_42520	4
lcl|NC_073234.2_cds_XP_063550087.1_42546	4
lcl|NC_073234.2_cds_XP_018894165.1_42589	4
lcl|NC_073234.2_cds_XP_055213328.1_42605	4
lcl|NC_073234.2_cds_XP_063550101.1_42619	4
lcl|NC_073234.2_cds_XP_055213338.1_42627	4
lcl|NC_073234.2_cds_XP_018894594.1_42669	3
lcl|NC_073234.2_cds_XP_004053045.1_42674	4
lcl|NC_073234.2_cds_XP_030856691.1_42677	2
lcl|NC_073234.2_cds_XP_055213363.1_42682	3
lcl|NC_073234.2_cds_XP_055214801.1_42705	2
lcl|NC_073234.2_cds_XP_004053016.1_42742	3
lcl|NC_073234.2_cds_XP_030856724.1_42744	2
lcl|NC_073234.2_cds_XP_055214871.1_42750	2
lcl|NC_073234.2_cds_XP_018894945.3_42751	3
lcl|NC_073234.2_cds_XP_055215200.1_42758	4
lcl|NC_073234.2_cds_XP_018894203.1_42787	3
lcl|NC_073234.2_cds_XP_030856798.2_42800	2
lcl|NC_073234.2_cds_XP_055213900.1_42812	4
lcl|NC_073234.2_cds_XP_004052993.3_42820	3
lcl|NC_073234.2_cds_XP_055213919.1_42842	2
lcl|NC_073234.2_cds_XP_055213921.1_42851	4
lcl|NC_073234.2_cds_XP_004052965.4_42864	4
lcl|NC_073234.2_cds_XP_004052962.1_42914	4
lcl|NC_073234.2_cds_XP_018894847.3_42915	3
lcl|NC_073234.2_cds_XP_055213855.1_42918	2
lcl|NC_073234.2_cds_XP_055213860.1_42963	4
lcl|NC_073234.2_cds_XP_030856531.1_42988	3
lcl|NC_073234.2_cds_XP_055214006.1_43016	3
lcl|NC_073234.2_cds_XP_055214409.1_43049	4
lcl|NC_073234.2_cds_XP_018894927.1_43067	2
lcl|NC_073234.2_cds_XP_004053556.1_43099	3
lcl|NC_073234.2_cds_XP_004053568.2_43112	3
lcl|NC_073234.2_cds_XP_063550200.1_43119	2
lcl|NC_073234.2_cds_XP_004053571.1_43120	4
lcl|NC_073234.2_cds_XP_004053586.2_43146	4
lcl|NC_073234.2_cds_XP_055213009.1_43195	2
lcl|NC_073234.2_cds_XP_004053610.3_43210	2
lcl|NC_073234.2_cds_XP_030856835.1_43221	2
lcl|NC_073234.2_cds_XP_018894531.3_43222	3
lcl|NC_073234.2_cds_XP_018894812.3_43230	3
lcl|NC_073234.2_cds_XP_018894631.2_43276	4
lcl|NC_073234.2_cds_XP_063550245.1_43289	2
lcl|NC_073234.2_cds_XP_018894785.3_43296	2
lcl|NC_073234.2_cds_XP_055214722.1_43312	3
lcl|NC_073234.2_cds_XP_030872405.2_43317	3
lcl|NC_073234.2_cds_XP_055214878.1_43318	2
lcl|NC_073234.2_cds_XP_055214810.1_43340	2
lcl|NC_073234.2_cds_XP_018894894.1_43355	2
lcl|NC_073234.2_cds_XP_063550256.1_43363	3
lcl|NC_073234.2_cds_XP_055214897.1_43390	3
lcl|NC_073234.2_cds_XP_018894947.1_43391	2
lcl|NC_073234.2_cds_XP_030856441.1_43416	4
lcl|NC_073234.2_cds_XP_030872526.2_43431	4
lcl|NC_073234.2_cds_XP_004053736.3_43459	3
lcl|NC_073234.2_cds_XP_018894900.3_43483	3
lcl|NC_073234.2_cds_XP_055213416.1_43534	3
lcl|NC_073234.2_cds_XP_018894404.2_43553	4
lcl|NC_073234.2_cds_XP_018894382.1_43563	2
lcl|NC_073234.2_cds_XP_004053781.2_43574	3
lcl|NC_073234.2_cds_XP_018894843.1_43581	4
lcl|NC_073234.2_cds_XP_055214746.1_43605	2
lcl|NC_073234.2_cds_XP_030856845.2_43612	3
lcl|NC_073234.2_cds_XP_055214764.1_43621	4
lcl|NC_073234.2_cds_XP_018894440.1_43629	2
lcl|NC_073234.2_cds_XP_055213830.1_43681	2
lcl|NC_073234.2_cds_XP_004053847.1_43731	4
lcl|NC_073234.2_cds_XP_018894446.1_43748	3
lcl|NC_073234.2_cds_XP_004053870.1_43779	3
lcl|NC_073234.2_cds_XP_055214935.1_43796	4
