seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_073265.2_cds_XP_034795349.1_58497	45.86	54.14	0.11365	47.39	3.61	4.18
lcl|NC_073265.2_cds_XP_034795365.2_58513	44.93	55.07	0.06331	49.89	3.68	4.25
lcl|NC_073265.2_cds_XP_034795376.1_58529	55.07	44.93	-0.00044	72.38	4.20	3.74
lcl|NC_073265.2_cds_XP_034795374.3_58550	59.48	40.52	0.12223	64.36	4.68	3.63
lcl|NC_073265.2_cds_XP_034795399.1_58601	61.58	38.42	0.01275	74.26	4.85	3.73
lcl|NC_073265.2_cds_XP_034795404.2_58622	57.87	42.13	-0.02000	74.60	4.16	3.93
lcl|NC_073265.2_cds_XP_034795411.3_58635	58.86	41.14	0.02907	67.66	4.65	4.02
lcl|NC_073266.2_cds_XP_063453236.1_58681	42.50	57.5	0.02960	35.37	3.48	4.29
lcl|NC_073266.2_cds_XP_034799482.1_58720	38.99	61.01	0.14867	36.54	3.45	4.43
lcl|NC_073266.2_cds_XP_034799859.2_58742	47.13	52.87	0.02665	57.71	3.62	4.30
lcl|NC_073266.2_cds_XP_034799984.1_58752	46.53	53.47	0.05429	43.77	3.97	4.25
lcl|NC_073266.2_cds_XP_034799827.2_58781	36.13	63.87	0.04472	27.14	3.34	4.42
lcl|NC_073266.2_cds_XP_063453267.1_58802	63.84	36.16	0.02383	75.76	4.86	3.59
lcl|NC_073266.2_cds_XP_034799433.2_58818	49.36	50.64	0.00403	53.32	3.80	3.92
lcl|NC_073266.2_cds_XP_008969439.3_58828	51.27	48.73	0.03687	55.61	3.82	3.90
lcl|NC_073266.2_cds_XP_008969434.2_58832	49.64	50.36	-0.02896	48.69	4.66	4.16
lcl|NC_073266.2_cds_XP_054958578.1_58855	51.31	48.69	0.01781	54.91	4.02	3.89
lcl|NC_073266.2_cds_XP_034799876.1_58896	58.25	41.75	-0.05856	71.64	4.28	3.92
lcl|NC_073266.2_cds_XP_003817937.3_58936	49.41	50.59	0.06406	52.29	3.88	4.00
lcl|NC_073266.2_cds_XP_034799657.1_58938	49.24	50.76	-0.01283	52.40	3.84	3.87
lcl|NC_073266.2_cds_XP_063453376.1_58941	56.46	43.54	0.04074	62.93	4.59	3.81
lcl|NC_073266.2_cds_XP_003817935.1_58942	38.85	61.15	0.10180	29.61	3.70	4.56
lcl|NC_073266.2_cds_XP_003815688.3_58973	37.81	62.19	0.18543	33.51	3.36	4.36
lcl|NC_073266.2_cds_XP_063453279.1_58974	49.77	50.23	-0.02653	54.70	3.83	3.91
lcl|NC_073266.2_cds_XP_034799835.1_58989	37.46	62.54	0.07090	31.03	3.25	4.57
lcl|NC_073266.2_cds_XP_034799364.1_58996	46.04	53.96	0.16751	38.33	3.72	3.90
lcl|NC_073266.2_cds_XP_003815694.2_59004	39.40	60.6	0.04249	31.03	3.56	4.31
lcl|NC_073266.2_cds_XP_008953999.3_59041	51.70	48.3	-0.02311	59.66	4.05	3.99
lcl|NC_073266.2_cds_XP_063453299.1_59050	50.83	49.17	0.03383	52.91	3.90	4.03
lcl|NC_073266.2_cds_XP_063453301.1_59065	45.78	54.22	0.09065	44.47	3.81	4.05
lcl|NC_073266.2_cds_XP_034799819.1_59078	48.48	51.52	-0.05660	56.33	3.67	3.76
lcl|NC_073266.2_cds_XP_003830320.1_59088	47.12	52.88	-0.07049	40.44	4.05	4.03
lcl|NC_073266.2_cds_XP_034799638.1_59091	61.70	38.3	-0.02682	78.75	5.21	3.74
lcl|NC_073266.2_cds_XP_034799610.1_59102	46.27	53.73	0.00874	44.32	3.69	4.20
lcl|NC_073266.2_cds_XP_003830312.2_59105	42.51	57.49	0.07168	35.90	3.86	4.43
lcl|NC_073266.2_cds_XP_003830308.1_59106	43.09	56.91	0.05146	37.58	3.80	4.39
lcl|NC_073266.2_cds_XP_003830310.1_59108	41.79	58.21	0.03565	35.75	3.48	4.28
lcl|NC_073266.2_cds_XP_003830307.2_59109	43.22	56.78	0.06765	36.42	3.48	4.16
lcl|NC_073266.2_cds_XP_003830306.1_59111	45.03	54.97	0.07402	40.47	3.69	4.18
lcl|NC_073266.2_cds_XP_003830304.2_59112	45.33	54.67	0.02794	38.60	3.58	4.14
lcl|NC_073266.2_cds_XP_008954066.3_59113	44.04	55.96	0.03995	37.84	3.62	4.11
lcl|NC_073266.2_cds_XP_034799838.1_59123	40.44	59.56	0.02055	31.93	3.58	4.35
lcl|NC_073266.2_cds_XP_034799824.1_59133	52.26	47.74	-0.06764	57.13	3.77	3.72
lcl|NC_073266.2_cds_XP_057156472.1_59138	35.95	64.05	0.11019	32.40	3.28	4.70
lcl|NC_073266.2_cds_XP_054958397.1_59139	45.96	54.04	-0.07544	40.09	3.62	4.05
lcl|NC_073266.2_cds_XP_034799367.1_59218	44.02	55.98	0.09338	38.79	3.51	4.11
lcl|NC_073266.2_cds_XP_003830267.2_59222	52.54	47.46	0.00429	57.72	4.05	3.74
lcl|NC_073266.2_cds_XP_063453320.1_59226	54.38	45.62	0.01843	62.21	4.02	3.94
lcl|NC_073266.2_cds_XP_003830260.1_59307	41.74	58.26	0.10971	39.86	3.53	4.37
lcl|NC_073266.2_cds_XP_034799490.1_59312	53.39	46.61	-0.06099	61.11	3.99	3.74
lcl|NC_073266.2_cds_XP_034799496.1_59316	55.18	44.82	-0.11753	70.76	3.85	3.41
lcl|NC_073266.2_cds_XP_003830248.3_59324	47.51	52.49	-0.00435	51.36	3.62	4.00
lcl|NC_073266.2_cds_XP_054958473.1_59341	54.32	45.68	0.12490	71.91	3.97	3.71
lcl|NC_073266.2_cds_XP_057156369.2_59371	63.81	36.19	-0.02147	69.43	4.45	3.56
lcl|NC_073266.2_cds_XP_057156370.2_59372	63.68	36.32	-0.02387	69.76	4.43	3.54
lcl|NC_073266.2_cds_XP_057156371.2_59373	63.96	36.04	-0.02008	69.61	4.45	3.56
lcl|NC_073266.2_cds_XP_057156372.2_59374	63.65	36.35	-0.02433	69.76	4.43	3.54
lcl|NC_073266.2_cds_XP_057156373.2_59375	63.68	36.32	-0.02387	69.76	4.43	3.54
lcl|NC_073266.2_cds_XP_057156375.2_59377	63.68	36.32	-0.02387	69.76	4.43	3.54
lcl|NC_073266.2_cds_XP_057156376.2_59378	63.45	36.55	-0.02213	69.45	4.41	3.54
lcl|NC_073266.2_cds_XP_003846250.4_59388	59.85	40.15	-0.01095	65.32	4.23	3.61
lcl|NC_073266.2_cds_XP_034799524.2_59403	67.69	32.31	-0.05591	79.27	6.35	3.98
lcl|NC_073266.2_cds_XP_034799564.1_59488	52.52	47.48	0.00652	68.43	3.87	3.81
lcl|NC_073266.2_cds_XP_003827276.2_59572	48.90	51.1	-0.05179	45.37	3.60	3.92
lcl|NC_073266.2_cds_XP_034799697.1_59657	46.23	53.77	0.00812	40.76	3.70	4.16
lcl|NC_073266.2_cds_XP_034799701.1_59670	45.39	54.61	0.01466	50.08	3.72	4.15
lcl|NC_073266.2_cds_XP_034799707.1_59673	47.66	52.34	-0.01390	50.31	3.88	4.06
lcl|NC_073266.2_cds_XP_034799715.2_59683	48.19	51.81	0.02512	46.00	3.58	4.04
lcl|NC_073266.2_cds_XP_034799726.2_59693	50.07	49.93	-0.07023	56.69	3.67	3.95
lcl|NC_073266.2_cds_XP_034799793.2_59749	40.44	59.56	0.01528	38.72	3.33	4.23
lcl|NC_073266.2_cds_XP_054958480.1_59754	44.85	55.15	0.05667	39.71	3.88	4.04
lcl|NC_073266.2_cds_XP_014197842.2_59768	54.73	45.27	-0.04550	54.67	4.92	3.83
lcl|NC_073266.2_cds_XP_003827316.2_59771	58.83	41.17	-0.02121	66.90	5.07	3.86
lcl|NC_073266.2_cds_XP_003827331.3_59804	39.96	60.04	0.06740	36.60	3.50	4.54
lcl|NC_073266.2_cds_XP_063453429.1_59823	43.41	56.59	-0.01343	41.23	3.47	4.11
lcl|NC_073266.2_cds_XP_003827347.3_59868	47.93	52.07	0.08101	48.47	4.09	4.12
lcl|NC_073266.2_cds_XP_003827351.3_59871	58.66	41.34	-0.06378	78.85	4.26	3.58
lcl|NC_073266.2_cds_XP_063453440.1_59888	66.30	33.7	-0.00805	79.51	4.89	3.58
lcl|NC_073266.2_cds_XP_034799979.1_59899	53.59	46.41	-0.04948	61.58	3.94	3.97
lcl|NC_073266.2_cds_XP_034799288.1_59911	68.57	31.43	-0.09970	86.82	5.52	3.60
lcl|NC_073266.2_cds_XP_008950942.2_59913	51.02	48.98	0.05179	60.19	4.03	3.88
lcl|NC_073266.2_cds_XP_034799293.2_59919	65.01	34.99	-0.15807	79.87	4.75	3.68
lcl|NC_073266.2_cds_XP_003805250.3_59928	64.31	35.69	0.07435	77.03	4.69	3.76
lcl|NC_073266.2_cds_XP_034799320.1_59959	50.24	49.76	-0.03241	51.33	3.82	4.08
lcl|NC_073267.2_cds_XP_063454175.1_59975	62.84	37.16	-0.05371	81.68	4.32	3.22
lcl|NC_073267.2_cds_XP_063454184.1_60049	62.35	37.65	0.03402	76.14	4.26	3.72
lcl|NC_073267.2_cds_XP_054956099.2_60065	69.64	30.36	-0.02528	86.49	4.85	3.14
lcl|NC_073267.2_cds_XP_063453968.1_60103	66.60	33.4	-0.03677	79.74	4.56	3.29
lcl|NC_073267.2_cds_XP_008959184.2_60207	67.26	32.74	0.01974	82.97	4.71	3.23
lcl|NC_073267.2_cds_XP_054955114.2_60236	65.44	34.56	-0.03781	85.20	4.71	3.53
lcl|NC_073267.2_cds_XP_034807458.3_60257	64.23	35.77	0.00689	81.74	4.23	3.29
lcl|NC_073267.2_cds_XP_054956584.2_60285	59.89	40.11	0.01188	78.54	4.30	3.96
lcl|NC_073267.2_cds_XP_003807664.4_60287	66.43	33.57	0.02275	83.65	4.52	3.23
lcl|NC_073267.2_cds_XP_034795479.3_60297	59.34	40.66	0.05753	77.83	4.24	3.73
lcl|NC_073267.2_cds_XP_034795489.1_60303	62.78	37.22	-0.05359	73.16	4.74	3.34
lcl|NC_073267.2_cds_XP_063454274.1_60312	63.23	36.77	0.02697	80.84	4.47	3.40
lcl|NC_073267.2_cds_XP_063454284.1_60333	68.18	31.82	-0.05951	82.94	4.60	3.30
lcl|NC_073267.2_cds_XP_063454254.1_60365	67.25	32.75	-0.01762	83.79	4.66	3.49
lcl|NC_073267.2_cds_XP_063454263.1_60385	60.30	39.7	-0.03679	78.68	4.21	3.55
lcl|NC_073267.2_cds_XP_034796831.1_60394	66.37	33.63	-0.06374	79.32	4.86	3.65
lcl|NC_073267.2_cds_XP_034796829.1_60469	69.16	30.84	-0.05894	82.81	5.18	3.48
lcl|NC_073267.2_cds_XP_008949475.3_60479	65.87	34.13	0.01086	79.62	4.58	3.39
lcl|NC_073267.2_cds_XP_034796828.3_60496	60.14	39.86	-0.04486	82.11	4.18	3.63
lcl|NC_073267.2_cds_XP_054956605.2_60530	55.42	44.58	-0.15370	44.84	4.04	3.53
lcl|NC_073267.2_cds_XP_034795576.2_60702	62.82	37.18	-0.00249	79.46	4.18	3.50
lcl|NC_073267.2_cds_XP_003815181.4_60704	58.96	41.04	0.00801	64.89	4.19	3.64
lcl|NC_073267.2_cds_XP_034795583.3_60721	56.80	43.2	-0.10766	63.60	4.05	3.76
lcl|NC_073267.2_cds_XP_008966262.1_60723	57.88	42.12	-0.02433	77.93	4.34	3.87
lcl|NC_073267.2_cds_XP_034795592.1_60733	64.33	35.67	-0.02630	75.70	4.18	3.36
lcl|NC_073267.2_cds_XP_034795630.2_60797	53.56	46.44	0.00272	56.83	3.77	3.92
lcl|NC_073267.2_cds_XP_003815149.3_60804	60.37	39.63	0.14268	81.67	4.31	3.33
lcl|NC_073267.2_cds_XP_034795647.1_60888	43.22	56.78	0.11888	45.42	3.66	4.29
lcl|NC_073267.2_cds_XP_003808342.1_60892	52.10	47.9	-0.02009	67.58	3.85	3.75
lcl|NC_073267.2_cds_XP_034795669.1_60931	61.84	38.16	-0.02820	72.89	4.26	3.46
lcl|NC_073267.2_cds_XP_008958614.4_60944	54.59	45.41	-0.05514	69.39	4.07	4.29
lcl|NC_073267.2_cds_XP_063454014.1_60959	63.23	36.77	0.00596	76.00	4.16	3.30
lcl|NC_073267.2_cds_XP_008958603.2_60967	53.44	46.56	-0.04353	61.46	4.31	4.07
lcl|NC_073267.2_cds_XP_034795687.1_60970	40.64	59.36	0.08186	35.39	3.51	4.45
lcl|NC_073267.2_cds_XP_063454454.1_61008	45.15	54.85	0.03865	43.62	3.85	4.20
lcl|NC_073267.2_cds_XP_054956443.2_61021	51.17	48.83	-0.15344	51.53	3.67	3.96
lcl|NC_073267.2_cds_XP_008963646.1_61068	47.19	52.81	-0.06116	47.76	3.72	4.06
lcl|NC_073267.2_cds_XP_054955330.1_61082	56.38	43.62	0.11735	77.12	4.02	3.64
lcl|NC_073267.2_cds_XP_063454502.1_61103	59.71	40.29	0.01446	73.04	4.47	3.67
lcl|NC_073267.2_cds_XP_063454501.1_61106	59.68	40.32	0.01235	73.09	4.48	3.69
lcl|NC_073267.2_cds_XP_034806713.3_61109	56.82	43.18	-0.01332	78.72	4.09	3.63
lcl|NC_073267.2_cds_XP_054955380.2_61117	60.35	39.65	-0.01051	72.77	3.89	3.36
lcl|NC_073267.2_cds_XP_063454470.1_61131	51.79	48.21	0.02675	61.57	4.01	3.76
lcl|NC_073267.2_cds_XP_054956234.2_61138	61.05	38.95	0.01663	73.40	4.37	4.09
lcl|NC_073267.2_cds_XP_034795861.3_61147	61.23	38.77	-0.01528	77.34	4.72	3.47
lcl|NC_073267.2_cds_XP_054956260.2_61182	51.89	48.11	0.02533	61.51	3.99	3.78
lcl|NC_073267.2_cds_XP_054956197.2_61197	44.30	55.7	0.06554	40.85	3.56	4.08
lcl|NC_073267.2_cds_XP_063454545.1_61216	47.82	52.18	-0.07250	55.54	3.55	3.93
lcl|NC_073267.2_cds_XP_003830601.4_61225	39.45	60.55	0.06922	31.19	3.29	4.15
lcl|NC_073267.2_cds_XP_063454543.1_61227	50.14	49.86	-0.00931	59.66	4.03	3.98
lcl|NC_073267.2_cds_XP_024781752.4_61303	49.00	51	0.01604	61.66	3.72	3.82
lcl|NC_073267.2_cds_XP_063454550.1_61327	51.39	48.61	-0.01040	63.54	3.81	3.80
lcl|NC_073267.2_cds_XP_054955977.2_61434	53.41	46.59	-0.02326	64.64	3.83	3.74
lcl|NC_073267.2_cds_XP_034795754.2_61469	56.02	43.98	-0.05134	61.14	4.51	3.74
lcl|NC_073267.2_cds_XP_003813752.3_61486	42.66	57.34	-0.01514	35.47	3.50	4.34
lcl|NC_073267.2_cds_XP_003813749.1_61494	61.98	38.02	-0.03916	72.00	4.15	3.60
lcl|NC_073267.2_cds_XP_034806798.3_61503	41.05	58.95	-0.01552	31.46	3.48	4.38
lcl|NC_073267.2_cds_XP_063454648.1_61509	48.76	51.24	0.01268	43.73	3.68	3.94
lcl|NC_073267.2_cds_XP_034806800.3_61550	54.20	45.8	-0.09623	54.31	4.12	3.87
lcl|NC_073267.2_cds_XP_003813735.3_61561	49.83	50.17	0.09053	50.31	3.70	3.88
lcl|NC_073267.2_cds_XP_008958142.4_61575	60.69	39.31	-0.00874	69.67	3.98	3.81
lcl|NC_073267.2_cds_XP_008958146.2_61589	56.10	43.9	0.03407	69.81	3.96	3.72
lcl|NC_073267.2_cds_XP_008958148.4_61590	55.50	44.5	-0.00822	65.12	4.03	3.92
lcl|NC_073267.2_cds_XP_063454028.1_61607	51.57	48.43	-0.02087	64.40	3.90	3.78
lcl|NC_073267.2_cds_XP_054955529.2_61614	54.19	45.81	0.04810	70.62	3.97	3.88
lcl|NC_073267.2_cds_XP_063453478.1_61652	61.97	38.03	0.07100	76.51	4.30	3.44
lcl|NC_073267.2_cds_XP_003809407.3_61663	63.53	36.47	-0.07893	74.03	4.40	3.37
lcl|NC_073267.2_cds_XP_008959836.4_61670	62.81	37.19	0.02621	73.04	4.45	3.53
lcl|NC_073267.2_cds_XP_063453476.1_61719	54.49	45.51	0.04953	71.12	3.90	3.83
lcl|NC_073267.2_cds_XP_063453507.1_61734	63.89	36.11	0.28779	64.13	4.03	3.43
lcl|NC_073267.2_cds_XP_063454142.1_61755	52.09	47.91	-0.22996	45.79	3.69	4.31
lcl|NC_073267.2_cds_XP_063453536.1_61775	54.52	45.48	0.04883	71.33	3.91	3.82
lcl|NC_073267.2_cds_XP_034807754.2_61785	58.55	41.45	-0.00114	76.95	4.09	3.37
lcl|NC_073267.2_cds_XP_034807762.1_61842	60.66	39.34	-0.14286	61.14	4.61	3.46
lcl|NC_073267.2_cds_XP_054955628.2_61859	54.45	45.55	0.04889	71.23	3.90	3.84
lcl|NC_073267.2_cds_XP_054955634.2_61886	54.49	45.51	0.04552	71.33	3.92	3.85
lcl|NC_073267.2_cds_XP_034807791.3_61898	54.56	45.44	0.04813	71.44	3.93	3.84
lcl|NC_073267.2_cds_XP_063453528.1_61935	60.57	39.43	-0.09317	71.44	4.15	3.73
lcl|NC_073267.2_cds_XP_034795955.1_61980	55.48	44.52	0.03540	68.32	4.10	3.64
lcl|NC_073267.2_cds_XP_034795946.1_62000	68.71	31.29	-0.15050	71.33	5.24	3.42
lcl|NC_073267.2_cds_XP_034795938.1_62003	58.52	41.48	-0.10570	54.74	4.10	3.62
lcl|NC_073267.2_cds_XP_003807521.1_62022	59.91	40.09	0.11160	72.85	4.36	3.42
lcl|NC_073267.2_cds_XP_034795936.1_62024	63.42	36.58	-0.11620	82.70	4.44	3.68
lcl|NC_073267.2_cds_XP_034795913.1_62040	62.55	37.45	-0.09267	70.61	4.53	3.57
lcl|NC_073267.2_cds_XP_003807535.1_62065	61.72	38.28	-0.02415	67.88	4.05	3.29
lcl|NC_073267.2_cds_XP_003807546.2_62093	55.95	44.05	-0.00671	70.71	4.09	3.67
lcl|NC_073267.2_cds_XP_008957895.4_62095	57.88	42.12	-0.02425	73.20	4.00	3.70
lcl|NC_073267.2_cds_XP_057155965.2_62097	57.87	42.13	0.00416	71.51	3.95	3.49
lcl|NC_073267.2_cds_XP_034795897.1_62101	67.60	32.4	-0.02822	71.39	4.63	3.28
lcl|NC_073267.2_cds_XP_054956180.2_62136	57.59	42.41	-0.08157	67.43	4.22	4.17
lcl|NC_073267.2_cds_XP_054956157.2_62148	57.59	42.41	-0.08157	67.43	4.22	4.17
lcl|NC_073267.2_cds_XP_054956183.1_62157	58.47	41.53	-0.08023	70.37	4.36	3.82
lcl|NC_073267.2_cds_XP_003819843.3_62231	43.69	56.31	0.03766	41.86	3.64	4.26
lcl|NC_073267.2_cds_XP_057156055.2_62265	50.38	49.62	0.00968	60.86	3.70	3.71
lcl|NC_073267.2_cds_XP_034796002.1_62277	52.28	47.72	0.00415	67.39	3.84	4.01
lcl|NC_073267.2_cds_XP_024781580.1_62278	47.92	52.08	0.04755	47.63	3.97	4.15
lcl|NC_073267.2_cds_XP_003819852.1_62284	44.78	55.22	0.01577	41.58	3.92	4.27
lcl|NC_073267.2_cds_XP_057156126.1_62292	59.09	40.91	-0.06987	82.37	4.11	3.62
lcl|NC_073267.2_cds_XP_034796020.3_62305	61.15	38.85	-0.01967	83.16	4.32	3.24
lcl|NC_073267.2_cds_XP_003819863.1_62326	58.85	41.15	-0.00762	71.18	3.95	3.55
lcl|NC_073267.2_cds_XP_034796036.1_62329	42.66	57.34	0.07781	39.41	3.42	4.33
lcl|NC_073267.2_cds_XP_034796041.3_62340	53.84	46.16	-0.12869	60.92	3.96	3.82
lcl|NC_073267.2_cds_XP_034796053.3_62349	40.87	59.13	0.02700	31.38	3.45	4.25
lcl|NC_073267.2_cds_XP_003822060.4_62366	45.32	54.68	0.01548	42.28	3.89	4.31
lcl|NC_073267.2_cds_XP_054956517.1_62377	40.31	59.69	0.06510	35.67	3.43	4.46
lcl|NC_073267.2_cds_XP_003823811.1_62451	58.68	41.32	-0.07218	80.21	4.02	3.48
lcl|NC_073267.2_cds_XP_034796114.2_62456	59.29	40.71	-0.03162	72.84	3.93	3.43
lcl|NC_073267.2_cds_XP_034796168.1_62554	57.30	42.7	0.03324	80.91	4.27	3.65
lcl|NC_073267.2_cds_XP_063454087.1_62584	63.18	36.82	0.05619	79.19	4.40	3.35
lcl|NC_073267.2_cds_XP_054956759.2_62590	59.13	40.87	0.03827	72.60	4.32	3.67
lcl|NC_073267.2_cds_XP_008975601.3_62654	45.20	54.8	-0.01825	43.71	3.45	4.10
lcl|NC_073267.2_cds_XP_034796265.3_62729	60.06	39.94	-0.03179	68.74	3.95	3.45
lcl|NC_073267.2_cds_XP_003812249.3_62806	61.32	38.68	-0.04526	69.44	4.47	3.33
lcl|NC_073267.2_cds_XP_003812250.2_62807	58.59	41.41	-0.01333	73.10	4.02	3.47
lcl|NC_073267.2_cds_XP_054956296.2_62814	63.34	36.66	-0.01002	71.69	4.14	3.37
lcl|NC_073267.2_cds_XP_003812248.1_62818	53.83	46.17	-0.05544	64.62	3.74	3.72
lcl|NC_073267.2_cds_XP_024781659.4_62837	61.17	38.83	-0.12360	67.88	4.19	3.47
lcl|NC_073267.2_cds_XP_034796340.1_62846	64.83	35.17	-0.02041	72.98	4.55	3.38
lcl|NC_073267.2_cds_XP_008962822.2_62885	59.27	40.73	-0.03637	66.69	4.00	3.61
lcl|NC_073267.2_cds_XP_034796367.1_62898	59.15	40.85	0.00467	77.90	4.26	3.59
lcl|NC_073267.2_cds_XP_034796398.1_62920	46.31	53.69	-0.10658	33.00	3.77	4.00
lcl|NC_073267.2_cds_XP_034796439.3_63009	51.19	48.81	-0.03982	56.51	3.96	3.86
lcl|NC_073267.2_cds_XP_054956372.1_63010	50.30	49.7	0.04970	52.32	3.87	3.78
lcl|NC_073267.2_cds_XP_003814590.2_63040	44.89	55.11	-0.10547	39.77	3.55	4.03
lcl|NC_073267.2_cds_XP_054956380.1_63052	55.95	44.05	-0.02052	68.77	4.01	3.66
lcl|NC_073267.2_cds_XP_008953124.5_63087	56.17	43.83	-0.08013	65.65	4.22	3.68
lcl|NC_073267.2_cds_XP_054956208.2_63090	50.88	49.12	0.09751	67.70	3.77	3.73
lcl|NC_073267.2_cds_XP_008953113.1_63094	56.95	43.05	0.08580	70.52	4.09	3.75
lcl|NC_073267.2_cds_XP_003829546.1_63112	47.64	52.36	-0.06258	53.78	3.58	3.88
lcl|NC_073267.2_cds_XP_034796515.1_63141	49.82	50.18	-0.01132	54.30	3.81	3.84
lcl|NC_073267.2_cds_XP_063453806.1_63168	49.70	50.3	-0.03759	59.12	3.73	3.89
lcl|NC_073267.2_cds_XP_003829523.3_63181	49.21	50.79	0.04783	52.55	3.55	3.74
lcl|NC_073267.2_cds_XP_034796549.3_63186	64.71	35.29	0.04713	75.66	4.34	3.35
lcl|NC_073267.2_cds_XP_003811107.1_63204	53.25	46.75	0.08915	61.51	3.75	3.61
lcl|NC_073267.2_cds_XP_063454161.1_63235	57.64	42.36	-0.01040	58.32	4.28	3.32
lcl|NC_073267.2_cds_XP_034796562.1_63245	50.66	49.34	0.09071	59.14	4.14	4.09
lcl|NC_073267.2_cds_XP_034796598.3_63255	53.72	46.28	-0.00749	61.27	3.85	3.74
lcl|NC_073267.2_cds_XP_034796609.3_63287	65.07	34.93	-0.06221	76.63	4.67	3.55
lcl|NC_073267.2_cds_XP_003829597.4_63329	45.68	54.32	0.05128	44.46	3.60	4.21
lcl|NC_073267.2_cds_XP_034796655.1_63342	51.20	48.8	0.02717	53.93	4.04	4.09
lcl|NC_073267.2_cds_XP_034796690.2_63385	52.47	47.53	0.00853	70.38	3.98	3.75
lcl|NC_073267.2_cds_XP_054956467.1_63414	51.76	48.24	0.02263	58.69	3.93	3.87
lcl|NC_073267.2_cds_XP_063453857.1_63446	65.10	34.9	-0.08299	74.71	4.32	3.36
lcl|NC_073267.2_cds_XP_034796729.3_63465	54.88	45.12	0.09770	70.18	4.17	3.86
lcl|NC_073267.2_cds_XP_008972577.5_63500	67.03	32.97	-0.04536	81.56	4.90	3.38
lcl|NC_073267.2_cds_XP_008972553.2_63563	59.97	40.03	-0.09045	72.36	4.76	3.74
lcl|NC_073267.2_cds_XP_034796760.3_63610	67.05	32.95	-0.07474	72.94	4.58	3.53
lcl|NC_073267.2_cds_XP_034796765.3_63612	73.37	26.63	-0.12749	88.96	6.14	3.45
lcl|NC_073267.2_cds_XP_034796787.1_63613	60.05	39.95	0.06129	64.93	4.43	3.99
lcl|NC_073267.2_cds_XP_034796799.3_63635	63.93	36.07	-0.03740	87.28	4.36	3.32
lcl|NC_073267.2_cds_XP_034796961.3_63676	57.52	42.48	0.02328	71.96	4.38	4.00
lcl|NC_073267.2_cds_XP_034796972.2_63751	55.81	44.19	-0.01350	63.36	3.92	3.97
lcl|NC_073268.2_cds_XP_054958081.2_63868	56.12	43.88	-0.02412	72.71	3.75	3.69
lcl|NC_073268.2_cds_XP_034797101.1_63876	56.86	43.14	-0.04703	80.23	4.12	3.55
lcl|NC_073268.2_cds_XP_063454910.1_63894	59.28	40.72	0.02171	77.38	4.27	3.74
lcl|NC_073268.2_cds_XP_003816897.1_63914	52.25	47.75	-0.04042	67.38	3.93	3.63
lcl|NC_073268.2_cds_XP_034797126.1_63916	64.14	35.86	-0.00615	78.48	4.36	3.40
lcl|NC_073268.2_cds_XP_003816904.1_63929	51.91	48.09	0.03072	55.62	3.81	3.87
lcl|NC_073268.2_cds_XP_003816909.3_63945	52.98	47.02	0.07399	58.94	3.88	3.67
lcl|NC_073268.2_cds_XP_063454921.1_63956	60.29	39.71	0.02053	76.42	4.19	3.55
lcl|NC_073268.2_cds_XP_054957356.2_63971	57.84	42.16	-0.01520	72.36	4.06	3.66
lcl|NC_073268.2_cds_XP_054957377.2_64028	57.34	42.66	-0.01730	80.36	4.01	3.61
lcl|NC_073268.2_cds_XP_054957573.2_64042	55.43	44.57	0.01552	66.28	4.11	3.67
lcl|NC_073268.2_cds_XP_054957065.2_64048	63.46	36.54	0.00303	83.35	4.41	3.37
lcl|NC_073268.2_cds_XP_024782027.4_64053	52.27	47.73	0.01894	58.93	3.84	4.03
lcl|NC_073268.2_cds_XP_034797203.1_64066	54.85	45.15	0.02405	63.81	4.02	3.68
lcl|NC_073268.2_cds_XP_003810265.4_64079	61.25	38.75	0.00491	80.45	4.29	3.51
lcl|NC_073268.2_cds_XP_003810258.2_64087	61.71	38.29	-0.04783	62.31	4.38	3.73
lcl|NC_073268.2_cds_XP_034797231.1_64111	57.42	42.58	-0.02424	70.77	4.02	3.61
lcl|NC_073268.2_cds_XP_024781890.2_64113	60.36	39.64	0.00040	74.45	4.22	3.63
lcl|NC_073268.2_cds_XP_034797253.2_64187	59.27	40.73	-0.07728	63.58	4.06	3.40
lcl|NC_073268.2_cds_XP_054957840.1_64194	60.81	39.19	0.03178	70.74	4.38	3.66
lcl|NC_073268.2_cds_XP_034797266.1_64211	43.57	56.43	0.16312	42.41	3.53	4.14
lcl|NC_073268.2_cds_XP_063454975.1_64255	55.69	44.31	0.00649	65.45	3.78	3.75
lcl|NC_073268.2_cds_XP_008960862.4_64274	62.97	37.03	-0.04452	80.62	4.42	3.26
lcl|NC_073268.2_cds_XP_008960747.3_64276	46.76	53.24	0.01620	42.25	3.56	3.92
lcl|NC_073268.2_cds_XP_054957368.2_64289	64.24	35.76	0.31074	58.61	4.21	3.38
lcl|NC_073268.2_cds_XP_014197411.4_64365	60.65	39.35	0.04852	68.65	4.25	3.55
lcl|NC_073268.2_cds_XP_034797324.1_64384	66.11	33.89	-0.09036	81.72	4.92	3.48
lcl|NC_073268.2_cds_XP_034797329.1_64392	55.73	44.27	-0.28974	55.07	3.95	3.61
lcl|NC_073268.2_cds_XP_034797337.1_64405	64.89	35.11	-0.04569	65.22	4.58	3.39
