sequence	Cluster
lcl|NC_073257.2_cds_XP_003825410.1_32301	2
lcl|NC_073257.2_cds_XP_003825414.2_32329	3
lcl|NC_073257.2_cds_XP_003825420.1_32335	3
lcl|NC_073257.2_cds_XP_003825725.3_32344	2
lcl|NC_073257.2_cds_XP_034787015.1_32345	3
lcl|NC_073257.2_cds_XP_024786257.2_32352	1
lcl|NC_073257.2_cds_XP_003825428.1_32357	1
lcl|NC_073257.2_cds_XP_034787031.1_32419	3
lcl|NC_073257.2_cds_XP_034787095.1_32452	1
lcl|NC_073257.2_cds_XP_003825461.1_32495	3
lcl|NC_073257.2_cds_XP_034787121.2_32501	3
lcl|NC_073257.2_cds_XP_003825466.2_32510	2
lcl|NC_073257.2_cds_XP_008948984.2_32517	2
lcl|NC_073257.2_cds_XP_054949220.2_32537	2
lcl|NC_073257.2_cds_XP_024786070.2_32616	1
lcl|NC_073257.2_cds_XP_034787160.1_32634	3
lcl|NC_073257.2_cds_XP_034787162.2_32636	3
lcl|NC_073257.2_cds_XP_063463926.1_32671	2
lcl|NC_073257.2_cds_XP_008949052.2_32680	2
lcl|NC_073257.2_cds_XP_008949062.3_32682	2
lcl|NC_073257.2_cds_XP_008949063.3_32710	2
lcl|NC_073257.2_cds_XP_003825547.1_32777	1
lcl|NC_073257.2_cds_XP_003825559.3_32800	2
lcl|NC_073257.2_cds_XP_054949294.1_32817	2
lcl|NC_073257.2_cds_XP_057154976.1_32822	2
lcl|NC_073257.2_cds_XP_034787265.1_32829	2
lcl|NC_073257.2_cds_XP_003825580.2_32875	1
lcl|NC_073257.2_cds_XP_034787308.1_32897	2
lcl|NC_073257.2_cds_XP_034787314.1_32907	2
lcl|NC_073257.2_cds_XP_003825595.2_32914	2
lcl|NC_073257.2_cds_XP_034787322.1_32916	3
lcl|NC_073257.2_cds_XP_063463950.1_32936	1
lcl|NC_073257.2_cds_XP_034787326.1_32942	3
lcl|NC_073257.2_cds_XP_003825606.2_32951	1
lcl|NC_073257.2_cds_XP_054949342.1_32952	1
lcl|NC_073257.2_cds_XP_014202079.1_32982	2
lcl|NC_073257.2_cds_XP_034787345.1_32984	3
lcl|NC_073257.2_cds_XP_034787409.1_33075	3
lcl|NC_073257.2_cds_XP_008949180.3_33083	1
lcl|NC_073257.2_cds_XP_034787415.1_33089	1
lcl|NC_073257.2_cds_XP_054948280.1_33093	3
lcl|NC_073257.2_cds_XP_034787422.2_33109	3
lcl|NC_073257.2_cds_XP_003825663.1_33125	1
lcl|NC_073257.2_cds_XP_003825680.2_33167	1
lcl|NC_073257.2_cds_XP_003825691.4_33181	2
lcl|NC_073257.2_cds_XP_057154994.1_33209	2
lcl|NC_073257.2_cds_XP_003825704.1_33218	2
lcl|NC_073257.2_cds_XP_003825708.1_33231	2
lcl|NC_073257.2_cds_XP_008949233.1_33235	3
lcl|NC_073257.2_cds_XP_063463610.1_33259	3
lcl|NC_073257.2_cds_XP_063463606.1_33286	2
lcl|NC_073257.2_cds_XP_054949404.1_33289	2
lcl|NC_073257.2_cds_XP_003816335.1_33366	1
lcl|NC_073257.2_cds_XP_034787569.2_33391	3
lcl|NC_073257.2_cds_XP_063463641.1_33404	3
lcl|NC_073257.2_cds_XP_024786182.2_33426	3
lcl|NC_073257.2_cds_XP_054949468.1_33466	1
lcl|NC_073257.2_cds_XP_054949491.1_33510	1
lcl|NC_073257.2_cds_XP_003816307.3_33513	3
lcl|NC_073257.2_cds_XP_034807373.1_33522	3
lcl|NC_073257.2_cds_XP_054949505.1_33547	3
lcl|NC_073257.2_cds_XP_063463991.1_33549	1
lcl|NC_073258.2_cds_XP_014202127.4_33638	1
lcl|NC_073258.2_cds_XP_034787688.2_33650	1
lcl|NC_073258.2_cds_XP_054949884.1_33704	3
lcl|NC_073258.2_cds_XP_054949840.1_33723	3
lcl|NC_073258.2_cds_XP_063464079.1_33767	2
lcl|NC_073258.2_cds_XP_034787784.1_33801	1
lcl|NC_073258.2_cds_XP_063464095.1_33806	3
lcl|NC_073258.2_cds_XP_063464017.1_33808	3
lcl|NC_073258.2_cds_XP_063464101.1_33809	3
lcl|NC_073258.2_cds_XP_054949930.2_33810	3
lcl|NC_073258.2_cds_XP_054949944.1_33885	1
lcl|NC_073258.2_cds_XP_054949958.1_33929	3
lcl|NC_073258.2_cds_XP_054949984.2_33970	2
lcl|NC_073258.2_cds_XP_003819112.1_34136	2
lcl|NC_073258.2_cds_XP_054951143.2_34176	2
lcl|NC_073258.2_cds_XP_034787941.2_34184	2
lcl|NC_073258.2_cds_XP_003819141.4_34186	3
lcl|NC_073258.2_cds_XP_003819153.4_34215	2
lcl|NC_073258.2_cds_XP_024786397.4_34223	3
lcl|NC_073258.2_cds_XP_063464429.1_34299	2
lcl|NC_073258.2_cds_XP_054950054.2_34308	2
lcl|NC_073258.2_cds_XP_014202191.3_34341	3
lcl|NC_073258.2_cds_XP_034788006.1_34345	2
lcl|NC_073258.2_cds_XP_003818188.1_34352	2
lcl|NC_073258.2_cds_XP_063464451.1_34370	2
lcl|NC_073258.2_cds_XP_054950075.1_34396	3
lcl|NC_073258.2_cds_XP_003818208.1_34409	2
lcl|NC_073258.2_cds_XP_057155078.2_34410	2
lcl|NC_073258.2_cds_XP_008969673.3_34421	2
lcl|NC_073258.2_cds_XP_054950109.2_34429	3
lcl|NC_073258.2_cds_XP_034788070.2_34449	1
lcl|NC_073258.2_cds_XP_034788091.3_34472	1
lcl|NC_073258.2_cds_XP_024786440.1_34477	2
lcl|NC_073258.2_cds_XP_034788097.2_34486	1
lcl|NC_073258.2_cds_XP_063464168.1_34529	3
lcl|NC_073258.2_cds_XP_054950153.1_34538	1
lcl|NC_073258.2_cds_XP_003818252.2_34546	3
lcl|NC_073258.2_cds_XP_034788121.1_34598	3
lcl|NC_073258.2_cds_XP_063464172.1_34600	2
lcl|NC_073258.2_cds_XP_003818263.4_34607	2
lcl|NC_073258.2_cds_XP_054950194.1_34646	2
lcl|NC_073258.2_cds_XP_057155103.2_34682	2
lcl|NC_073258.2_cds_XP_003830513.3_34697	3
lcl|NC_073258.2_cds_XP_054950211.2_34703	3
lcl|NC_073258.2_cds_XP_003830500.4_34723	1
lcl|NC_073258.2_cds_XP_003830488.1_34751	3
lcl|NC_073258.2_cds_XP_034788204.1_34764	1
lcl|NC_073258.2_cds_XP_003830477.1_34778	3
lcl|NC_073258.2_cds_XP_054950229.2_34794	3
lcl|NC_073258.2_cds_XP_008954119.4_34844	3
lcl|NC_073258.2_cds_XP_034788262.2_34847	2
lcl|NC_073258.2_cds_XP_034788270.3_34860	2
lcl|NC_073258.2_cds_XP_003830439.3_34864	3
lcl|NC_073258.2_cds_XP_054950246.1_34882	2
lcl|NC_073258.2_cds_XP_003830431.2_34886	1
lcl|NC_073258.2_cds_XP_008954081.1_34934	2
lcl|NC_073258.2_cds_XP_024786746.1_34965	3
lcl|NC_073258.2_cds_XP_014202275.2_35000	3
lcl|NC_073258.2_cds_XP_014202293.3_35093	2
lcl|NC_073258.2_cds_XP_008966392.2_35126	2
lcl|NC_073258.2_cds_XP_034788380.1_35162	2
lcl|NC_073258.2_cds_XP_034788384.1_35165	2
lcl|NC_073258.2_cds_XP_054949632.1_35206	2
lcl|NC_073258.2_cds_XP_054949658.1_35257	2
lcl|NC_073258.2_cds_XP_034788510.1_35317	3
lcl|NC_073258.2_cds_XP_034788513.1_35321	1
lcl|NC_073258.2_cds_XP_003815218.1_35324	2
lcl|NC_073258.2_cds_XP_034788516.3_35327	1
lcl|NC_073258.2_cds_XP_034788530.3_35438	2
lcl|NC_073258.2_cds_XP_008950074.1_35525	2
lcl|NC_073258.2_cds_XP_034788600.3_35670	2
lcl|NC_073258.2_cds_XP_003828490.1_35696	3
lcl|NC_073258.2_cds_XP_034788606.2_35701	2
lcl|NC_073258.2_cds_XP_034788643.1_35751	1
lcl|NC_073258.2_cds_XP_034788650.3_35756	2
lcl|NC_073258.2_cds_XP_034788673.1_35783	2
lcl|NC_073258.2_cds_XP_034788679.2_35802	2
lcl|NC_073258.2_cds_XP_003828536.1_35806	2
lcl|NC_073258.2_cds_XP_054950388.1_35814	2
lcl|NC_073258.2_cds_XP_003828531.1_35825	2
lcl|NC_073258.2_cds_XP_003828539.3_35826	2
lcl|NC_073258.2_cds_XP_034788721.1_35893	3
lcl|NC_073258.2_cds_XP_003828610.1_35978	2
lcl|NC_073258.2_cds_XP_034788781.2_36010	2
lcl|NC_073258.2_cds_XP_054950430.1_36050	1
lcl|NC_073258.2_cds_XP_003828629.1_36067	2
lcl|NC_073258.2_cds_XP_003828635.1_36092	2
lcl|NC_073258.2_cds_XP_008952269.2_36100	2
lcl|NC_073258.2_cds_XP_063464633.1_36211	3
lcl|NC_073258.2_cds_XP_008952314.2_36217	1
lcl|NC_073258.2_cds_XP_034788895.1_36222	3
lcl|NC_073258.2_cds_XP_034788909.1_36227	2
lcl|NC_073258.2_cds_XP_034788891.1_36229	2
lcl|NC_073258.2_cds_XP_003828682.2_36233	1
lcl|NC_073258.2_cds_XP_034788928.1_36244	2
lcl|NC_073258.2_cds_XP_008952349.1_36296	2
lcl|NC_073258.2_cds_XP_034788954.3_36302	2
lcl|NC_073258.2_cds_XP_008952363.1_36342	3
lcl|NC_073258.2_cds_XP_008952367.3_36349	2
lcl|NC_073258.2_cds_XP_054950526.1_36359	2
lcl|NC_073258.2_cds_XP_003828734.3_36362	3
lcl|NC_073258.2_cds_XP_054950529.2_36383	2
lcl|NC_073258.2_cds_XP_003828759.1_36418	2
lcl|NC_073258.2_cds_XP_034789020.1_36450	2
lcl|NC_073258.2_cds_XP_034789049.1_36474	1
lcl|NC_073258.2_cds_XP_063464687.1_36508	2
lcl|NC_073258.2_cds_XP_034789078.3_36515	1
lcl|NC_073258.2_cds_XP_034789087.1_36527	1
lcl|NC_073258.2_cds_XP_034789092.2_36530	1
lcl|NC_073258.2_cds_XP_003828806.5_36586	1
lcl|NC_073258.2_cds_XP_054949673.1_36607	1
lcl|NC_073258.2_cds_XP_054949677.1_36612	1
lcl|NC_073258.2_cds_XP_063464705.1_36638	3
lcl|NC_073258.2_cds_XP_054949704.1_36701	2
lcl|NC_073258.2_cds_XP_014202407.2_36734	2
lcl|NC_073258.2_cds_XP_003815718.1_36748	1
lcl|NC_073258.2_cds_XP_003815716.4_36755	2
lcl|NC_073258.2_cds_XP_003815703.3_36794	2
lcl|NC_073258.2_cds_XP_054950622.2_36821	3
lcl|NC_073258.2_cds_XP_034789293.1_36930	2
lcl|NC_073258.2_cds_XP_054950686.2_36959	3
lcl|NC_073258.2_cds_XP_003808185.1_36980	1
lcl|NC_073258.2_cds_XP_034789324.1_36994	2
lcl|NC_073258.2_cds_XP_034789327.1_37014	1
lcl|NC_073258.2_cds_XP_063464763.1_37028	2
lcl|NC_073258.2_cds_XP_008973714.2_37040	3
lcl|NC_073258.2_cds_XP_008973721.2_37051	2
lcl|NC_073258.2_cds_XP_034790004.1_37075	3
lcl|NC_073258.2_cds_XP_034789371.3_37155	3
lcl|NC_073258.2_cds_XP_034789402.1_37248	1
lcl|NC_073258.2_cds_XP_054950707.2_37253	1
lcl|NC_073258.2_cds_XP_034789426.3_37286	3
lcl|NC_073258.2_cds_XP_008964640.4_37303	1
lcl|NC_073258.2_cds_XP_057155201.1_37333	3
lcl|NC_073258.2_cds_XP_008952062.3_37345	2
lcl|NC_073258.2_cds_XP_008952059.4_37346	3
lcl|NC_073258.2_cds_XP_003828451.4_37375	3
lcl|NC_073258.2_cds_XP_034789472.3_37388	3
lcl|NC_073258.2_cds_XP_003828445.1_37390	3
lcl|NC_073258.2_cds_XP_034789476.1_37392	1
lcl|NC_073258.2_cds_XP_003828441.1_37395	1
lcl|NC_073258.2_cds_XP_003828438.3_37399	1
lcl|NC_073258.2_cds_XP_003828419.1_37437	2
lcl|NC_073258.2_cds_XP_034789503.1_37457	3
lcl|NC_073258.2_cds_XP_008951991.1_37484	3
lcl|NC_073258.2_cds_XP_003828393.5_37498	1
lcl|NC_073258.2_cds_XP_054950770.2_37501	1
lcl|NC_073258.2_cds_XP_054950769.1_37505	1
lcl|NC_073258.2_cds_XP_003828386.4_37522	3
lcl|NC_073258.2_cds_XP_008951975.4_37524	1
lcl|NC_073258.2_cds_XP_034789524.1_37532	3
lcl|NC_073258.2_cds_XP_008969438.3_37544	3
lcl|NC_073258.2_cds_XP_003805485.1_37574	3
lcl|NC_073258.2_cds_XP_034789573.1_37632	2
lcl|NC_073258.2_cds_XP_008970050.2_37699	2
lcl|NC_073258.2_cds_XP_034789670.1_37757	2
lcl|NC_073258.2_cds_XP_024786465.2_37765	3
lcl|NC_073258.2_cds_XP_063464342.1_37783	2
lcl|NC_073258.2_cds_XP_034789688.1_37826	3
lcl|NC_073258.2_cds_XP_034789699.1_37857	2
lcl|NC_073258.2_cds_XP_054950895.1_37864	2
lcl|NC_073258.2_cds_XP_034789716.3_37907	2
lcl|NC_073258.2_cds_XP_003820078.4_37951	2
lcl|NC_073258.2_cds_XP_034789745.1_37981	2
lcl|NC_073258.2_cds_XP_003820065.1_37991	2
lcl|NC_073258.2_cds_XP_008971665.2_38030	2
lcl|NC_073258.2_cds_XP_003820043.3_38041	2
lcl|NC_073258.2_cds_XP_003820026.1_38068	2
lcl|NC_073258.2_cds_XP_057155254.1_38075	1
lcl|NC_073258.2_cds_XP_057155258.2_38081	3
lcl|NC_073258.2_cds_XP_003820019.3_38088	3
lcl|NC_073258.2_cds_XP_034789811.2_38117	1
lcl|NC_073258.2_cds_XP_003819980.4_38207	3
lcl|NC_073258.2_cds_XP_003819978.3_38214	3
lcl|NC_073258.2_cds_XP_054950999.1_38221	3
lcl|NC_073258.2_cds_XP_034789902.3_38314	3
lcl|NC_073258.2_cds_XP_034789896.2_38319	2
lcl|NC_073258.2_cds_XP_034789943.2_38387	2
lcl|NC_073258.2_cds_XP_054951067.1_38404	2
lcl|NC_073258.2_cds_XP_003819917.4_38423	1
lcl|NC_073258.2_cds_XP_054951077.1_38429	1
lcl|NC_073258.2_cds_XP_024786723.4_38442	1
lcl|NC_073258.2_cds_XP_003819912.3_38443	2
lcl|NC_073258.2_cds_XP_003819908.4_38445	2
lcl|NC_073258.2_cds_XP_008971511.4_38468	2
lcl|NC_073258.2_cds_XP_034789980.3_38470	2
lcl|NC_073259.2_cds_XP_034790947.1_38502	1
lcl|NC_073259.2_cds_XP_008972071.2_38519	2
lcl|NC_073259.2_cds_XP_034790956.1_38545	2
lcl|NC_073259.2_cds_XP_034790995.2_38550	2
lcl|NC_073259.2_cds_XP_003820422.2_38603	2
lcl|NC_073259.2_cds_XP_054951223.1_38648	3
lcl|NC_073259.2_cds_XP_063449361.1_38657	3
lcl|NC_073259.2_cds_XP_008972005.3_38739	3
lcl|NC_073259.2_cds_XP_008971998.1_38748	2
lcl|NC_073259.2_cds_XP_003820375.3_38749	3
lcl|NC_073259.2_cds_XP_003820351.2_38769	2
lcl|NC_073259.2_cds_XP_063449370.1_38817	2
lcl|NC_073259.2_cds_XP_003820323.1_38891	2
lcl|NC_073259.2_cds_XP_063449409.1_38908	2
lcl|NC_073259.2_cds_XP_008971900.1_38935	2
lcl|NC_073259.2_cds_XP_054951314.1_38949	3
lcl|NC_073259.2_cds_XP_008962432.1_38956	3
lcl|NC_073259.2_cds_XP_057155358.1_39027	2
lcl|NC_073259.2_cds_XP_063449046.1_39033	2
lcl|NC_073259.2_cds_XP_003804581.3_39050	2
lcl|NC_073259.2_cds_XP_008959058.2_39051	3
lcl|NC_073259.2_cds_XP_063449067.1_39057	2
lcl|NC_073259.2_cds_XP_057155364.1_39159	2
lcl|NC_073259.2_cds_XP_034791299.1_39203	3
lcl|NC_073259.2_cds_XP_054951401.1_39207	2
lcl|NC_073259.2_cds_XP_054951404.1_39214	3
lcl|NC_073259.2_cds_XP_003816574.1_39233	3
lcl|NC_073259.2_cds_XP_003816588.3_39262	3
lcl|NC_073259.2_cds_XP_063449090.1_39271	1
lcl|NC_073259.2_cds_XP_003816595.3_39306	1
lcl|NC_073259.2_cds_XP_003824831.3_39322	2
lcl|NC_073259.2_cds_XP_034791376.2_39328	3
lcl|NC_073259.2_cds_XP_008976680.1_39338	1
lcl|NC_073259.2_cds_XP_003824844.2_39349	1
lcl|NC_073259.2_cds_XP_024787016.2_39351	1
lcl|NC_073259.2_cds_XP_003824853.1_39361	1
lcl|NC_073259.2_cds_XP_003824857.2_39368	3
lcl|NC_073259.2_cds_XP_003824861.2_39390	2
lcl|NC_073259.2_cds_XP_003824866.1_39395	1
lcl|NC_073259.2_cds_XP_034791432.2_39413	3
lcl|NC_073259.2_cds_XP_008976717.1_39420	2
lcl|NC_073259.2_cds_XP_034791445.1_39441	1
lcl|NC_073259.2_cds_XP_003824897.1_39459	2
lcl|NC_073259.2_cds_XP_034791460.1_39463	3
lcl|NC_073259.2_cds_XP_034791463.1_39473	2
lcl|NC_073259.2_cds_XP_003824902.1_39480	2
lcl|NC_073259.2_cds_XP_034791477.2_39486	3
lcl|NC_073259.2_cds_XP_003824931.1_39538	2
lcl|NC_073259.2_cds_XP_054951473.1_39539	2
lcl|NC_073259.2_cds_XP_034790890.1_39558	2
lcl|NC_073259.2_cds_XP_034791520.2_39581	3
lcl|NC_073259.2_cds_XP_014202604.2_39594	2
lcl|NC_073259.2_cds_XP_003824958.3_39619	2
lcl|NC_073259.2_cds_XP_008976837.1_39625	2
lcl|NC_073259.2_cds_XP_054951504.1_39634	2
lcl|NC_073259.2_cds_XP_034791553.1_39654	2
lcl|NC_073259.2_cds_XP_063449494.1_39674	2
lcl|NC_073259.2_cds_XP_003824980.2_39684	2
lcl|NC_073259.2_cds_XP_034791558.1_39689	2
lcl|NC_073259.2_cds_XP_063449502.1_39736	3
lcl|NC_073259.2_cds_XP_063449109.1_39754	2
lcl|NC_073259.2_cds_XP_008957951.1_39768	2
lcl|NC_073259.2_cds_XP_003807612.2_39801	2
lcl|NC_073259.2_cds_XP_003807616.3_39805	2
lcl|NC_073259.2_cds_XP_034791626.1_39911	2
lcl|NC_073259.2_cds_XP_054951594.1_39969	2
lcl|NC_073259.2_cds_XP_003831066.2_39983	2
lcl|NC_073259.2_cds_XP_034791685.1_40020	3
lcl|NC_073259.2_cds_XP_054951613.1_40089	3
lcl|NC_073259.2_cds_XP_003810844.3_40094	2
lcl|NC_073259.2_cds_XP_034791749.1_40170	2
lcl|NC_073259.2_cds_XP_054951642.1_40202	3
lcl|NC_073259.2_cds_XP_003825896.2_40251	2
lcl|NC_073259.2_cds_XP_008949425.1_40261	2
lcl|NC_073259.2_cds_XP_008949428.1_40271	2
lcl|NC_073259.2_cds_XP_003825890.2_40283	3
lcl|NC_073259.2_cds_XP_008949420.1_40291	2
lcl|NC_073259.2_cds_XP_054951662.1_40304	2
lcl|NC_073259.2_cds_XP_034791829.2_40327	2
lcl|NC_073259.2_cds_XP_034791842.1_40360	2
lcl|NC_073259.2_cds_XP_054951684.1_40394	2
lcl|NC_073259.2_cds_XP_008949371.2_40407	2
lcl|NC_073259.2_cds_XP_034791860.1_40418	2
lcl|NC_073259.2_cds_XP_003825818.1_40424	2
lcl|NC_073259.2_cds_XP_034791880.1_40456	1
lcl|NC_073259.2_cds_XP_003825805.1_40460	2
lcl|NC_073259.2_cds_XP_014202686.1_40462	3
lcl|NC_073259.2_cds_XP_003825799.1_40467	1
lcl|NC_073259.2_cds_XP_003825789.2_40488	1
lcl|NC_073259.2_cds_XP_054951711.1_40492	3
lcl|NC_073259.2_cds_XP_008949305.4_40527	1
lcl|NC_073259.2_cds_XP_003825775.3_40529	3
lcl|NC_073259.2_cds_XP_034790917.2_40539	3
lcl|NC_073259.2_cds_XP_003825774.1_40540	1
lcl|NC_073259.2_cds_XP_034791919.1_40547	2
lcl|NC_073259.2_cds_XP_008964571.2_40571	1
lcl|NC_073259.2_cds_XP_034791942.1_40583	3
lcl|NC_073259.2_cds_XP_054951729.1_40596	2
lcl|NC_073259.2_cds_XP_003813779.2_40606	1
lcl|NC_073259.2_cds_XP_034791963.1_40632	3
lcl|NC_073259.2_cds_XP_034791973.2_40641	2
lcl|NC_073259.2_cds_XP_008952498.1_40653	2
lcl|NC_073259.2_cds_XP_063449199.1_40697	2
lcl|NC_073259.2_cds_XP_008952512.2_40702	1
lcl|NC_073259.2_cds_XP_063449202.1_40708	3
lcl|NC_073259.2_cds_XP_008952526.2_40751	2
lcl|NC_073259.2_cds_XP_003828957.3_40783	1
lcl|NC_073259.2_cds_XP_054951818.1_40815	3
lcl|NC_073259.2_cds_XP_034792062.1_40836	1
lcl|NC_073259.2_cds_XP_063449236.1_40863	3
lcl|NC_073259.2_cds_XP_003808759.1_40912	2
lcl|NC_073259.2_cds_XP_054952471.1_40960	3
lcl|NC_073259.2_cds_XP_003808785.3_40966	3
lcl|NC_073259.2_cds_XP_003832957.1_40982	3
lcl|NC_073259.2_cds_XP_003832956.1_40984	1
lcl|NC_073259.2_cds_XP_003832950.4_40993	1
lcl|NC_073259.2_cds_XP_034792148.2_41049	2
lcl|NC_073259.2_cds_XP_003832927.3_41065	3
lcl|NC_073259.2_cds_XP_034792155.1_41071	3
lcl|NC_073259.2_cds_XP_003832918.1_41104	3
lcl|NC_073259.2_cds_XP_054951913.1_41106	1
lcl|NC_073259.2_cds_XP_003811710.3_41107	3
lcl|NC_073259.2_cds_XP_054951914.1_41134	3
lcl|NC_073259.2_cds_XP_003811694.3_41148	3
lcl|NC_073259.2_cds_XP_034792191.2_41154	1
lcl|NC_073259.2_cds_XP_008951950.3_41183	1
lcl|NC_073259.2_cds_XP_008951949.3_41185	3
lcl|NC_073259.2_cds_XP_063449251.1_41209	2
lcl|NC_073259.2_cds_XP_003823443.3_41224	2
lcl|NC_073259.2_cds_XP_034790127.1_41243	1
lcl|NC_073259.2_cds_XP_003808307.1_41271	1
lcl|NC_073259.2_cds_XP_034790157.2_41332	1
lcl|NC_073259.2_cds_XP_003832655.1_41349	2
lcl|NC_073259.2_cds_XP_034790170.1_41352	3
lcl|NC_073259.2_cds_XP_003832653.2_41372	2
lcl|NC_073259.2_cds_XP_003832651.3_41381	2
lcl|NC_073259.2_cds_XP_054952012.1_41407	3
lcl|NC_073259.2_cds_XP_003832645.3_41416	3
lcl|NC_073259.2_cds_XP_063449668.1_41420	2
lcl|NC_073259.2_cds_XP_003832629.1_41426	3
lcl|NC_073259.2_cds_XP_003832617.5_41457	3
lcl|NC_073259.2_cds_XP_003832603.2_41497	1
lcl|NC_073259.2_cds_XP_003832591.1_41517	1
lcl|NC_073259.2_cds_XP_034790290.2_41547	1
lcl|NC_073259.2_cds_XP_008956208.2_41567	2
lcl|NC_073259.2_cds_XP_034790308.1_41579	1
lcl|NC_073259.2_cds_XP_054952062.1_41596	3
lcl|NC_073259.2_cds_XP_054952067.1_41606	3
lcl|NC_073259.2_cds_XP_063449701.1_41618	2
lcl|NC_073259.2_cds_XP_034790328.1_41635	2
lcl|NC_073259.2_cds_XP_054952098.1_41669	1
lcl|NC_073259.2_cds_XP_034790384.1_41721	1
lcl|NC_073259.2_cds_XP_057155517.2_41756	1
lcl|NC_073259.2_cds_XP_034790408.1_41788	3
lcl|NC_073259.2_cds_XP_054952156.1_41808	3
lcl|NC_073259.2_cds_XP_054952155.1_41817	2
lcl|NC_073259.2_cds_XP_034790442.1_41826	1
lcl|NC_073259.2_cds_XP_034790455.1_41857	3
lcl|NC_073259.2_cds_XP_008956085.2_41874	1
lcl|NC_073259.2_cds_XP_034790459.1_41891	2
lcl|NC_073259.2_cds_XP_034790481.1_41911	3
lcl|NC_073259.2_cds_XP_034790483.1_41919	3
lcl|NC_073259.2_cds_XP_063449775.1_41946	3
lcl|NC_073259.2_cds_XP_063449776.1_41947	3
lcl|NC_073259.2_cds_XP_034790507.1_41959	2
lcl|NC_073259.2_cds_XP_034790513.1_41981	3
lcl|NC_073259.2_cds_XP_034790522.1_41990	2
lcl|NC_073259.2_cds_XP_034790523.3_41998	3
lcl|NC_073259.2_cds_XP_063449792.1_42068	1
lcl|NC_073259.2_cds_XP_034790576.1_42093	2
lcl|NC_073259.2_cds_XP_054952242.1_42102	3
lcl|NC_073259.2_cds_XP_008955988.2_42112	1
lcl|NC_073259.2_cds_XP_054952252.1_42128	3
lcl|NC_073259.2_cds_XP_054952253.1_42142	3
lcl|NC_073259.2_cds_XP_034790622.2_42152	1
lcl|NC_073259.2_cds_XP_063449825.1_42211	1
lcl|NC_073259.2_cds_XP_008962748.1_42221	1
lcl|NC_073259.2_cds_XP_054952295.1_42238	2
lcl|NC_073259.2_cds_XP_003812139.1_42274	3
lcl|NC_073259.2_cds_XP_008962726.2_42275	1
lcl|NC_073259.2_cds_XP_034790688.1_42343	1
lcl|NC_073259.2_cds_XP_008969367.2_42354	3
lcl|NC_073259.2_cds_XP_063449833.1_42358	3
lcl|NC_073259.2_cds_XP_054952334.1_42365	3
lcl|NC_073259.2_cds_XP_034790724.2_42378	3
lcl|NC_073259.2_cds_XP_034790725.2_42393	3
lcl|NC_073259.2_cds_XP_034790737.1_42395	3
lcl|NC_073259.2_cds_XP_054952345.1_42412	3
lcl|NC_073259.2_cds_XP_054952367.1_42428	3
lcl|NC_073259.2_cds_XP_008965545.2_42435	1
lcl|NC_073259.2_cds_XP_063449847.1_42445	3
lcl|NC_073259.2_cds_XP_034790759.2_42451	1
lcl|NC_073259.2_cds_XP_034790785.2_42495	1
lcl|NC_073259.2_cds_XP_003814638.2_42521	2
lcl|NC_073259.2_cds_XP_054952399.1_42530	1
lcl|NC_073259.2_cds_XP_008965556.2_42538	1
lcl|NC_073259.2_cds_XP_008965592.3_42609	3
lcl|NC_073260.2_cds_XP_054973351.1_42695	1
lcl|NC_073260.2_cds_XP_034785562.2_42708	3
lcl|NC_073260.2_cds_XP_003817059.3_42744	3
lcl|NC_073260.2_cds_XP_054973377.1_42759	1
lcl|NC_073260.2_cds_XP_034785505.1_42834	1
lcl|NC_073260.2_cds_XP_063450175.1_42862	1
lcl|NC_073260.2_cds_XP_054973423.1_42900	2
lcl|NC_073260.2_cds_XP_063449913.1_42903	1
lcl|NC_073260.2_cds_XP_034785430.1_42942	1
lcl|NC_073260.2_cds_XP_034785419.2_42946	1
lcl|NC_073260.2_cds_XP_034785402.1_42978	3
lcl|NC_073260.2_cds_XP_008968314.3_42994	3
lcl|NC_073260.2_cds_XP_034785380.2_43011	1
lcl|NC_073260.2_cds_XP_034785354.2_43021	1
lcl|NC_073260.2_cds_XP_034785344.2_43059	3
lcl|NC_073260.2_cds_XP_034785335.2_43078	3
lcl|NC_073260.2_cds_XP_034785321.1_43092	3
lcl|NC_073260.2_cds_XP_034785311.2_43109	3
lcl|NC_073260.2_cds_XP_034785301.2_43122	2
lcl|NC_073260.2_cds_XP_034785269.1_43201	3
lcl|NC_073260.2_cds_XP_054973508.1_43220	3
lcl|NC_073260.2_cds_XP_003822455.1_43242	1
lcl|NC_073260.2_cds_XP_008974230.4_43250	1
lcl|NC_073260.2_cds_XP_034785246.1_43252	2
lcl|NC_073260.2_cds_XP_008974216.1_43282	3
lcl|NC_073260.2_cds_XP_063450198.1_43311	3
lcl|NC_073260.2_cds_XP_034785204.2_43330	2
lcl|NC_073260.2_cds_XP_008974190.2_43353	2
lcl|NC_073260.2_cds_XP_063450207.1_43358	3
lcl|NC_073260.2_cds_XP_003822425.2_43362	3
lcl|NC_073260.2_cds_XP_008974183.3_43377	2
lcl|NC_073260.2_cds_XP_003822413.2_43413	1
lcl|NC_073260.2_cds_XP_008974152.3_43468	2
lcl|NC_073260.2_cds_XP_034785102.1_43525	2
lcl|NC_073260.2_cds_XP_054973122.1_43544	2
lcl|NC_073260.2_cds_XP_008974095.3_43563	3
lcl|NC_073260.2_cds_XP_008974087.3_43588	2
