seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_060941.1_cds_NP_001317140.1_104804	57.68	42.32	-0.04582	76.71	4.01	3.51
lcl|NC_060941.1_cds_NP_001058.2_104843	39.43	60.57	0.10486	36.42	3.39	4.23
lcl|NC_060941.1_cds_NP_001290203.1_104987	55.68	44.32	0.02227	67.99	4.13	3.51
lcl|NC_060941.1_cds_NP_001363156.1_105025	59.63	40.37	-0.03531	77.23	4.51	3.53
lcl|NC_060941.1_cds_NP_036417.1_105031	61.62	38.38	-0.10096	74.46	4.23	3.48
lcl|NC_060941.1_cds_NP_001365459.1_105090	48.01	51.99	0.02611	56.64	3.71	4.13
lcl|NC_060941.1_cds_XP_054173270.1_105144	69.23	30.77	0.02617	77.69	5.02	3.22
lcl|NC_060941.1_cds_NP_003623.1_105149	58.46	41.54	-0.04076	68.81	4.14	3.54
lcl|NC_060941.1_cds_XP_054172926.1_105159	61.58	38.42	-0.09348	66.77	4.42	3.52
lcl|NC_060941.1_cds_NP_001394510.1_105405	41.23	58.77	0.07587	35.90	3.37	4.17
lcl|NC_060941.1_cds_NP_005890.2_105592	49.02	50.98	0.03235	49.02	3.63	3.93
lcl|NC_060941.1_cds_NP_004932.1_105612	50.67	49.33	0.04634	57.25	3.72	3.64
lcl|NC_060941.1_cds_XP_054170588.1_105708	61.68	38.32	0.00000	75.09	4.17	3.45
lcl|NC_060941.1_cds_NP_000333.1_105803	59.47	40.53	-0.04610	76.75	4.18	3.63
lcl|NC_060941.1_cds_XP_054171931.1_105832	60.93	39.07	0.04037	72.19	4.37	3.59
lcl|NC_060941.1_cds_XP_054171538.1_105837	51.59	48.41	-0.05441	47.65	3.79	4.03
lcl|NC_060941.1_cds_NP_001138552.2_105852	39.73	60.27	-0.04930	31.27	3.58	4.40
lcl|NC_060941.1_cds_NP_004238.3_105898	51.80	48.2	0.03307	62.49	3.89	3.87
lcl|NC_060941.1_cds_XP_054171189.1_105916	62.36	37.64	-0.07278	74.14	4.17	3.42
lcl|NC_060941.1_cds_XP_054170882.1_105936	64.55	35.45	-0.02041	82.63	4.73	3.20
lcl|NC_060941.1_cds_NP_001398057.1_105995	61.53	38.47	-0.03827	77.45	4.84	3.57
lcl|NC_060941.1_cds_XP_054173658.1_106002	59.75	40.25	-0.05211	68.34	3.96	3.63
lcl|NC_060941.1_cds_XP_054171327.1_106008	67.14	32.86	-0.01452	83.97	4.99	3.30
lcl|NC_060941.1_cds_XP_054174001.1_106034	59.04	40.96	-0.04380	73.60	4.21	3.69
lcl|NC_060941.1_cds_XP_054172106.1_106053	61.26	38.74	-0.05296	64.66	4.48	3.86
lcl|NC_060941.1_cds_NP_001366127.1_106106	52.02	47.98	-0.05678	50.90	3.89	3.86
lcl|NC_060941.1_cds_XP_054174020.1_106115	48.76	51.24	-0.11576	46.33	3.69	4.01
lcl|NC_060941.1_cds_NP_001006608.2_106136	48.89	51.11	-0.11743	46.33	3.68	4.02
lcl|NC_060941.1_cds_NP_001398059.1_106222	46.31	53.69	0.05681	44.54	3.88	4.10
lcl|NC_060941.1_cds_NP_002256.2_106226	46.90	53.1	0.09238	46.98	3.63	3.95
lcl|NC_060941.1_cds_NP_665741.1_106241	60.54	39.46	-0.02809	76.28	4.03	3.23
lcl|NC_060941.1_cds_NP_001124390.1_106365	51.27	48.73	0.01312	64.46	3.89	3.92
lcl|NC_060941.1_cds_NP_002195.1_106471	60.17	39.83	-0.00579	75.86	4.43	3.62
lcl|NC_060941.1_cds_NP_000079.2_106487	65.07	34.93	-0.00490	47.51	4.45	3.29
lcl|NC_060941.1_cds_NP_071450.2_106490	63.36	36.64	0.00000	78.18	4.53	3.33
lcl|NC_060941.1_cds_XP_054173492.1_106516	54.35	45.65	0.02667	62.75	3.93	3.76
lcl|NC_060941.1_cds_NP_061496.2_106533	61.31	38.69	-0.04481	79.18	4.35	3.52
lcl|NC_060941.1_cds_NP_003777.2_106558	57.74	42.26	-0.02833	74.67	4.07	3.63
lcl|NC_060941.1_cds_XP_054173671.1_106585	45.97	54.03	0.13525	40.97	3.66	3.96
lcl|NC_060941.1_cds_XP_054171218.1_106675	50.07	49.93	-0.07447	55.42	3.99	3.90
lcl|NC_060941.1_cds_NP_004749.2_106759	63.60	36.4	0.04147	69.75	4.33	3.52
lcl|NC_060941.1_cds_NP_001425750.1_106768	59.66	40.34	-0.05973	61.84	4.05	3.78
lcl|NC_060941.1_cds_NP_001364996.1_106780	53.33	46.67	-0.00620	58.26	3.88	3.73
lcl|NC_060941.1_cds_NP_001355700.1_106781	51.99	48.01	-0.07524	54.16	3.82	3.62
lcl|NC_060941.1_cds_NP_001188386.1_106803	47.77	52.23	0.01351	48.00	3.64	4.00
lcl|NC_060941.1_cds_XP_054172173.1_106845	44.01	55.99	0.09022	36.44	3.74	4.06
lcl|NC_060941.1_cds_NP_060619.4_106870	48.56	51.44	0.00761	42.94	3.77	3.98
lcl|NC_060941.1_cds_NP_001275582.1_106883	42.18	57.82	0.06679	38.69	3.44	4.13
lcl|NC_060941.1_cds_NP_071353.4_106927	48.36	51.64	-0.03090	47.63	3.67	4.06
lcl|NC_060941.1_cds_XP_054173541.1_106939	44.87	55.13	0.05952	42.57	3.60	4.10
lcl|NC_060941.1_cds_NP_001340073.1_106962	49.67	50.33	-0.02169	46.40	3.69	3.83
lcl|NC_060941.1_cds_XP_054173470.1_106984	38.69	61.31	0.04613	31.34	3.43	4.37
lcl|NC_060941.1_cds_NP_065799.2_106999	42.96	57.04	0.05860	38.26	3.45	4.10
lcl|NC_060941.1_cds_NP_005112.2_107003	42.38	57.62	-0.02061	30.62	3.43	4.26
lcl|NC_060941.1_cds_NP_006030.2_107053	63.24	36.76	-0.01211	82.57	4.40	3.45
lcl|NC_060941.1_cds_XP_054171230.1_107061	48.11	51.89	0.03448	45.72	3.62	4.06
lcl|NC_060941.1_cds_XP_054171652.1_107073	51.25	48.75	-0.06078	51.25	3.77	3.86
lcl|NC_060941.1_cds_NP_000780.1_107098	60.29	39.71	-0.03892	81.41	4.37	3.63
lcl|NC_060941.1_cds_NP_110406.1_107105	61.41	38.59	-0.11620	80.20	4.23	3.26
lcl|NC_060941.1_cds_XP_054170905.1_107157	48.49	51.51	0.11859	43.98	3.74	3.85
lcl|NC_060941.1_cds_NP_060117.3_107162	52.63	47.37	0.15459	58.25	3.80	3.61
lcl|NC_060941.1_cds_NP_000325.4_107195	57.56	42.44	-0.04414	84.32	4.18	3.41
lcl|NC_060941.1_cds_NP_001424.3_107207	56.24	43.76	-0.04970	71.06	4.07	3.73
lcl|NC_060941.1_cds_XP_054172632.1_107216	49.75	50.25	0.00000	53.92	3.84	3.99
lcl|NC_060941.1_cds_XP_054173686.1_107270	41.56	58.44	0.06077	36.05	3.57	4.16
lcl|NC_060941.1_cds_NP_955372.2_107281	48.93	51.07	-0.12917	46.30	3.69	4.03
lcl|NC_060941.1_cds_NP_004646.3_107293	58.49	41.51	0.00338	70.50	4.26	3.62
lcl|NC_060941.1_cds_NP_001340058.1_107306	40.65	59.35	0.13453	38.87	3.56	4.23
lcl|NC_060941.1_cds_XP_054174066.1_107336	45.43	54.57	-0.08637	40.03	3.69	4.03
lcl|NC_060941.1_cds_XP_054171404.1_107348	45.70	54.3	0.01963	42.07	4.08	4.14
lcl|NC_060941.1_cds_XP_054170659.1_107501	42.58	57.42	0.04826	44.39	3.56	4.23
lcl|NC_060941.1_cds_XP_054170655.1_107510	42.27	57.73	0.06615	43.72	3.47	4.20
lcl|NC_060941.1_cds_NP_525023.2_107512	39.12	60.88	0.02580	39.68	3.43	4.46
lcl|NC_060941.1_cds_NP_525021.3_107513	39.18	60.82	0.08320	38.28	3.36	4.46
lcl|NC_060941.1_cds_NP_061142.2_107515	36.01	63.99	0.06930	30.31	3.32	4.65
lcl|NC_060941.1_cds_NP_061184.1_107585	54.20	45.8	-0.05329	63.00	4.09	3.69
lcl|NC_060941.1_cds_NP_001138424.1_107614	61.73	38.27	-0.07207	80.12	4.26	3.42
lcl|NC_060941.1_cds_XP_054170970.1_107625	63.84	36.16	-0.01753	81.24	4.57	3.41
lcl|NC_060941.1_cds_XP_054171851.1_107734	66.75	33.25	-0.04773	85.62	4.79	3.44
lcl|NC_060941.1_cds_XP_054173956.1_107895	60.45	39.55	-0.09105	78.24	4.04	3.31
lcl|NC_060941.1_cds_NP_065804.2_107916	65.50	34.5	-0.07614	71.90	4.62	3.39
lcl|NC_060941.1_cds_XP_054172034.1_107930	64.13	35.87	-0.01724	80.78	4.22	3.26
lcl|NC_060941.1_cds_NP_001381987.1_107952	65.54	34.46	0.01462	77.95	4.51	3.45
lcl|NC_060941.1_cds_XP_054173797.1_107989	58.87	41.13	0.00950	67.82	4.07	3.45
lcl|NC_060941.1_cds_XP_054171941.1_108015	63.40	36.6	-0.03164	82.10	4.47	3.47
lcl|NC_060941.1_cds_XP_054173586.1_108038	60.71	39.29	-0.09150	74.17	4.35	3.93
lcl|NC_060941.1_cds_NP_954712.1_108044	63.03	36.97	-0.04411	82.49	4.21	3.49
lcl|NC_060941.1_cds_NP_001306122.1_108068	61.76	38.24	0.03241	71.19	4.22	3.48
lcl|NC_060941.1_cds_NP_001307676.1_108077	65.27	34.73	0.08445	87.16	4.57	3.35
lcl|NC_060941.1_cds_NP_001375382.1_108109	56.90	43.1	0.04499	57.36	4.01	3.46
lcl|NC_060941.1_cds_XP_054172853.1_108133	59.85	40.15	0.02261	74.74	4.27	3.47
lcl|NC_060941.1_cds_XP_054173184.1_108154	62.58	37.42	-0.09509	83.55	4.32	3.46
lcl|NC_060941.1_cds_XP_054172778.1_108264	55.24	44.76	-0.03510	54.90	3.98	3.76
lcl|NC_060941.1_cds_XP_054173619.1_108375	55.57	44.43	0.00873	77.68	4.09	3.84
lcl|NC_060941.1_cds_NP_001372098.1_108411	57.48	42.52	-0.05670	67.82	4.02	3.85
lcl|NC_060941.1_cds_NP_060420.2_108560	58.47	41.53	0.07431	77.78	4.13	3.78
lcl|NC_060941.1_cds_NP_000143.2_108563	64.60	35.4	-0.08609	84.68	4.50	3.41
lcl|NC_060941.1_cds_NP_001353314.1_108570	63.42	36.58	0.05544	84.98	4.21	3.40
lcl|NC_060941.1_cds_NP_001397124.1_108602	53.39	46.61	0.01164	66.43	3.87	3.87
lcl|NC_060941.1_cds_NP_065812.1_108649	58.98	41.02	-0.03469	77.40	4.10	3.82
lcl|NC_060941.1_cds_NP_001073864.2_108699	68.48	31.52	-0.02726	82.33	4.72	3.31
lcl|NC_060941.1_cds_XP_054171502.1_108716	65.26	34.74	0.10694	82.37	4.39	3.58
lcl|NC_060941.1_cds_XP_054170962.1_108738	64.23	35.77	0.06911	75.66	4.48	3.69
lcl|NC_060941.1_cds_XP_054172731.1_108741	68.16	31.84	-0.04261	82.65	4.95	3.41
lcl|NC_060941.1_cds_NP_079437.5_108758	65.61	34.39	-0.04608	78.68	4.66	3.67
lcl|NC_060941.1_cds_XP_054171452.1_108957	65.26	34.74	-0.02074	85.91	4.38	3.27
lcl|NC_060941.1_cds_XP_054171716.1_108969	59.03	40.97	0.07463	66.08	4.03	3.79
lcl|NC_060941.1_cds_XP_047302737.1_109048	57.73	42.27	0.04163	69.49	4.04	3.96
lcl|NC_060942.1_cds_XP_054174400.1_109198	39.02	60.98	0.10202	29.64	3.68	4.53
lcl|NC_060942.1_cds_XP_054175235.1_109205	56.04	43.96	0.05595	62.47	4.58	3.83
lcl|NC_060942.1_cds_XP_054175366.1_109211	48.86	51.14	-0.00804	51.82	3.81	3.87
lcl|NC_060942.1_cds_XP_054175281.1_109218	49.68	50.32	0.07226	52.69	3.89	4.01
lcl|NC_060942.1_cds_NP_001385455.1_109246	58.94	41.06	-0.06697	73.08	4.31	3.88
lcl|NC_060942.1_cds_XP_054174280.1_109337	51.37	48.63	0.01893	55.00	4.01	3.89
lcl|NC_060942.1_cds_NP_005550.2_109394	51.34	48.66	0.03799	55.75	3.84	3.93
lcl|NC_060942.1_cds_XP_054174905.1_109396	49.58	50.42	0.00580	53.91	3.84	3.94
lcl|NC_060942.1_cds_XP_054174331.1_109431	63.63	36.37	0.02549	75.77	4.84	3.64
lcl|NC_060942.1_cds_NP_056023.3_109465	36.13	63.87	0.04651	27.05	3.32	4.42
lcl|NC_060942.1_cds_XP_054175392.1_109500	46.46	53.54	0.05293	43.37	3.95	4.23
lcl|NC_060942.1_cds_NP_001365112.1_109532	47.06	52.94	0.02768	57.29	3.62	4.30
lcl|NC_060942.1_cds_NP_001264262.1_109583	39.00	61	0.15270	36.17	3.51	4.42
lcl|NC_060942.1_cds_XP_054174692.1_109644	42.76	57.24	0.03408	35.09	3.51	4.28
lcl|NC_060942.1_cds_NP_001354536.1_109742	38.93	61.07	0.07744	31.59	3.43	4.41
lcl|NC_060942.1_cds_NP_005397.1_109758	37.69	62.31	0.18538	33.36	3.35	4.34
lcl|NC_060942.1_cds_XP_054175100.1_109768	49.19	50.81	-0.03254	54.08	3.79	3.98
lcl|NC_060942.1_cds_NP_443143.2_109788	37.42	62.58	0.06568	30.56	3.24	4.60
lcl|NC_060942.1_cds_NP_065825.1_109801	46.01	53.99	0.16691	38.23	3.71	3.90
lcl|NC_060942.1_cds_XP_054174931.1_109812	39.42	60.58	0.03766	31.29	3.55	4.34
lcl|NC_060942.1_cds_XP_054174639.1_109848	49.67	50.33	-0.02831	58.05	3.73	4.00
lcl|NC_060942.1_cds_XP_054174584.1_109872	50.93	49.07	0.03955	53.01	3.94	4.01
lcl|NC_060942.1_cds_XP_054174147.1_109907	44.03	55.97	0.06875	42.83	3.51	4.12
lcl|NC_060942.1_cds_NP_056276.1_109918	48.53	51.47	-0.05759	56.55	3.65	3.77
lcl|NC_060942.1_cds_NP_001280654.1_109947	47.04	52.96	-0.06939	40.67	4.04	4.00
lcl|NC_060942.1_cds_NP_001136202.1_109955	61.66	38.34	-0.02871	78.87	5.17	3.75
lcl|NC_060942.1_cds_NP_001783.2_109973	46.42	53.58	0.01029	44.54	3.70	4.21
lcl|NC_060942.1_cds_NP_001932.2_109975	42.36	57.64	0.07368	35.90	3.86	4.42
lcl|NC_060942.1_cds_NP_077740.1_109977	43.05	56.95	0.04893	37.80	3.72	4.38
lcl|NC_060942.1_cds_NP_077739.1_109981	41.71	58.29	0.03214	35.87	3.53	4.29
lcl|NC_060942.1_cds_NP_001933.2_109984	43.27	56.73	0.06676	36.67	3.43	4.17
lcl|NC_060942.1_cds_NP_001127925.1_109986	45.25	54.75	0.07714	41.04	3.71	4.17
lcl|NC_060942.1_cds_NP_001935.2_109987	45.30	54.7	0.02723	38.40	3.56	4.16
lcl|NC_060942.1_cds_NP_001934.2_109989	44.21	55.79	0.04178	38.16	3.71	4.10
lcl|NC_060942.1_cds_XP_054174269.1_110006	40.32	59.68	0.02071	31.38	3.58	4.33
lcl|NC_060942.1_cds_NP_001229338.1_110027	52.34	47.66	-0.07190	57.35	3.74	3.72
lcl|NC_060942.1_cds_NP_001358049.1_110037	35.76	64.24	0.12017	32.29	3.27	4.73
lcl|NC_060942.1_cds_XP_054175199.1_110044	46.15	53.85	-0.07287	40.40	3.65	4.02
lcl|NC_060942.1_cds_NP_001229804.1_110209	44.32	55.68	0.09275	39.13	3.50	4.10
lcl|NC_060942.1_cds_NP_060417.4_110220	52.72	47.28	0.00711	58.38	4.10	3.79
lcl|NC_060942.1_cds_XP_054175138.1_110221	54.37	45.63	0.01642	62.02	3.97	3.94
lcl|NC_060942.1_cds_NP_002638.2_110418	41.59	58.41	0.11011	39.64	3.53	4.40
lcl|NC_060942.1_cds_XP_054174483.1_110426	53.34	46.66	-0.05814	60.94	3.96	3.75
lcl|NC_060942.1_cds_NP_009094.3_110446	55.23	44.77	-0.12189	70.90	3.84	3.43
lcl|NC_060942.1_cds_XP_054174881.1_110480	47.47	52.53	-0.00621	51.33	3.61	4.00
lcl|NC_060942.1_cds_NP_001371403.1_110505	54.49	45.51	0.12349	72.38	4.00	3.73
lcl|NC_060942.1_cds_XP_054174994.1_110580	67.65	32.35	-0.06014	79.04	6.38	3.98
lcl|NC_060942.1_cds_NP_001073936.1_110699	52.51	47.49	0.00721	68.47	3.90	3.80
lcl|NC_060942.1_cds_NP_005206.2_110904	48.99	51.01	-0.05263	45.65	3.58	3.91
lcl|NC_060942.1_cds_XP_047302794.1_110944	50.11	49.89	-0.43662	37.70	3.10	3.98
lcl|NC_060942.1_cds_NP_001369416.1_111026	46.30	53.7	0.01111	40.98	3.69	4.17
lcl|NC_060942.1_cds_NP_005594.2_111053	45.45	54.55	0.01699	50.16	3.72	4.14
lcl|NC_060942.1_cds_XP_054174357.1_111077	54.31	45.69	-0.02122	58.99	4.34	3.94
lcl|NC_060942.1_cds_NP_443179.3_111110	47.97	52.03	0.02881	45.65	3.52	4.02
lcl|NC_060942.1_cds_XP_054174719.1_111140	50.12	49.88	-0.07016	56.61	3.67	3.94
lcl|NC_060942.1_cds_NP_001425825.1_111228	40.58	59.42	0.01778	39.28	3.34	4.19
lcl|NC_060942.1_cds_NP_001333158.1_111249	44.71	55.29	0.05721	39.33	3.91	4.08
lcl|NC_060942.1_cds_NP_060212.4_111278	54.71	45.29	-0.04599	54.54	4.95	3.83
lcl|NC_060942.1_cds_NP_919431.2_111279	58.98	41.02	-0.02039	66.82	5.06	3.86
lcl|NC_060942.1_cds_NP_115536.2_111342	39.93	60.07	0.06951	36.44	3.50	4.52
lcl|NC_060942.1_cds_XP_054174452.1_111385	43.59	56.41	-0.00789	41.50	3.46	4.10
lcl|NC_060942.1_cds_NP_060227.2_111446	47.96	52.04	0.08467	48.47	4.08	4.09
lcl|NC_060942.1_cds_NP_001295139.1_111457	58.66	41.34	-0.05746	78.76	4.28	3.57
lcl|NC_060942.1_cds_XP_054175354.1_111462	65.89	34.11	-0.00130	79.90	4.94	3.52
lcl|NC_060942.1_cds_XP_054175068.1_111475	53.64	46.36	-0.04640	61.69	3.98	4.00
lcl|NC_060942.1_cds_NP_741996.2_111506	68.74	31.26	-0.09877	87.32	5.49	3.58
lcl|NC_060942.1_cds_XP_054174550.1_111517	50.95	49.05	0.04566	60.51	3.91	3.89
lcl|NC_060942.1_cds_NP_001265598.1_111545	65.11	34.89	-0.15727	80.08	4.74	3.73
lcl|NC_060942.1_cds_NP_004706.3_111560	64.21	35.79	0.07285	76.82	4.71	3.73
lcl|NC_060942.1_cds_NP_055728.1_111599	50.38	49.62	-0.03448	51.41	3.85	4.07
lcl|NC_060943.1_cds_NP_001185.3_111665	69.55	30.45	-0.07916	94.27	7.03	3.25
lcl|NC_060943.1_cds_NP_005472.2_111723	64.69	35.31	-0.06338	87.93	4.36	3.47
lcl|NC_060943.1_cds_NP_619635.1_111741	71.14	28.86	-0.05386	88.12	5.50	3.32
lcl|NC_060943.1_cds_NP_061985.2_111756	64.60	35.4	-0.00985	79.04	4.46	3.41
lcl|NC_060943.1_cds_XP_054176379.1_111774	65.88	34.12	0.02571	83.91	4.64	3.32
lcl|NC_060943.1_cds_NP_055778.2_111793	66.69	33.31	-0.02669	89.25	5.07	3.24
lcl|NC_060943.1_cds_XP_054175471.1_111862	71.89	28.11	-0.05880	86.44	5.48	3.29
lcl|NC_060943.1_cds_NP_620168.1_111969	59.36	40.64	-0.02201	82.09	4.12	3.62
lcl|NC_060943.1_cds_XP_054177499.1_111972	67.56	32.44	-0.06743	81.34	5.15	3.56
lcl|NC_060943.1_cds_NP_001248755.1_112015	58.42	41.58	-0.00985	82.07	4.26	3.56
lcl|NC_060943.1_cds_NP_001398070.1_112022	65.00	35	-0.08582	80.74	4.96	3.75
lcl|NC_060943.1_cds_NP_001382442.1_112043	64.93	35.07	0.01173	79.07	4.37	3.55
lcl|NC_060943.1_cds_NP_001398073.1_112147	58.91	41.09	-0.15604	64.34	4.17	3.50
lcl|NC_060943.1_cds_XP_054176526.1_112168	63.39	36.61	0.02293	75.35	4.62	3.31
lcl|NC_060943.1_cds_XP_054176331.1_112184	67.98	32.02	-0.04742	80.34	4.75	3.39
lcl|NC_060943.1_cds_NP_001952.1_112197	60.85	39.15	0.00765	85.68	4.56	3.51
lcl|NC_060943.1_cds_XP_054176101.1_112222	64.75	35.25	0.09045	73.44	4.68	3.52
lcl|NC_060943.1_cds_NP_005474.2_112268	57.78	42.22	0.09102	70.43	4.32	3.75
lcl|NC_060943.1_cds_XP_054177885.1_112294	61.76	38.24	0.07953	70.87	4.32	3.28
lcl|NC_060943.1_cds_NP_115484.2_112299	68.95	31.05	-0.04405	85.15	5.33	3.24
lcl|NC_060943.1_cds_XP_054178532.1_112320	59.70	40.3	-0.05542	80.15	4.33	3.62
lcl|NC_060943.1_cds_NP_001398077.1_112362	63.48	36.52	-0.00650	84.17	4.55	3.63
lcl|NC_060943.1_cds_NP_002841.3_112408	62.36	37.64	-0.03291	80.71	4.64	3.49
lcl|NC_060943.1_cds_NP_055464.1_112415	58.21	41.79	0.17167	63.94	4.54	4.04
lcl|NC_060943.1_cds_NP_001188267.1_112418	56.43	43.57	0.17889	59.91	4.39	3.93
lcl|NC_060943.1_cds_XP_054176432.1_112446	49.09	50.91	-0.04396	60.23	3.97	4.32
lcl|NC_060943.1_cds_XP_054178183.1_112601	60.33	39.67	-0.13625	68.89	4.38	3.60
lcl|NC_060943.1_cds_NP_000055.2_112620	56.41	43.59	-0.01420	74.70	3.92	3.63
lcl|NC_060943.1_cds_NP_005419.2_112662	55.48	44.52	0.03409	72.81	3.99	3.73
lcl|NC_060943.1_cds_XP_054176150.1_112665	49.27	50.73	-0.02695	59.35	3.62	3.81
lcl|NC_060943.1_cds_NP_000199.2_112683	55.60	44.4	0.00650	71.80	4.09	3.66
lcl|NC_060943.1_cds_XP_054176347.1_112684	61.15	38.85	0.02063	75.26	4.48	3.65
lcl|NC_060943.1_cds_NP_001159583.1_112715	63.81	36.19	0.00380	79.80	4.46	3.53
lcl|NC_060943.1_cds_NP_001073898.1_112720	67.08	32.92	-0.05681	79.56	4.91	3.49
lcl|NC_060943.1_cds_NP_064581.2_112722	61.57	38.43	0.01455	83.41	4.61	3.42
lcl|NC_060943.1_cds_NP_001177396.1_112762	67.90	32.1	-0.31706	60.80	4.75	3.19
lcl|NC_060943.1_cds_XP_054178333.1_112798	61.90	38.1	0.01397	73.46	4.20	3.34
lcl|NC_060943.1_cds_XP_054176429.1_112817	71.21	28.79	0.02842	81.56	5.20	3.14
lcl|NC_060943.1_cds_NP_001427538.1_112857	60.30	39.7	0.00000	79.82	4.51	3.58
lcl|NC_060943.1_cds_XP_054178234.1_112864	64.70	35.3	-0.04021	78.84	4.47	3.39
lcl|NC_060943.1_cds_NP_001401615.1_112897	50.74	49.26	-0.22753	48.78	3.53	3.69
lcl|NC_060943.1_cds_NP_056534.2_113047	65.16	34.84	0.07882	58.08	4.55	3.40
lcl|NC_060943.1_cds_NP_001124295.1_113071	55.87	44.13	0.01498	69.14	4.11	3.83
lcl|NC_060943.1_cds_NP_003250.3_113081	68.36	31.64	0.03848	76.86	4.88	3.46
lcl|NC_060943.1_cds_NP_001372133.1_113111	61.79	38.21	-0.00858	76.79	4.27	3.59
lcl|NC_060943.1_cds_NP_001104777.1_113122	61.22	38.78	-0.05709	75.87	4.39	3.56
lcl|NC_060943.1_cds_NP_001381738.1_113153	58.40	41.6	0.03238	68.30	4.27	3.74
lcl|NC_060943.1_cds_NP_001005360.1_113182	58.90	41.1	-0.06433	79.22	4.49	3.44
lcl|NC_060943.1_cds_NP_001374212.1_113208	61.07	38.93	-0.01365	78.63	4.54	3.66
lcl|NC_060943.1_cds_NP_000518.1_113232	58.46	41.54	-0.01722	76.77	4.08	3.57
lcl|NC_060943.1_cds_NP_001366481.1_113260	65.23	34.77	-0.03030	76.28	4.34	3.29
lcl|NC_060943.1_cds_XP_054177515.1_113271	61.53	38.47	-0.05587	77.29	4.44	3.55
lcl|NC_060943.1_cds_NP_001427499.1_113464	60.78	39.22	-0.02545	75.72	4.45	3.70
lcl|NC_060943.1_cds_NP_001369171.1_113485	57.68	42.32	-0.07079	78.95	3.96	3.67
lcl|NC_060943.1_cds_NP_055790.1_113517	63.65	36.35	-0.08400	77.34	4.62	3.57
lcl|NC_060943.1_cds_NP_075461.2_113563	59.68	40.32	-0.03312	75.85	4.74	3.86
lcl|NC_060943.1_cds_XP_054177768.1_113586	65.33	34.67	-0.02408	82.99	4.81	3.52
lcl|NC_060943.1_cds_XP_054178111.1_113607	62.05	37.95	-0.00126	61.27	4.19	3.82
lcl|NC_060943.1_cds_NP_060191.3_113613	63.13	36.87	-0.02496	73.42	4.53	3.27
lcl|NC_060943.1_cds_XP_054177648.1_113651	67.34	32.66	-0.07902	84.77	4.71	3.35
lcl|NC_060943.1_cds_XP_054176180.1_113686	62.73	37.27	-0.09097	82.48	4.63	3.45
lcl|NC_060943.1_cds_NP_510966.1_113694	58.21	41.79	-0.05890	75.96	4.19	3.60
lcl|NC_060943.1_cds_NP_998725.1_113700	64.21	35.79	0.02735	80.61	4.69	3.71
lcl|NC_060943.1_cds_XP_054176754.1_113737	56.92	43.08	-0.09639	70.88	3.98	3.82
lcl|NC_060943.1_cds_XP_054178431.1_113787	67.58	32.42	-0.11242	75.42	4.83	3.42
lcl|NC_060943.1_cds_NP_000426.2_113796	66.44	33.56	-0.03241	74.12	4.58	3.33
lcl|NC_060943.1_cds_NP_001366220.1_113801	60.75	39.25	-0.18277	72.49	4.55	3.81
lcl|NC_060943.1_cds_NP_001358518.1_113823	65.68	34.32	-0.05317	76.35	4.57	3.41
lcl|NC_060943.1_cds_NP_001387306.1_113834	66.37	33.63	-0.01237	74.58	4.65	3.49
lcl|NC_060943.1_cds_NP_001425153.1_113895	54.80	45.2	-0.03806	63.21	3.93	3.76
lcl|NC_060943.1_cds_NP_006378.3_113911	64.63	35.37	-0.14061	81.79	4.95	3.58
lcl|NC_060943.1_cds_XP_054176669.1_113918	58.17	41.83	0.01208	70.61	4.04	3.50
lcl|NC_060943.1_cds_NP_056075.1_113928	60.85	39.15	0.01178	82.37	4.48	3.83
lcl|NC_060943.1_cds_XP_054176527.1_113933	61.81	38.19	-0.00842	75.38	4.44	3.62
lcl|NC_060943.1_cds_NP_004136.2_113948	60.32	39.68	-0.01050	80.03	4.29	3.87
lcl|NC_060943.1_cds_NP_066010.1_113978	66.94	33.06	0.01616	82.73	5.08	3.57
lcl|NC_060943.1_cds_NP_001073890.2_114027	57.43	42.57	0.00477	77.82	4.03	3.63
lcl|NC_060943.1_cds_NP_060644.4_114028	68.21	31.79	-0.06777	80.75	4.71	3.14
lcl|NC_060943.1_cds_NP_001154829.1_114064	62.86	37.14	-0.05707	73.77	4.28	3.59
lcl|NC_060943.1_cds_NP_001427368.1_114077	62.22	37.78	-0.04095	77.16	4.54	3.50
lcl|NC_060943.1_cds_NP_001380430.1_114122	64.26	35.74	-0.08875	77.80	4.76	3.33
lcl|NC_060943.1_cds_NP_001138776.1_114174	62.55	37.45	-0.09233	71.71	4.20	3.50
lcl|NC_060943.1_cds_XP_054177645.1_114258	60.13	39.87	0.00341	79.61	4.43	3.92
lcl|NC_060943.1_cds_XP_054175462.1_114296	51.88	48.12	0.01799	54.38	3.97	4.08
lcl|NC_060943.1_cds_NP_004377.2_114342	61.62	38.38	-0.00327	67.78	4.21	3.46
lcl|NC_060943.1_cds_NP_694953.2_114411	68.25	31.75	-0.03419	81.59	4.67	3.40
lcl|NC_060943.1_cds_NP_057657.2_114423	63.99	36.01	-0.02468	75.08	4.52	3.43
lcl|NC_060943.1_cds_NP_065143.2_114429	62.49	37.51	-0.05356	83.65	4.40	3.37
lcl|NC_060943.1_cds_NP_009084.2_114548	37.84	62.16	0.02338	34.50	3.16	3.80
