sequence	Cluster
lcl|NC_060931.1_cds_NP_001362453.1_51152	2
lcl|NC_060931.1_cds_NP_001418285.1_51169	3
lcl|NC_060931.1_cds_NP_055384.1_51226	3
lcl|NC_060931.1_cds_XP_054213081.1_51412	1
lcl|NC_060931.1_cds_NP_775835.2_51489	3
lcl|NC_060931.1_cds_NP_001362693.1_51540	2
lcl|NC_060931.1_cds_XP_054213436.1_51551	1
lcl|NC_060931.1_cds_NP_001350422.1_51554	1
lcl|NC_060931.1_cds_XP_054214345.1_51566	1
lcl|NC_060931.1_cds_NP_005951.1_51586	3
lcl|NC_060931.1_cds_NP_001035194.1_51590	3
lcl|NC_060931.1_cds_NP_001189472.1_51640	2
lcl|NC_060931.1_cds_NP_005036.2_51813	3
lcl|NC_060931.1_cds_XP_054214620.1_51820	3
lcl|NC_060931.1_cds_NP_001372525.1_51875	3
lcl|NC_060931.1_cds_NP_689963.2_51879	3
lcl|NC_060931.1_cds_NP_002640.2_51898	2
lcl|NC_060931.1_cds_XP_054214165.1_51959	2
lcl|NC_060931.1_cds_XP_054213603.1_51964	3
lcl|NC_060931.1_cds_XP_054214247.1_52059	3
lcl|NC_060931.1_cds_XP_054215383.1_52124	2
lcl|NC_060931.1_cds_NP_002702.2_52156	2
lcl|NC_060931.1_cds_XP_054214230.1_52196	3
lcl|NC_060931.1_cds_NP_000483.3_52218	3
lcl|NC_060931.1_cds_NP_219499.1_52219	3
lcl|NC_060931.1_cds_NP_079189.4_52251	2
lcl|NC_060931.1_cds_NP_002842.2_52267	1
lcl|NC_060931.1_cds_NP_001350318.1_52304	2
lcl|NC_060931.1_cds_NP_001358015.1_52365	1
lcl|NC_060931.1_cds_NP_055205.2_52430	1
lcl|NC_060931.1_cds_NP_001382358.1_52439	2
lcl|NC_060931.1_cds_XP_054214784.1_52496	1
lcl|NC_060931.1_cds_NP_001449.3_52517	1
lcl|NC_060931.1_cds_NP_001353051.1_52522	1
lcl|NC_060931.1_cds_NP_001369145.1_52539	1
lcl|NC_060931.1_cds_NP_065755.1_52563	1
lcl|NC_060931.1_cds_NP_036265.3_52643	1
lcl|NC_060931.1_cds_NP_065962.1_52657	1
lcl|NC_060931.1_cds_NP_068579.3_52669	3
lcl|NC_060931.1_cds_NP_001352629.1_52678	1
lcl|NC_060931.1_cds_NP_848658.3_52747	3
lcl|NC_060931.1_cds_NP_055950.2_52810	1
lcl|NC_060931.1_cds_XP_054215288.1_52840	2
lcl|NC_060931.1_cds_NP_056989.2_52854	2
lcl|NC_060931.1_cds_NP_065683.2_52867	3
lcl|NC_060931.1_cds_NP_001158137.1_52872	2
lcl|NC_060931.1_cds_NP_001350420.1_52877	3
lcl|NC_060931.1_cds_NP_775840.3_52889	1
lcl|NC_060931.1_cds_XP_054213962.1_52914	3
lcl|NC_060931.1_cds_NP_085150.1_52935	2
lcl|NC_060931.1_cds_NP_001349607.1_52965	3
lcl|NC_060931.1_cds_NP_001352622.1_53026	1
lcl|NC_060931.1_cds_NP_001280555.1_53035	1
lcl|NC_060931.1_cds_XP_054213437.1_53130	1
lcl|NC_060931.1_cds_NP_000074.3_53168	1
lcl|NC_060931.1_cds_NP_005223.4_53185	1
lcl|NC_060931.1_cds_NP_001350467.1_53190	1
lcl|NC_060931.1_cds_NP_055534.2_53202	1
lcl|NC_060931.1_cds_XP_054214996.1_53220	3
lcl|NC_060931.1_cds_NP_054860.1_53265	3
lcl|NC_060931.1_cds_XP_054213881.1_53332	2
lcl|NC_060931.1_cds_NP_001381420.1_53339	3
lcl|NC_060931.1_cds_NP_001092690.1_53380	3
lcl|NC_060931.1_cds_XP_054214143.1_53496	2
lcl|NC_060931.1_cds_NP_000594.2_53508	2
lcl|NC_060931.1_cds_XP_054213910.1_53512	1
lcl|NC_060931.1_cds_NP_003031.3_53528	1
lcl|NC_060931.1_cds_XP_054213181.1_53550	2
lcl|NC_060931.1_cds_NP_733751.2_53694	1
lcl|NC_060931.1_cds_NP_570629.2_53711	2
lcl|NC_060931.1_cds_NP_031375.3_53718	2
lcl|NC_060931.1_cds_NP_444271.2_53740	2
lcl|NC_060931.1_cds_NP_001340295.1_53793	2
lcl|NC_060931.1_cds_NP_055486.2_53797	2
lcl|NC_060931.1_cds_NP_001295197.1_53818	3
lcl|NC_060931.1_cds_XP_054214493.1_53845	2
lcl|NC_060931.1_cds_NP_001354702.1_53851	2
lcl|NC_060931.1_cds_XP_054214532.1_53855	2
lcl|NC_060932.1_cds_NP_001333739.1_53931	2
lcl|NC_060932.1_cds_XP_054217513.1_53935	3
lcl|NC_060932.1_cds_NP_003961.3_53958	2
lcl|NC_060932.1_cds_NP_150094.5_53960	3
lcl|NC_060932.1_cds_XP_054217199.1_53973	2
lcl|NC_060932.1_cds_NP_849188.4_54139	3
lcl|NC_060932.1_cds_NP_003738.2_54156	2
lcl|NC_060932.1_cds_NP_004216.2_54175	1
lcl|NC_060932.1_cds_NP_001356688.1_54179	3
lcl|NC_060932.1_cds_NP_001335010.1_54278	3
lcl|NC_060932.1_cds_NP_001349986.1_54426	2
lcl|NC_060932.1_cds_NP_001339561.2_54445	1
lcl|NC_060932.1_cds_NP_001399795.1_54497	3
lcl|NC_060932.1_cds_NP_001093631.1_54640	1
lcl|NC_060932.1_cds_NP_005135.2_54739	1
lcl|NC_060932.1_cds_NP_006120.1_54760	3
lcl|NC_060932.1_cds_NP_001129193.1_54768	1
lcl|NC_060932.1_cds_NP_001380926.1_54809	1
lcl|NC_060932.1_cds_NP_005373.2_54882	2
lcl|NC_060932.1_cds_NP_079216.4_54885	3
lcl|NC_060932.1_cds_NP_689775.2_54895	2
lcl|NC_060932.1_cds_XP_054216027.1_54945	3
lcl|NC_060932.1_cds_XP_054216003.1_55075	1
lcl|NC_060932.1_cds_XP_054216164.1_55135	2
lcl|NC_060932.1_cds_NP_001337091.1_55194	3
lcl|NC_060932.1_cds_NP_000544.2_55199	2
lcl|NC_060932.1_cds_XP_054216363.1_55205	2
lcl|NC_060932.1_cds_NP_001425346.1_55250	3
lcl|NC_060932.1_cds_NP_001027006.2_55268	3
lcl|NC_060932.1_cds_XP_054216232.1_55287	3
lcl|NC_060932.1_cds_NP_001002814.2_55293	3
lcl|NC_060932.1_cds_NP_075447.1_55341	2
lcl|NC_060932.1_cds_NP_001167538.1_55364	3
lcl|NC_060932.1_cds_NP_001135918.1_55501	3
lcl|NC_060932.1_cds_NP_006757.2_55509	1
lcl|NC_060932.1_cds_XP_054216177.1_55625	3
lcl|NC_060932.1_cds_NP_008835.5_55682	2
lcl|NC_060932.1_cds_NP_877423.1_55683	2
lcl|NC_060932.1_cds_NP_653252.4_55722	2
lcl|NC_060932.1_cds_NP_001339760.1_55748	3
lcl|NC_060932.1_cds_XP_054217591.1_55812	2
lcl|NC_060932.1_cds_NP_006260.1_55853	2
lcl|NC_060932.1_cds_NP_079107.6_55864	1
lcl|NC_060932.1_cds_NP_001138244.1_55923	2
lcl|NC_060932.1_cds_XP_054216749.1_55948	1
lcl|NC_060932.1_cds_NP_079330.2_56151	1
lcl|NC_060932.1_cds_XP_054217222.1_56172	2
lcl|NC_060932.1_cds_NP_001400123.1_56225	2
lcl|NC_060932.1_cds_NP_079146.2_56231	3
lcl|NC_060932.1_cds_NP_001399759.1_56246	3
lcl|NC_060932.1_cds_NP_112220.2_56281	3
lcl|NC_060932.1_cds_XP_054215522.1_56311	3
lcl|NC_060932.1_cds_XP_054217430.1_56372	2
lcl|NC_060932.1_cds_NP_004761.2_56375	3
lcl|NC_060932.1_cds_NP_078997.4_56465	2
lcl|NC_060932.1_cds_NP_001099009.1_56506	2
lcl|NC_060932.1_cds_XP_054217376.1_56605	3
lcl|NC_060932.1_cds_NP_008944.1_56674	2
lcl|NC_060932.1_cds_NP_976324.2_56820	1
lcl|NC_060932.1_cds_NP_714915.3_56834	1
lcl|NC_060932.1_cds_NP_001400880.1_56858	1
lcl|NC_060932.1_cds_NP_036547.1_56866	2
lcl|NC_060932.1_cds_NP_056311.2_56870	1
lcl|NC_060932.1_cds_NP_060334.2_56892	2
lcl|NC_060932.1_cds_NP_002371.3_56951	3
lcl|NC_060932.1_cds_NP_055844.2_56959	2
lcl|NC_060932.1_cds_NP_060360.3_57001	3
lcl|NC_060932.1_cds_NP_056483.3_57013	3
lcl|NC_060932.1_cds_NP_001361250.1_57029	2
lcl|NC_060932.1_cds_NP_001340766.1_57040	2
lcl|NC_060932.1_cds_NP_056986.2_57114	1
lcl|NC_060932.1_cds_XP_054217545.1_57156	2
lcl|NC_060932.1_cds_NP_038465.1_57233	2
lcl|NC_060932.1_cds_NP_036214.2_57234	3
lcl|NC_060932.1_cds_NP_001185461.1_57245	1
lcl|NC_060932.1_cds_XP_054217482.1_57281	3
lcl|NC_060932.1_cds_NP_937756.1_57320	3
lcl|NC_060932.1_cds_NP_054831.2_57325	3
lcl|NC_060932.1_cds_XP_054216623.1_57368	3
lcl|NC_060932.1_cds_NP_001424267.1_57372	1
lcl|NC_060932.1_cds_NP_001400421.1_57385	3
lcl|NC_060932.1_cds_NP_071328.2_57395	2
lcl|NC_060932.1_cds_NP_001349726.1_57404	3
lcl|NC_060932.1_cds_NP_663622.2_57437	2
lcl|NC_060932.1_cds_NP_009153.3_57471	2
lcl|NC_060932.1_cds_NP_054828.2_57474	2
lcl|NC_060932.1_cds_NP_659400.3_57494	2
lcl|NC_060932.1_cds_XP_054217008.1_57499	3
lcl|NC_060932.1_cds_NP_055661.3_57553	1
lcl|NC_060932.1_cds_NP_001349853.1_57679	3
lcl|NC_060932.1_cds_NP_001106.1_57701	2
lcl|NC_060932.1_cds_XP_054216146.1_57705	1
lcl|NC_060932.1_cds_NP_004510.1_57714	3
lcl|NC_060932.1_cds_XP_054216528.1_57747	1
lcl|NC_060932.1_cds_NP_003226.4_57777	3
lcl|NC_060932.1_cds_XP_054216915.1_57822	1
lcl|NC_060932.1_cds_XP_054216511.1_57846	3
lcl|NC_060932.1_cds_NP_690848.1_57867	3
lcl|NC_060932.1_cds_XP_054217303.1_57874	3
lcl|NC_060932.1_cds_XP_054216272.1_57895	2
lcl|NC_060932.1_cds_XP_054216858.1_57929	3
lcl|NC_060932.1_cds_NP_001349727.1_58082	2
lcl|NC_060932.1_cds_XP_054216833.1_58106	3
lcl|NC_060932.1_cds_XP_054215930.1_58201	1
lcl|NC_060932.1_cds_XP_054216900.1_58212	2
lcl|NC_060932.1_cds_XP_054216143.1_58310	3
lcl|NC_060932.1_cds_NP_940890.4_58424	2
lcl|NC_060932.1_cds_NP_874365.3_58433	1
lcl|NC_060932.1_cds_NP_112598.3_58460	2
lcl|NC_060932.1_cds_XP_054216638.1_58479	2
lcl|NC_060932.1_cds_NP_001304824.1_58507	1
lcl|NC_060932.1_cds_XP_054216259.1_58517	2
lcl|NC_060932.1_cds_XP_054216390.1_58532	2
lcl|NC_060932.1_cds_XP_054217110.1_58544	3
lcl|NC_060932.1_cds_NP_037423.2_58636	2
lcl|NC_060932.1_cds_NP_038460.4_58651	3
lcl|NC_060932.1_cds_NP_665697.1_58684	2
lcl|NC_060932.1_cds_NP_001399948.1_58729	1
lcl|NC_060932.1_cds_XP_054217266.1_58762	2
lcl|NC_060933.1_cds_NP_982272.2_58874	3
lcl|NC_060933.1_cds_NP_001341263.1_58878	3
lcl|NC_060933.1_cds_NP_003061.3_58961	2
lcl|NC_060933.1_cds_NP_003374.3_58968	3
lcl|NC_060933.1_cds_NP_001035878.1_59007	1
lcl|NC_060933.1_cds_NP_001309124.1_59056	1
lcl|NC_060933.1_cds_NP_065880.2_59090	1
lcl|NC_060933.1_cds_XP_054219837.1_59104	1
lcl|NC_060933.1_cds_NP_001017969.2_59115	2
lcl|NC_060933.1_cds_NP_036548.1_59121	1
lcl|NC_060933.1_cds_NP_001340926.1_59151	1
lcl|NC_060933.1_cds_NP_001364887.1_59222	3
lcl|NC_060933.1_cds_NP_001362342.1_59286	1
lcl|NC_060933.1_cds_XP_054218084.1_59341	3
lcl|NC_060933.1_cds_NP_001342476.1_59408	2
lcl|NC_060933.1_cds_NP_060107.3_59436	3
lcl|NC_060933.1_cds_NP_060208.2_59440	2
lcl|NC_060933.1_cds_XP_054220139.1_59464	3
lcl|NC_060933.1_cds_NP_060115.3_59482	2
lcl|NC_060933.1_cds_NP_001317569.1_59485	1
lcl|NC_060933.1_cds_XP_054219141.1_59525	3
lcl|NC_060933.1_cds_NP_000450.3_59662	3
lcl|NC_060933.1_cds_XP_054218981.1_59703	1
lcl|NC_060933.1_cds_NP_055129.2_59711	3
lcl|NC_060933.1_cds_NP_005793.2_59716	1
lcl|NC_060933.1_cds_NP_722516.1_59723	1
lcl|NC_060933.1_cds_NP_001305687.1_59766	1
lcl|NC_060933.1_cds_NP_075068.2_59784	1
lcl|NC_060933.1_cds_NP_001340361.1_59786	2
lcl|NC_060933.1_cds_NP_001356991.2_59809	1
lcl|NC_060933.1_cds_XP_054218884.1_59827	3
lcl|NC_060933.1_cds_NP_001135389.1_59899	3
lcl|NC_060933.1_cds_NP_976044.2_59922	3
lcl|NC_060933.1_cds_NP_116023.2_59931	1
lcl|NC_060933.1_cds_NP_001358118.1_59960	1
lcl|NC_060933.1_cds_NP_055621.2_59976	1
lcl|NC_060933.1_cds_NP_006280.3_60009	1
lcl|NC_060933.1_cds_XP_054219312.1_60015	1
lcl|NC_060933.1_cds_NP_001365852.1_60027	1
lcl|NC_060933.1_cds_XP_054219062.1_60059	1
lcl|NC_060933.1_cds_NP_066934.1_60088	3
lcl|NC_060933.1_cds_XP_054218696.1_60242	3
lcl|NC_060933.1_cds_NP_001358152.1_60252	3
lcl|NC_060933.1_cds_XP_054218578.1_60298	3
lcl|NC_060933.1_cds_NP_387504.2_60307	2
lcl|NC_060933.1_cds_NP_001078921.3_60309	3
lcl|NC_060933.1_cds_NP_056482.2_60314	3
lcl|NC_060933.1_cds_XP_054219696.1_60345	3
lcl|NC_060933.1_cds_XP_054218924.1_60363	3
lcl|NC_060933.1_cds_XP_054220412.1_60387	3
lcl|NC_060933.1_cds_XP_054218679.1_60391	3
lcl|NC_060933.1_cds_NP_001076593.1_60396	3
lcl|NC_060933.1_cds_NP_001163887.1_60437	2
lcl|NC_060933.1_cds_NP_001154.2_60462	2
lcl|NC_060933.1_cds_NP_055925.2_60489	2
lcl|NC_060933.1_cds_NP_001353076.1_60512	3
lcl|NC_060933.1_cds_XP_054218563.1_60525	3
lcl|NC_060933.1_cds_NP_060132.3_60591	3
lcl|NC_060933.1_cds_NP_001358972.1_60618	3
lcl|NC_060933.1_cds_XP_054218146.1_60659	3
lcl|NC_060933.1_cds_NP_150648.2_60680	2
lcl|NC_060933.1_cds_XP_054219652.1_60699	3
lcl|NC_060933.1_cds_NP_001138669.1_60773	1
lcl|NC_060933.1_cds_NP_997299.2_60774	1
lcl|NC_060933.1_cds_NP_001001670.1_60776	3
lcl|NC_060933.1_cds_XP_054219218.1_60824	1
lcl|NC_060933.1_cds_NP_006171.2_60867	2
lcl|NC_060933.1_cds_NP_001273644.1_60906	1
lcl|NC_060933.1_cds_XP_054219767.1_60952	3
lcl|NC_060933.1_cds_XP_054218179.1_60963	3
lcl|NC_060933.1_cds_NP_849150.3_60982	3
lcl|NC_060933.1_cds_XP_054218966.1_60983	3
lcl|NC_060933.1_cds_NP_001337907.1_61004	3
lcl|NC_060933.1_cds_XP_054219750.1_61017	1
lcl|NC_060933.1_cds_NP_001358124.1_61058	3
lcl|NC_060933.1_cds_NP_004551.2_61129	2
lcl|NC_060933.1_cds_NP_001365498.1_61167	3
lcl|NC_060933.1_cds_NP_001425109.1_61169	2
lcl|NC_060933.1_cds_NP_001003800.1_61205	2
lcl|NC_060933.1_cds_XP_054219901.1_61210	3
lcl|NC_060933.1_cds_NP_001269323.1_61262	2
lcl|NC_060933.1_cds_NP_001426031.1_61295	2
lcl|NC_060933.1_cds_XP_054219085.1_61310	3
lcl|NC_060933.1_cds_NP_001372995.1_61337	3
lcl|NC_060933.1_cds_NP_000255.2_61399	3
lcl|NC_060933.1_cds_NP_064592.3_61408	3
lcl|NC_060933.1_cds_NP_065944.3_61487	3
lcl|NC_060933.1_cds_NP_055105.2_61489	3
lcl|NC_060933.1_cds_NP_001254500.1_61542	1
lcl|NC_060933.1_cds_NP_005449.5_61549	3
lcl|NC_060933.1_cds_NP_775822.3_61553	2
lcl|NC_060933.1_cds_NP_001846.3_61560	3
lcl|NC_060933.1_cds_NP_055240.2_61601	3
lcl|NC_060933.1_cds_NP_060216.2_61606	1
lcl|NC_060933.1_cds_XP_054219263.1_61641	1
lcl|NC_060933.1_cds_NP_597702.2_61644	3
lcl|NC_060933.1_cds_NP_006435.2_61648	1
lcl|NC_060933.1_cds_NP_005493.2_61684	1
lcl|NC_060933.1_cds_XP_054219409.1_61769	3
lcl|NC_060933.1_cds_NP_003631.2_61810	1
lcl|NC_060933.1_cds_NP_114401.2_61830	2
lcl|NC_060933.1_cds_XP_054219098.1_61839	2
lcl|NC_060933.1_cds_XP_054219353.1_61841	2
lcl|NC_060933.1_cds_NP_009134.1_61859	3
lcl|NC_060933.1_cds_NP_699197.3_61878	3
lcl|NC_060933.1_cds_XP_054218968.1_61879	3
lcl|NC_060933.1_cds_NP_001351860.1_61966	2
lcl|NC_060933.1_cds_NP_001365140.1_61994	3
lcl|NC_060933.1_cds_NP_056073.1_62060	1
lcl|NC_060933.1_cds_NP_652759.4_62124	3
lcl|NC_060933.1_cds_XP_054217871.1_62138	2
lcl|NC_060933.1_cds_NP_116277.2_62199	3
lcl|NC_060933.1_cds_NP_110394.3_62214	3
lcl|NC_060933.1_cds_XP_054218613.1_62238	3
lcl|NC_060933.1_cds_NP_001425994.1_62313	3
lcl|NC_060933.1_cds_NP_002572.2_62316	1
lcl|NC_060933.1_cds_NP_001351997.1_62324	1
lcl|NC_060933.1_cds_NP_612564.1_62332	3
lcl|NC_060933.1_cds_NP_060719.4_62346	3
lcl|NC_060933.1_cds_NP_001304092.1_62383	3
lcl|NC_060933.1_cds_XP_054217792.1_62386	3
lcl|NC_060933.1_cds_NP_001381939.1_62484	2
lcl|NC_060933.1_cds_NP_001094058.1_62545	1
lcl|NC_060933.1_cds_NP_036329.3_62553	1
lcl|NC_060933.1_cds_NP_775960.4_62582	1
lcl|NC_060933.1_cds_XP_054219324.1_62611	3
lcl|NC_060933.1_cds_NP_001382354.1_62645	1
lcl|NC_060933.1_cds_XP_054218634.1_62690	3
lcl|NC_060933.1_cds_XP_054219942.1_62837	3
lcl|NC_060933.1_cds_NP_659402.1_62911	3
lcl|NC_060933.1_cds_NP_733745.1_62940	1
lcl|NC_060933.1_cds_NP_001244904.1_63004	1
lcl|NC_060933.1_cds_NP_001361198.1_63013	2
lcl|NC_060933.1_cds_NP_001353173.2_63030	1
lcl|NC_060933.1_cds_NP_001338506.1_63057	1
lcl|NC_060933.1_cds_NP_001362247.1_63088	1
lcl|NC_060933.1_cds_XP_054218798.1_63128	1
lcl|NC_060933.1_cds_NP_056169.1_63190	1
lcl|NC_060933.1_cds_NP_001103773.2_63277	2
lcl|NC_060933.1_cds_NP_001278744.1_63325	1
lcl|NC_060933.1_cds_NP_009297.2_63346	3
lcl|NC_060933.1_cds_XP_054217680.1_63353	3
lcl|NC_060933.1_cds_NP_005076.3_63360	1
lcl|NC_060933.1_cds_NP_037450.2_63385	1
lcl|NC_060933.1_cds_XP_054218755.1_63439	3
lcl|NC_060933.1_cds_NP_001338457.1_63493	1
lcl|NC_060933.1_cds_XP_054219694.1_63503	2
lcl|NC_060933.1_cds_NP_001393525.1_63570	3
lcl|NC_060933.1_cds_NP_006257.1_63618	3
lcl|NC_060933.1_cds_XP_054217833.1_63659	1
lcl|NC_060933.1_cds_XP_054220260.1_63686	3
lcl|NC_060933.1_cds_XP_054219722.1_63715	3
lcl|NC_060933.1_cds_NP_000084.3_63744	3
lcl|NC_060933.1_cds_XP_054220317.1_63756	3
lcl|NC_060933.1_cds_XP_054219295.1_63811	2
lcl|NC_060933.1_cds_NP_001424208.1_63821	2
lcl|NC_060933.1_cds_NP_001365117.1_63839	3
lcl|NC_060933.1_cds_NP_001381130.1_63851	3
lcl|NC_060933.1_cds_XP_054220342.1_63890	2
lcl|NC_060933.1_cds_NP_060087.3_63928	2
lcl|NC_060933.1_cds_NP_001073951.2_63960	2
lcl|NC_060933.1_cds_NP_996803.2_63965	1
lcl|NC_060933.1_cds_NP_997698.1_63997	2
lcl|NC_060933.1_cds_XP_047301401.1_64020	2
lcl|NC_060933.1_cds_NP_001424259.1_64060	2
lcl|NC_060933.1_cds_XP_054219157.1_64115	3
lcl|NC_060933.1_cds_XP_054218918.1_64146	2
lcl|NC_060933.1_cds_XP_054219788.1_64214	3
lcl|NC_060933.1_cds_NP_000709.1_64239	2
lcl|NC_060934.1_cds_XP_054221234.1_64289	2
lcl|NC_060934.1_cds_XP_054221295.1_64303	2
lcl|NC_060934.1_cds_NP_001397809.1_64326	3
lcl|NC_060934.1_cds_NP_001374257.1_64389	3
lcl|NC_060934.1_cds_XP_054222975.1_64408	3
lcl|NC_060934.1_cds_NP_001374820.1_64494	2
lcl|NC_060934.1_cds_XP_054222814.1_64507	3
lcl|NC_060934.1_cds_NP_002207.2_64511	3
lcl|NC_060934.1_cds_NP_114129.1_64520	2
lcl|NC_060934.1_cds_XP_054223207.1_64618	3
lcl|NC_060934.1_cds_NP_056357.1_64636	1
lcl|NC_060934.1_cds_NP_061176.4_64640	2
lcl|NC_060934.1_cds_XP_054222209.1_64665	3
lcl|NC_060934.1_cds_NP_001305266.1_64743	2
lcl|NC_060934.1_cds_NP_001010924.1_64832	2
lcl|NC_060934.1_cds_NP_003629.2_64836	3
lcl|NC_060934.1_cds_NP_001072.2_64864	3
lcl|NC_060934.1_cds_NP_002429.1_64908	2
lcl|NC_060934.1_cds_XP_054221709.1_64957	3
lcl|NC_060934.1_cds_NP_006384.1_64984	3
lcl|NC_060934.1_cds_XP_054221822.1_64987	2
lcl|NC_060934.1_cds_NP_001182555.1_64992	2
lcl|NC_060934.1_cds_NP_775104.2_65022	1
lcl|NC_060934.1_cds_NP_062536.2_65050	3
lcl|NC_060934.1_cds_XP_054222382.1_65113	3
lcl|NC_060934.1_cds_NP_065803.2_65135	2
lcl|NC_060934.1_cds_NP_059129.3_65137	3
lcl|NC_060934.1_cds_XP_054221170.1_65204	2
lcl|NC_060934.1_cds_NP_001307686.1_65237	2
lcl|NC_060934.1_cds_NP_001382672.1_65298	2
lcl|NC_060934.1_cds_XP_054222143.1_65326	3
lcl|NC_060934.1_cds_NP_068506.2_65377	3
lcl|NC_060934.1_cds_NP_001336951.1_65378	3
lcl|NC_060934.1_cds_XP_054221008.1_65394	3
lcl|NC_060934.1_cds_NP_001167567.1_65446	2
lcl|NC_060934.1_cds_NP_060757.4_65512	1
lcl|NC_060934.1_cds_XP_054221820.1_65513	2
lcl|NC_060934.1_cds_NP_079485.1_65521	2
lcl|NC_060934.1_cds_NP_001308044.1_65524	3
lcl|NC_060934.1_cds_XP_054223045.1_65553	3
lcl|NC_060934.1_cds_NP_062565.2_65569	2
lcl|NC_060934.1_cds_XP_054223096.1_65673	3
lcl|NC_060934.1_cds_XP_054222664.1_65735	3
lcl|NC_060934.1_cds_NP_055568.3_65792	1
lcl|NC_060934.1_cds_NP_066124.1_65802	2
lcl|NC_060934.1_cds_NP_001354324.1_65988	1
lcl|NC_060934.1_cds_NP_002891.1_66196	3
lcl|NC_060934.1_cds_XP_054220869.1_66244	3
lcl|NC_060934.1_cds_XP_054222398.1_66308	3
lcl|NC_060934.1_cds_NP_001128668.1_66354	3
lcl|NC_060934.1_cds_NP_001333369.1_66362	1
lcl|NC_060934.1_cds_NP_003622.2_66390	2
lcl|NC_060934.1_cds_NP_001005751.1_66400	1
lcl|NC_060934.1_cds_NP_001136235.1_66491	3
lcl|NC_060934.1_cds_XP_054222760.1_66505	3
lcl|NC_060934.1_cds_NP_066267.2_66566	3
lcl|NC_060934.1_cds_NP_115575.1_66638	3
lcl|NC_060934.1_cds_NP_116165.1_66660	2
lcl|NC_060934.1_cds_XP_054221643.1_66670	3
lcl|NC_060934.1_cds_XP_054221433.1_66700	1
lcl|NC_060934.1_cds_XP_054222955.1_66712	3
lcl|NC_060934.1_cds_XP_054220919.1_66771	2
lcl|NC_060934.1_cds_NP_001393294.1_66781	3
lcl|NC_060934.1_cds_NP_060707.2_66796	2
lcl|NC_060934.1_cds_NP_001123633.1_66799	2
lcl|NC_060934.1_cds_NP_079406.4_66833	3
lcl|NC_060934.1_cds_NP_001309294.1_66835	1
lcl|NC_060934.1_cds_NP_055246.2_66945	1
lcl|NC_060934.1_cds_NP_631894.2_66954	1
lcl|NC_060934.1_cds_NP_734465.2_66999	1
lcl|NC_060934.1_cds_NP_071407.4_67006	1
lcl|NC_060934.1_cds_XP_054220650.1_67143	1
lcl|NC_060934.1_cds_NP_001378870.1_67195	1
lcl|NC_060934.1_cds_NP_001107605.1_67198	1
lcl|NC_060934.1_cds_XP_054223201.1_67201	1
lcl|NC_060934.1_cds_XP_054221249.1_67214	1
lcl|NC_060934.1_cds_NP_003626.1_67239	1
lcl|NC_060934.1_cds_NP_054706.1_67309	1
lcl|NC_060934.1_cds_NP_036462.2_67333	3
lcl|NC_060934.1_cds_XP_054221778.1_67430	2
lcl|NC_060934.1_cds_NP_004738.3_67460	1
lcl|NC_060934.1_cds_NP_008986.2_67476	1
lcl|NC_060934.1_cds_XP_054222347.1_67483	3
lcl|NC_060934.1_cds_NP_001265424.1_67535	3
lcl|NC_060934.1_cds_NP_001342192.1_67536	3
lcl|NC_060934.1_cds_XP_054223120.1_67640	3
lcl|NC_060934.1_cds_XP_054222093.1_67651	2
lcl|NC_060934.1_cds_NP_060021.1_67668	3
lcl|NC_060934.1_cds_NP_055860.1_67672	1
lcl|NC_060934.1_cds_NP_079032.2_67722	2
lcl|NC_060934.1_cds_XP_054222111.1_67739	2
lcl|NC_060934.1_cds_NP_001092808.1_67763	3
lcl|NC_060934.1_cds_NP_001271188.1_67926	1
lcl|NC_060934.1_cds_XP_054222802.1_67964	1
lcl|NC_060934.1_cds_NP_003963.1_67972	2
lcl|NC_060934.1_cds_XP_054221719.1_68005	2
lcl|NC_060934.1_cds_NP_004514.2_68019	1
lcl|NC_060934.1_cds_XP_054221510.1_68037	3
lcl|NC_060934.1_cds_NP_006195.3_68058	3
lcl|NC_060934.1_cds_XP_054221979.1_68072	3
lcl|NC_060934.1_cds_NP_001275996.1_68114	2
lcl|NC_060934.1_cds_NP_001371381.1_68161	1
lcl|NC_060934.1_cds_NP_001335937.1_68262	3
lcl|NC_060934.1_cds_NP_001317664.1_68289	2
lcl|NC_060934.1_cds_NP_036597.1_68358	3
lcl|NC_060934.1_cds_NP_001333445.1_68367	3
lcl|NC_060934.1_cds_NP_003052.2_68371	1
lcl|NC_060934.1_cds_NP_055994.2_68380	1
lcl|NC_060934.1_cds_NP_001338285.1_68426	1
lcl|NC_060934.1_cds_NP_001332816.1_68614	2
lcl|NC_060934.1_cds_NP_000383.2_68647	3
lcl|NC_060934.1_cds_XP_054221325.1_68654	3
lcl|NC_060934.1_cds_NP_056305.1_68696	1
lcl|NC_060934.1_cds_NP_001129595.1_68711	1
lcl|NC_060934.1_cds_NP_060363.2_68718	1
lcl|NC_060934.1_cds_XP_054222738.1_68748	1
lcl|NC_060934.1_cds_NP_036347.1_68844	2
lcl|NC_060934.1_cds_XP_054221270.1_68886	1
lcl|NC_060934.1_cds_XP_054223032.1_68919	1
lcl|NC_060934.1_cds_NP_001309863.1_68952	1
lcl|NC_060934.1_cds_NP_001257894.1_68958	1
lcl|NC_060934.1_cds_NP_060119.3_69025	2
lcl|NC_060934.1_cds_NP_001397987.1_69093	1
