sequence	Cluster
lcl|NC_072431.2_cds_XP_055148590.1_34979	2
lcl|NC_072431.2_cds_XP_055148606.1_34989	3
lcl|NC_072431.2_cds_XP_055148612.1_34991	2
lcl|NC_072431.2_cds_XP_055148614.1_34992	1
lcl|NC_072431.2_cds_XP_055148620.1_35006	1
lcl|NC_072431.2_cds_XP_055148608.1_35031	3
lcl|NC_072431.2_cds_XP_063466021.1_35035	3
lcl|NC_072431.2_cds_XP_055150479.2_35036	1
lcl|NC_072431.2_cds_XP_055150413.1_35038	3
lcl|NC_072431.2_cds_XP_055148637.1_35093	2
lcl|NC_072431.2_cds_XP_063502374.1_35126	2
lcl|NC_072431.2_cds_XP_063502401.1_35193	3
lcl|NC_072431.2_cds_XP_055148748.1_35200	2
lcl|NC_072431.2_cds_XP_055148759.1_35226	3
lcl|NC_072431.2_cds_XP_055148752.1_35239	2
lcl|NC_072431.2_cds_XP_055148818.1_35243	3
lcl|NC_072431.2_cds_XP_055148816.1_35246	2
lcl|NC_072431.2_cds_XP_055148848.1_35286	3
lcl|NC_072431.2_cds_XP_055148842.1_35313	1
lcl|NC_072431.2_cds_XP_055148844.1_35333	2
lcl|NC_072431.2_cds_XP_055148858.1_35337	1
lcl|NC_072431.2_cds_XP_055148908.1_35363	2
lcl|NC_072431.2_cds_XP_055148992.1_35478	3
lcl|NC_072431.2_cds_XP_055148998.1_35508	3
lcl|NC_072431.2_cds_XP_055149090.1_35589	3
lcl|NC_072431.2_cds_XP_055149101.1_35602	3
lcl|NC_072431.2_cds_XP_055150511.1_35688	3
lcl|NC_072431.2_cds_XP_063465644.1_35709	3
lcl|NC_072431.2_cds_XP_063465645.1_35712	3
lcl|NC_072431.2_cds_XP_055149184.1_35723	2
lcl|NC_072431.2_cds_XP_055149186.1_35732	1
lcl|NC_072431.2_cds_XP_055149188.1_35744	1
lcl|NC_072431.2_cds_XP_055149189.1_35761	1
lcl|NC_072431.2_cds_XP_063465006.1_35770	1
lcl|NC_072431.2_cds_XP_055149215.1_35783	3
lcl|NC_072431.2_cds_XP_055149255.1_35821	1
lcl|NC_072431.2_cds_XP_063465665.1_35857	3
lcl|NC_072431.2_cds_XP_055149294.1_35897	3
lcl|NC_072431.2_cds_XP_063465706.1_35907	3
lcl|NC_072431.2_cds_XP_055149328.1_35921	2
lcl|NC_072431.2_cds_XP_055149345.1_35932	1
lcl|NC_072431.2_cds_XP_055149390.1_36009	2
lcl|NC_072431.2_cds_XP_055149430.1_36047	3
lcl|NC_072431.2_cds_XP_063465768.1_36102	3
lcl|NC_072431.2_cds_XP_055149496.1_36128	3
lcl|NC_072431.2_cds_XP_055149596.1_36253	2
lcl|NC_072431.2_cds_XP_055149632.1_36300	3
lcl|NC_072431.2_cds_XP_055149640.1_36305	1
lcl|NC_072431.2_cds_XP_055149683.1_36409	3
lcl|NC_072431.2_cds_XP_063465835.1_36423	1
lcl|NC_072431.2_cds_XP_055149742.1_36439	1
lcl|NC_072431.2_cds_XP_063465839.1_36443	1
lcl|NC_072431.2_cds_XP_063465832.1_36447	1
lcl|NC_072431.2_cds_XP_055149778.1_36489	1
lcl|NC_072431.2_cds_XP_055149793.1_36496	1
lcl|NC_072431.2_cds_XP_055149814.1_36514	1
lcl|NC_072431.2_cds_XP_055149825.1_36533	3
lcl|NC_072431.2_cds_XP_055149839.1_36621	3
lcl|NC_072431.2_cds_XP_055149854.2_36637	2
lcl|NC_072431.2_cds_XP_055149945.1_36657	1
lcl|NC_072431.2_cds_XP_063465120.1_36669	1
lcl|NC_072431.2_cds_XP_055149980.1_36700	1
lcl|NC_072431.2_cds_XP_055149989.1_36706	2
lcl|NC_072431.2_cds_XP_055149981.1_36708	3
lcl|NC_072431.2_cds_XP_055149982.1_36716	3
lcl|NC_072431.2_cds_XP_055149983.1_36722	3
lcl|NC_072431.2_cds_XP_055150077.1_36792	1
lcl|NC_072431.2_cds_XP_055150097.1_36839	1
lcl|NC_072431.2_cds_XP_055150134.1_36860	2
lcl|NC_072431.2_cds_XP_055150132.1_36865	3
lcl|NC_072431.2_cds_XP_055150154.1_36876	2
lcl|NC_072431.2_cds_XP_063465232.1_36882	3
lcl|NC_072431.2_cds_XP_055150162.1_36918	2
lcl|NC_072431.2_cds_XP_055150188.1_36964	3
lcl|NC_072431.2_cds_XP_055150222.1_36995	1
lcl|NC_072431.2_cds_XP_055150237.1_37013	3
lcl|NC_072431.2_cds_XP_055150253.1_37037	1
lcl|NC_072431.2_cds_XP_055150272.1_37059	1
lcl|NC_072431.2_cds_XP_055150267.1_37062	2
lcl|NC_072431.2_cds_XP_055150280.1_37066	1
lcl|NC_072431.2_cds_XP_055150276.1_37074	1
lcl|NC_072431.2_cds_XP_055150291.1_37097	2
lcl|NC_072431.2_cds_XP_063465952.1_37116	3
lcl|NC_072431.2_cds_XP_063465949.1_37150	2
lcl|NC_072431.2_cds_XP_055150329.1_37156	2
lcl|NC_072431.2_cds_XP_055150334.1_37171	3
lcl|NC_072431.2_cds_XP_055150350.1_37183	3
lcl|NC_072432.2_cds_XP_055152292.1_37259	2
lcl|NC_072432.2_cds_XP_055152345.2_37308	2
lcl|NC_072432.2_cds_XP_063466080.1_37355	2
lcl|NC_072432.2_cds_XP_063466089.1_37373	3
lcl|NC_072432.2_cds_XP_063466096.1_37430	2
lcl|NC_072432.2_cds_XP_055152441.2_37435	3
lcl|NC_072432.2_cds_XP_055152446.1_37439	3
lcl|NC_072432.2_cds_XP_055152450.1_37446	2
lcl|NC_072432.2_cds_XP_055152485.1_37482	3
lcl|NC_072432.2_cds_XP_055152483.1_37490	1
lcl|NC_072432.2_cds_XP_055152528.1_37537	2
lcl|NC_072432.2_cds_XP_055152579.1_37589	3
lcl|NC_072432.2_cds_XP_055152606.2_37652	2
lcl|NC_072432.2_cds_XP_055152608.1_37667	2
lcl|NC_072432.2_cds_XP_055152634.1_37669	3
lcl|NC_072432.2_cds_XP_055152648.2_37691	3
lcl|NC_072432.2_cds_XP_055152658.2_37708	2
lcl|NC_072432.2_cds_XP_063467076.1_37732	3
lcl|NC_072432.2_cds_XP_055152684.1_37741	3
lcl|NC_072432.2_cds_XP_063466268.1_37743	2
lcl|NC_072432.2_cds_XP_055152691.1_37745	2
lcl|NC_072432.2_cds_XP_055152724.2_37775	1
lcl|NC_072432.2_cds_XP_055152791.1_37862	1
lcl|NC_072432.2_cds_XP_055152813.2_37889	3
lcl|NC_072432.2_cds_XP_055152831.1_37902	2
lcl|NC_072432.2_cds_XP_055152866.2_37936	2
lcl|NC_072432.2_cds_XP_063467206.1_37950	3
lcl|NC_072432.2_cds_XP_055152182.2_37974	3
lcl|NC_072432.2_cds_XP_055152162.2_37975	3
lcl|NC_072432.2_cds_XP_055152942.2_38036	3
lcl|NC_072432.2_cds_XP_055152963.1_38057	2
lcl|NC_072432.2_cds_XP_055152968.1_38062	1
lcl|NC_072432.2_cds_XP_055152970.2_38065	2
lcl|NC_072432.2_cds_XP_063467235.1_38069	3
lcl|NC_072432.2_cds_XP_063466313.1_38077	1
lcl|NC_072432.2_cds_XP_055152989.1_38092	1
lcl|NC_072432.2_cds_XP_055152999.2_38100	2
lcl|NC_072432.2_cds_XP_055153001.2_38103	3
lcl|NC_072432.2_cds_XP_055153012.2_38113	2
lcl|NC_072432.2_cds_XP_055152173.2_38125	2
lcl|NC_072432.2_cds_XP_055153027.1_38144	3
lcl|NC_072432.2_cds_XP_055153039.2_38178	3
lcl|NC_072432.2_cds_XP_055153077.2_38193	1
lcl|NC_072432.2_cds_XP_055153113.1_38220	3
lcl|NC_072432.2_cds_XP_055153119.2_38256	2
lcl|NC_072432.2_cds_XP_063466342.1_38262	1
lcl|NC_072432.2_cds_XP_055153190.2_38357	1
lcl|NC_072432.2_cds_XP_055153204.2_38365	1
lcl|NC_072432.2_cds_XP_055153230.1_38393	1
lcl|NC_072432.2_cds_XP_055153235.2_38400	1
lcl|NC_072432.2_cds_XP_063466423.1_38449	2
lcl|NC_072432.2_cds_XP_055153330.2_38521	2
lcl|NC_072432.2_cds_XP_055153346.2_38539	1
lcl|NC_072432.2_cds_XP_055153351.1_38547	1
lcl|NC_072432.2_cds_XP_055153361.2_38575	3
lcl|NC_072432.2_cds_XP_063467274.1_38661	2
lcl|NC_072432.2_cds_XP_055153428.1_38669	2
lcl|NC_072432.2_cds_XP_055153435.1_38672	3
lcl|NC_072432.2_cds_XP_063467289.1_38697	1
lcl|NC_072432.2_cds_XP_055150559.1_38712	1
lcl|NC_072432.2_cds_XP_055150563.1_38717	1
lcl|NC_072432.2_cds_XP_055150579.1_38752	2
lcl|NC_072432.2_cds_XP_055150569.2_38763	3
lcl|NC_072432.2_cds_XP_055150578.2_38771	2
lcl|NC_072432.2_cds_XP_055150588.1_38791	1
lcl|NC_072432.2_cds_XP_055150624.1_38810	2
lcl|NC_072432.2_cds_XP_055150622.2_38827	3
lcl|NC_072432.2_cds_XP_055150643.1_38831	2
lcl|NC_072432.2_cds_XP_055150647.2_38832	3
lcl|NC_072432.2_cds_XP_055150728.1_38916	3
lcl|NC_072432.2_cds_XP_063466539.1_38967	3
lcl|NC_072432.2_cds_XP_063466550.1_38972	1
lcl|NC_072432.2_cds_XP_063466540.1_39095	2
lcl|NC_072432.2_cds_XP_063466537.1_39138	3
lcl|NC_072432.2_cds_XP_055150915.1_39198	1
lcl|NC_072432.2_cds_XP_055150930.1_39212	1
lcl|NC_072432.2_cds_XP_055150933.2_39241	1
lcl|NC_072432.2_cds_XP_055150961.2_39255	3
lcl|NC_072432.2_cds_XP_055150926.1_39268	1
lcl|NC_072432.2_cds_XP_063466529.1_39296	1
lcl|NC_072432.2_cds_XP_055151024.1_39336	1
lcl|NC_072432.2_cds_XP_063467342.1_39375	1
lcl|NC_072432.2_cds_XP_063467331.1_39398	1
lcl|NC_072432.2_cds_XP_055151085.1_39413	1
lcl|NC_072432.2_cds_XP_055151090.2_39423	1
lcl|NC_072432.2_cds_XP_055151125.1_39465	2
lcl|NC_072432.2_cds_XP_055151130.2_39497	1
lcl|NC_072432.2_cds_XP_055151132.2_39501	2
lcl|NC_072432.2_cds_XP_055151176.1_39544	2
lcl|NC_072432.2_cds_XP_055151186.1_39546	3
lcl|NC_072432.2_cds_XP_055151219.2_39586	3
lcl|NC_072432.2_cds_XP_055151229.1_39601	1
lcl|NC_072432.2_cds_XP_055151236.1_39611	1
lcl|NC_072432.2_cds_XP_055151239.2_39643	1
lcl|NC_072432.2_cds_XP_063467381.1_39662	1
lcl|NC_072432.2_cds_XP_055151296.1_39686	1
lcl|NC_072432.2_cds_XP_055151308.1_39700	3
lcl|NC_072432.2_cds_XP_063467394.1_39708	1
lcl|NC_072432.2_cds_XP_055151352.2_39774	1
lcl|NC_072432.2_cds_XP_055151360.1_39793	2
lcl|NC_072432.2_cds_XP_055151389.1_39808	2
lcl|NC_072432.2_cds_XP_055151401.1_39820	2
lcl|NC_072432.2_cds_XP_055151407.1_39866	1
lcl|NC_072432.2_cds_XP_055151438.1_39874	1
lcl|NC_072432.2_cds_XP_055151437.2_39877	3
lcl|NC_072432.2_cds_XP_055151441.2_39878	3
lcl|NC_072432.2_cds_XP_063466828.1_39879	3
lcl|NC_072432.2_cds_XP_055151455.1_39940	1
lcl|NC_072432.2_cds_XP_055151510.2_39966	2
lcl|NC_072432.2_cds_XP_055151526.1_40015	3
lcl|NC_072432.2_cds_XP_055151539.2_40032	1
lcl|NC_072432.2_cds_XP_055151577.2_40070	1
lcl|NC_072432.2_cds_XP_055151590.2_40080	3
lcl|NC_072432.2_cds_XP_055151599.2_40091	1
lcl|NC_072432.2_cds_XP_063467497.1_40128	1
lcl|NC_072432.2_cds_XP_055151706.1_40207	2
lcl|NC_072432.2_cds_XP_055151709.2_40210	3
lcl|NC_072432.2_cds_XP_055151711.2_40216	2
lcl|NC_072432.2_cds_XP_063466877.1_40258	3
lcl|NC_072432.2_cds_XP_063466904.1_40320	3
lcl|NC_072432.2_cds_XP_063466901.1_40351	1
lcl|NC_072432.2_cds_XP_063466873.1_40382	2
lcl|NC_072432.2_cds_XP_063466959.1_40417	2
lcl|NC_072432.2_cds_XP_063466962.1_40426	2
lcl|NC_072432.2_cds_XP_055151890.2_40431	2
lcl|NC_072432.2_cds_XP_055151915.1_40470	3
lcl|NC_072432.2_cds_XP_055151924.2_40481	3
lcl|NC_072432.2_cds_XP_055151927.2_40498	2
lcl|NC_072432.2_cds_XP_055151944.2_40503	3
lcl|NC_072432.2_cds_XP_063466978.1_40539	2
lcl|NC_072432.2_cds_XP_055151977.1_40545	1
lcl|NC_072432.2_cds_XP_055152025.2_40635	2
lcl|NC_072432.2_cds_XP_055152022.1_40641	1
lcl|NC_072432.2_cds_XP_063467556.1_40743	3
lcl|NC_072433.2_cds_XP_055154638.1_40762	3
lcl|NC_072433.2_cds_XP_055088927.1_40794	2
lcl|NC_072433.2_cds_XP_055155257.1_40818	3
lcl|NC_072433.2_cds_XP_055154967.1_40821	3
lcl|NC_072433.2_cds_XP_055154109.1_40841	3
lcl|NC_072433.2_cds_XP_063467588.1_40851	2
lcl|NC_072433.2_cds_XP_055155092.1_40878	2
lcl|NC_072433.2_cds_XP_055089018.1_40924	1
lcl|NC_072433.2_cds_XP_055153656.1_40929	3
lcl|NC_072433.2_cds_XP_055155501.2_40937	1
lcl|NC_072433.2_cds_XP_055089384.1_40994	3
lcl|NC_072433.2_cds_XP_055089225.1_41006	2
lcl|NC_072433.2_cds_XP_063467634.1_41024	1
lcl|NC_072433.2_cds_XP_055153778.1_41047	1
lcl|NC_072433.2_cds_XP_055153777.1_41061	1
lcl|NC_072433.2_cds_XP_055154586.2_41075	3
lcl|NC_072433.2_cds_XP_055154463.1_41114	1
lcl|NC_072433.2_cds_XP_055154462.1_41138	3
lcl|NC_072433.2_cds_XP_055154468.1_41151	1
lcl|NC_072433.2_cds_XP_055089155.1_41153	3
lcl|NC_072433.2_cds_XP_055089150.1_41155	3
lcl|NC_072433.2_cds_XP_055153752.1_41158	1
lcl|NC_072433.2_cds_XP_055153739.1_41171	2
lcl|NC_072433.2_cds_XP_055154390.1_41216	1
lcl|NC_072433.2_cds_XP_055154394.1_41221	3
lcl|NC_072433.2_cds_XP_055155194.1_41294	1
lcl|NC_072433.2_cds_XP_055153660.1_41314	1
lcl|NC_072433.2_cds_XP_055154614.1_41332	1
lcl|NC_072433.2_cds_XP_055154023.1_41372	3
lcl|NC_072433.2_cds_XP_063467793.1_41385	1
lcl|NC_072433.2_cds_XP_063467805.1_41405	3
lcl|NC_072433.2_cds_XP_055154505.1_41412	1
lcl|NC_072433.2_cds_XP_055154516.1_41416	1
lcl|NC_072433.2_cds_XP_055154507.1_41419	1
lcl|NC_072433.2_cds_XP_055155263.1_41577	1
lcl|NC_072433.2_cds_XP_055154003.1_41641	3
lcl|NC_072433.2_cds_XP_063468736.1_41643	1
lcl|NC_072433.2_cds_XP_055154094.1_41662	2
lcl|NC_072433.2_cds_XP_055153888.1_41768	3
lcl|NC_072433.2_cds_XP_055089103.1_41798	3
lcl|NC_072433.2_cds_XP_055088657.1_41869	2
lcl|NC_072433.2_cds_XP_055153572.1_41889	2
lcl|NC_072433.2_cds_XP_055088945.1_41901	1
lcl|NC_072433.2_cds_XP_055155628.1_41922	3
lcl|NC_072433.2_cds_XP_055153674.1_41939	2
lcl|NC_072433.2_cds_XP_063468789.1_41942	3
lcl|NC_072433.2_cds_XP_063468797.1_41971	3
lcl|NC_072433.2_cds_XP_055155129.1_41990	2
lcl|NC_072433.2_cds_XP_055153876.1_41996	3
lcl|NC_072433.2_cds_XP_055089140.1_42002	2
lcl|NC_072433.2_cds_XP_055089146.1_42004	3
lcl|NC_072433.2_cds_XP_055089284.1_42037	2
lcl|NC_072433.2_cds_XP_055153991.1_42045	3
lcl|NC_072433.2_cds_XP_063468818.1_42049	3
lcl|NC_072433.2_cds_XP_063468836.1_42140	3
lcl|NC_072433.2_cds_XP_055154078.1_42173	1
lcl|NC_072433.2_cds_XP_055154172.1_42177	3
lcl|NC_072433.2_cds_XP_055153819.1_42185	3
lcl|NC_072433.2_cds_XP_055153817.1_42190	3
lcl|NC_072433.2_cds_XP_055155629.1_42199	2
lcl|NC_072433.2_cds_XP_055154770.1_42217	1
lcl|NC_072433.2_cds_XP_055154775.1_42237	1
lcl|NC_072433.2_cds_XP_055154783.1_42254	3
lcl|NC_072433.2_cds_XP_055154781.1_42260	1
lcl|NC_072433.2_cds_XP_063467987.1_42275	1
lcl|NC_072433.2_cds_XP_055154782.1_42284	1
lcl|NC_072433.2_cds_XP_055154778.1_42307	1
lcl|NC_072433.2_cds_XP_055089039.1_42348	1
lcl|NC_072433.2_cds_XP_055089028.1_42363	3
lcl|NC_072433.2_cds_XP_055153617.1_42380	1
lcl|NC_072433.2_cds_XP_063468047.1_42464	3
lcl|NC_072433.2_cds_XP_055154240.1_42481	1
lcl|NC_072433.2_cds_XP_055154199.1_42494	1
lcl|NC_072433.2_cds_XP_055154238.1_42541	1
lcl|NC_072433.2_cds_XP_063468040.1_42574	1
lcl|NC_072433.2_cds_XP_055153703.1_42590	3
lcl|NC_072433.2_cds_XP_055088645.1_42597	3
lcl|NC_072433.2_cds_XP_063468864.1_42611	3
lcl|NC_072433.2_cds_XP_055089245.1_42630	1
lcl|NC_072433.2_cds_XP_055153711.1_42634	2
lcl|NC_072433.2_cds_XP_063468110.1_42664	2
lcl|NC_072433.2_cds_XP_055155122.1_42679	2
lcl|NC_072433.2_cds_XP_055088718.1_42687	3
lcl|NC_072433.2_cds_XP_055088707.1_42699	3
lcl|NC_072433.2_cds_XP_055153976.1_42722	2
lcl|NC_072433.2_cds_XP_055088615.1_42731	3
lcl|NC_072433.2_cds_XP_055155067.1_42756	3
lcl|NC_072433.2_cds_XP_055089066.1_42783	3
lcl|NC_072433.2_cds_XP_055155003.1_42883	3
lcl|NC_072433.2_cds_XP_063468211.1_42889	2
lcl|NC_072433.2_cds_XP_055154988.1_42899	2
lcl|NC_072433.2_cds_XP_055088566.1_42922	2
lcl|NC_072433.2_cds_XP_055155162.1_42943	1
lcl|NC_072433.2_cds_XP_055153988.1_42962	2
lcl|NC_072433.2_cds_XP_055089228.1_42993	2
lcl|NC_072433.2_cds_XP_055154384.1_42998	1
lcl|NC_072433.2_cds_XP_055154146.1_43010	2
lcl|NC_072433.2_cds_XP_063468242.1_43026	2
lcl|NC_072433.2_cds_XP_055154152.1_43032	3
lcl|NC_072433.2_cds_XP_055154112.1_43094	2
lcl|NC_072433.2_cds_XP_055089000.1_43103	2
lcl|NC_072433.2_cds_XP_055153943.1_43200	3
lcl|NC_072433.2_cds_XP_055089314.1_43235	3
lcl|NC_072433.2_cds_XP_055089317.1_43238	2
lcl|NC_072433.2_cds_XP_055089318.1_43254	2
lcl|NC_072433.2_cds_XP_055089324.1_43271	3
lcl|NC_072433.2_cds_XP_063468384.1_43342	3
lcl|NC_072433.2_cds_XP_055089326.1_43357	3
lcl|NC_072433.2_cds_XP_055089366.1_43365	1
lcl|NC_072433.2_cds_XP_055153544.1_43375	2
lcl|NC_072433.2_cds_XP_055153677.1_43383	3
lcl|NC_072433.2_cds_XP_063468918.1_43428	1
lcl|NC_072433.2_cds_XP_063468965.1_43483	2
lcl|NC_072433.2_cds_XP_055154335.1_43497	2
lcl|NC_072433.2_cds_XP_055154351.2_43519	2
lcl|NC_072433.2_cds_XP_055154373.1_43543	3
lcl|NC_072433.2_cds_XP_055154371.1_43547	1
lcl|NC_072433.2_cds_XP_055154437.1_43550	2
lcl|NC_072433.2_cds_XP_055155057.1_43589	2
lcl|NC_072433.2_cds_XP_055154670.1_43605	3
lcl|NC_072433.2_cds_XP_055154732.1_43610	2
lcl|NC_072433.2_cds_XP_055154917.1_43657	3
lcl|NC_072433.2_cds_XP_055154951.1_43682	1
lcl|NC_072433.2_cds_XP_055155038.1_43699	1
lcl|NC_072433.2_cds_XP_055155157.1_43734	3
lcl|NC_072433.2_cds_XP_055155179.1_43742	2
lcl|NC_072433.2_cds_XP_055155193.1_43744	1
lcl|NC_072433.2_cds_XP_055155259.1_43747	2
lcl|NC_072433.2_cds_XP_055155260.1_43750	2
lcl|NC_072433.2_cds_XP_055155314.1_43765	1
lcl|NC_072433.2_cds_XP_055155321.1_43774	2
lcl|NC_072433.2_cds_XP_055155416.1_43820	1
lcl|NC_072433.2_cds_XP_055155457.1_43856	1
lcl|NC_072433.2_cds_XP_055155461.1_43870	1
lcl|NC_072433.2_cds_XP_063468488.1_43881	1
lcl|NC_072433.2_cds_XP_063468498.1_43909	2
lcl|NC_072433.2_cds_XP_063468481.1_43949	3
lcl|NC_072433.2_cds_XP_055155608.1_43970	2
lcl|NC_072433.2_cds_XP_055155654.1_44019	3
lcl|NC_072433.2_cds_XP_055155673.1_44024	2
lcl|NC_072433.2_cds_XP_055155695.1_44068	2
lcl|NC_072433.2_cds_XP_055155696.1_44077	1
lcl|NC_072433.2_cds_XP_055155712.1_44090	3
lcl|NC_072433.2_cds_XP_055155749.1_44121	3
lcl|NC_072433.2_cds_XP_055088670.1_44182	2
lcl|NC_072433.2_cds_XP_055088744.1_44219	3
lcl|NC_072433.2_cds_XP_055088745.1_44221	2
lcl|NC_072433.2_cds_XP_063468596.1_44224	2
lcl|NC_072433.2_cds_XP_055088773.1_44245	3
lcl|NC_072433.2_cds_XP_055088817.2_44290	2
lcl|NC_072433.2_cds_XP_055088819.1_44295	3
lcl|NC_072433.2_cds_XP_055088869.1_44352	3
lcl|NC_072441.2_cds_XP_063481294.1_44419	3
lcl|NC_072441.2_cds_XP_063481286.1_44485	2
lcl|NC_072441.2_cds_XP_063480099.1_44536	1
lcl|NC_072441.2_cds_XP_063480096.1_44538	2
lcl|NC_072441.2_cds_XP_063480128.1_44569	2
lcl|NC_072441.2_cds_XP_063480177.1_44595	1
lcl|NC_072441.2_cds_XP_063480163.1_44600	2
lcl|NC_072441.2_cds_XP_063480250.1_44673	3
lcl|NC_072441.2_cds_XP_063480270.1_44680	1
lcl|NC_072441.2_cds_XP_063480293.1_44725	3
lcl|NC_072441.2_cds_XP_063480312.1_44733	2
lcl|NC_072441.2_cds_XP_063480338.1_44756	2
lcl|NC_072441.2_cds_XP_063480337.1_44798	3
lcl|NC_072441.2_cds_XP_063484080.1_44799	3
lcl|NC_072441.2_cds_XP_063480380.1_44800	3
lcl|NC_072441.2_cds_XP_063481399.1_44818	2
lcl|NC_072441.2_cds_XP_063481402.1_44856	1
lcl|NC_072441.2_cds_XP_063481500.1_44873	2
lcl|NC_072441.2_cds_XP_063481452.1_44897	2
lcl|NC_072441.2_cds_XP_063481548.1_44916	3
lcl|NC_072441.2_cds_XP_063481526.1_44919	2
lcl|NC_072441.2_cds_XP_063481449.1_44941	2
lcl|NC_072441.2_cds_XP_063481544.1_44964	2
lcl|NC_072441.2_cds_XP_063481464.1_44979	2
lcl|NC_072441.2_cds_XP_063481616.1_45019	3
lcl|NC_072441.2_cds_XP_063481608.1_45031	3
lcl|NC_072441.2_cds_XP_063481610.1_45036	3
lcl|NC_072441.2_cds_XP_063480410.1_45070	1
lcl|NC_072441.2_cds_XP_063481650.1_45086	1
lcl|NC_072441.2_cds_XP_063480437.1_45170	1
lcl|NC_072441.2_cds_XP_063480474.1_45195	2
lcl|NC_072441.2_cds_XP_063480477.1_45211	3
lcl|NC_072441.2_cds_XP_063480507.1_45234	1
lcl|NC_072441.2_cds_XP_063480502.1_45245	3
lcl|NC_072441.2_cds_XP_063480522.1_45254	1
lcl|NC_072441.2_cds_XP_063480609.1_45314	1
lcl|NC_072441.2_cds_XP_063480623.1_45349	2
lcl|NC_072441.2_cds_XP_063480635.1_45365	1
lcl|NC_072441.2_cds_XP_063481760.1_45498	1
lcl|NC_072441.2_cds_XP_063481799.1_45521	2
lcl|NC_072441.2_cds_XP_063481794.1_45525	3
lcl|NC_072441.2_cds_XP_063481862.1_45596	1
lcl|NC_072441.2_cds_XP_063481880.1_45612	2
lcl|NC_072441.2_cds_XP_063481887.1_45618	1
lcl|NC_072441.2_cds_XP_063481895.1_45630	1
lcl|NC_072441.2_cds_XP_063481884.1_45640	2
lcl|NC_072441.2_cds_XP_063480734.1_45665	1
lcl|NC_072441.2_cds_XP_063480724.1_45671	1
lcl|NC_072441.2_cds_XP_063480740.1_45676	2
lcl|NC_072441.2_cds_XP_063480736.1_45677	3
lcl|NC_072441.2_cds_XP_063480728.1_45681	1
lcl|NC_072441.2_cds_XP_063480772.1_45706	1
lcl|NC_072441.2_cds_XP_063480766.1_45712	1
lcl|NC_072441.2_cds_XP_063481958.1_45752	1
lcl|NC_072441.2_cds_XP_063481917.1_45784	1
lcl|NC_072441.2_cds_XP_063481972.1_45795	3
lcl|NC_072441.2_cds_XP_063481966.1_45821	1
lcl|NC_072441.2_cds_XP_063481962.1_45825	1
lcl|NC_072441.2_cds_XP_063481961.1_45881	1
lcl|NC_072441.2_cds_XP_063481977.1_45888	1
lcl|NC_072441.2_cds_XP_063482126.1_45950	1
lcl|NC_072441.2_cds_XP_063482071.1_46010	1
lcl|NC_072441.2_cds_XP_063482100.1_46042	3
lcl|NC_072441.2_cds_XP_063482105.1_46066	1
lcl|NC_072441.2_cds_XP_063482086.1_46088	1
lcl|NC_072441.2_cds_XP_063482291.1_46161	1
lcl|NC_072441.2_cds_XP_063482283.1_46207	1
lcl|NC_072441.2_cds_XP_063482297.1_46217	1
lcl|NC_072441.2_cds_XP_063482276.1_46248	1
lcl|NC_072441.2_cds_XP_063482289.1_46250	1
lcl|NC_072441.2_cds_XP_063482275.1_46293	2
lcl|NC_072441.2_cds_XP_063482271.1_46296	3
lcl|NC_072441.2_cds_XP_063482274.1_46297	3
lcl|NC_072441.2_cds_XP_063482525.1_46406	2
lcl|NC_072441.2_cds_XP_063482523.1_46410	1
lcl|NC_072441.2_cds_XP_063482460.1_46439	1
lcl|NC_072441.2_cds_XP_063482454.1_46479	1
lcl|NC_072441.2_cds_XP_063482472.1_46521	1
lcl|NC_072441.2_cds_XP_063482466.1_46557	1
lcl|NC_072441.2_cds_XP_063480870.1_46589	3
lcl|NC_072441.2_cds_XP_063482690.1_46660	1
lcl|NC_072441.2_cds_XP_063480881.1_46741	1
lcl|NC_072441.2_cds_XP_063482816.1_46791	1
lcl|NC_072441.2_cds_XP_063482759.1_46799	1
lcl|NC_072441.2_cds_XP_063482767.1_46835	1
lcl|NC_072441.2_cds_XP_063482780.1_46859	1
lcl|NC_072441.2_cds_XP_063482942.1_46961	1
lcl|NC_072441.2_cds_XP_063480933.1_46990	1
lcl|NC_072441.2_cds_XP_063480942.1_47002	1
lcl|NC_072441.2_cds_XP_063480941.1_47004	2
lcl|NC_072441.2_cds_XP_063483009.1_47030	1
lcl|NC_072441.2_cds_XP_063480969.1_47033	1
lcl|NC_072441.2_cds_XP_063482996.1_47047	1
lcl|NC_072441.2_cds_XP_063480977.1_47058	3
lcl|NC_072441.2_cds_XP_063481019.1_47131	1
lcl|NC_072441.2_cds_XP_063481034.1_47192	1
lcl|NC_072441.2_cds_XP_063483032.1_47209	1
lcl|NC_072441.2_cds_XP_063483030.1_47212	1
lcl|NC_072441.2_cds_XP_063483028.1_47240	1
lcl|NC_072441.2_cds_XP_063483089.1_47309	1
lcl|NC_072441.2_cds_XP_063483101.1_47350	1
lcl|NC_072441.2_cds_XP_063483216.1_47429	1
lcl|NC_072441.2_cds_XP_063481126.1_47495	3
lcl|NC_072441.2_cds_XP_063481143.1_47530	3
lcl|NC_072441.2_cds_XP_063481150.1_47540	2
lcl|NC_072441.2_cds_XP_063481207.1_47573	3
lcl|NC_072441.2_cds_XP_063483266.1_47594	3
lcl|NC_072441.2_cds_XP_063483270.1_47606	1
lcl|NC_072441.2_cds_XP_063483274.1_47643	3
